"","SIVIMID","NMDS1","NMDS2","Relevé.number","Semisupervised","Revised.alliance","Alliance","Sintaxon","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation"
"124","Q-P10027",-0.000337093528821747,0.00456770834962836,92,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V32","SE",25,6,"2000",-6.725117844,41.89706054,"3 - UTM10x10 + Elevation",660
"125","Q-P10029",-0.00353843956513574,0.00755936740495199,94,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V37","",NA,2,"2000",-6.803064813,41.91071034,"3 - UTM10x10 + Elevation",1000
"126","Q-P10030",-0.00412998433116583,0.00343966329320531,95,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V37","",NA,5,"2000",-6.695830527,41.89080433,"3 - UTM10x10 + Elevation",660
"127","Q-P10031",-2.76241399626886e-05,0.00740115953902592,96,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V32","",NA,8,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600
"128","Q-P10032",-0.00378800434722382,0.00535704347233427,97,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V32","",NA,6,"2000",-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600
"129","Q-P10033",-0.00241095988575164,0.00836236338224773,98,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V37","",NA,6,"2000",-7.038993386,41.82880563,"3 - UTM10x10 + Elevation",740
"130","Q-P10034",0.000419545200077954,0.00391501175613744,99,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V32","",NA,16,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",500
"131","Q-P10035",0.00238883856679874,0.00622694419792642,100,1,"Sisymbrion officinalis","Sisymbrion officinalis","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","V32","",NA,4,"2000",-6.584742758,41.84390284,"3 - UTM10x10 + Elevation",900
"132","Q-P10036",0.0246837978381113,0.0110965397469108,1053,1,"Scleranthion annui",NA,"","V15","SW",4.5,12,NA,-6.594360057,41.84360189,"3 - UTM10x10 + Elevation",940
"133","Q-P10037",0.0218763545918212,0.0081136961117644,1054,1,"Scleranthion annui",NA,"","V15","S",5,6,NA,-6.589350209,41.84015678,"3 - UTM10x10 + Elevation",920
"134","Q-P10038",0.0221272049916087,0.00874179726015741,1055,1,"Scleranthion annui",NA,"","V15","",NA,8,NA,-6.570114655,41.88398082,"3 - UTM10x10 + Elevation",900
"135","Q-P10040",0.0232777315721757,0.00830955761658657,1056,1,"Scleranthion annui",NA,"","V15","W",4.5,25,NA,-6.844864028,41.8841034,"3 - UTM10x10 + Elevation",900
"136","Q-P10041",0.0191296777578679,0.00590678674368299,1057,1,"Scleranthion annui",NA,"","V15","",NA,30,NA,-7.163941607,41.93598928,"3 - UTM10x10 + Elevation",780
"137","Q-P10042",0.019865513151134,0.00425750082573502,1058,1,"Scleranthion annui",NA,"","V15","",NA,20,NA,-7.128977716,41.91744476,"3 - UTM10x10 + Elevation",780
"138","Q-P10043",0.0281624956816378,0.00440888754981843,1059,1,"Scleranthion annui",NA,"","V15","",NA,4,NA,-7.159197525,41.90014462,"3 - UTM10x10 + Elevation",820
"139","Q-P10045",0.0203347039975377,0.00604631191794015,1060,1,"Scleranthion annui",NA,"","V15","S",4.5,25,NA,-6.813546977,41.92476961,"3 - UTM10x10 + Elevation",1030
"140","Q-P10046",0.0220789461595222,0.0086123199668735,1061,1,"Scleranthion annui",NA,"","V15","",NA,20,NA,-6.602866544,41.82352414,"3 - UTM10x10 + Elevation",880
"141","Q-P10047",0.0243501279055444,0.010953533074235,1062,1,"Scleranthion annui",NA,"","V15","SW",4.5,16,NA,-6.596850701,41.80210099,"3 - UTM10x10 + Elevation",750
"142","Q-P10048",0.0156589708533804,0.00621173062854301,1063,1,"Scleranthion annui",NA,"","V15","",NA,16,NA,-6.628056888,41.88576452,"3 - UTM10x10 + Elevation",680
"143","Q-P10049",0.022413934332933,0.0107012038190679,1064,1,"Scleranthion annui",NA,"","V15","",NA,25,NA,-7.0318689,41.86867586,"3 - UTM10x10 + Elevation",760
"144","Q-P10050",0.0205240193118609,0.0113354766372477,1065,1,"Scleranthion annui",NA,"","V15","",NA,25,NA,-6.956713676,41.78304936,"3 - UTM10x10 + Elevation",880
"145","Q-P10051",0.0214061912990919,0.011417948837175,1066,1,"Scleranthion annui",NA,"","V15","",NA,20,NA,-6.962255002,41.75584432,"3 - UTM10x10 + Elevation",850
"146","Q-P10052",0.0125882186563751,0.00828047371810309,1067,1,"Scleranthion annui",NA,"","V15","W",4.5,25,NA,-6.951235016,41.88949185,"3 - UTM10x10 + Elevation",790
"147","Q-P10053",0.0202396395339672,0.00418372574223283,1068,1,"Scleranthion annui",NA,"","V15","",NA,15,NA,-7.067007472,41.89084622,"3 - UTM10x10 + Elevation",860
"148","Q-P10054",0.0184664754002208,0.0072583594904895,1069,1,"Scleranthion annui","Scleranthion annui","Catapodietum patentis","V15","NNE",9,16,"2000",-6.597757147,41.81828152,"3 - UTM10x10 + Elevation",830
"149","Q-P10055",0.0152268820481666,0.00474073239079204,1070,1,"Scleranthion annui","Scleranthion annui","Catapodietum patentis","V15","SE",4.5,9,"2000",-7.059109571,41.88032087,"3 - UTM10x10 + Elevation",840
"150","Q-P10060",0.0182494377002657,0.00711680800307669,1071,1,"Scleranthion annui","Scleranthion annui","Comunidad de Chrysanthemum segetum y Lolium rigidum","V15","W",4.5,12,"2000",-6.635274238,41.88553598,"3 - UTM10x10 + Elevation",640
"151","Q-P10061",0.0232488167221427,0.00767717869330127,1072,1,"Scleranthion annui","Scleranthion annui","Comunidad de Chrysanthemum segetum y Lolium rigidum","V15","",NA,10,"2000",-6.76432699,41.86696504,"3 - UTM10x10 + Elevation",630
"152","Q-P10065",0.022521983800269,-0.00301643218081529,1075,1,"Scleranthion annui","Scleranthion annui","Miboro minimae-Arabidopsietum thalianae","V15","S",13.5,1,"2000",-6.736518026,41.88588395,"3 - UTM10x10 + Elevation",630
"153","Q-P10068",0.0191408878203374,-0.00880986885745407,1078,1,"Scleranthion annui","Scleranthion annui","Miboro minimae-Arabidopsietum thalianae","V15","",NA,6,"2000",-7.182540579,41.88849023,"3 - UTM10x10 + Elevation",700
"154","Q-P10070",0.015744000108172,0.00529093785237447,1080,1,"Scleranthion annui","Scleranthion annui","Miboro minimae-Arabidopsietum thalianae","V15","E",9,4,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",560
"155","Q-P10071",0.010976222444692,-0.00219382263841258,1081,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V15","",NA,16,"2000",-6.724490367,41.88627521,"3 - UTM10x10 + Elevation",640
"156","Q-P10072",0.0108722189687638,-0.00503121370912217,1082,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V","",NA,12,"2000",-6.727942574,41.90417254,"3 - UTM10x10 + Elevation",670
"157","Q-P10073",0.0105425297379055,-0.00425569346581484,1083,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V15","",NA,20,"2000",-6.630258874,41.88209289,"3 - UTM10x10 + Elevation",660
"158","Q-P10074",0.00755998634666414,-0.00608094103050201,1084,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V34","",NA,6,"2000",-6.866908731,41.86536384,"4 - UTM10x10 + Centroid",550
"159","Q-P10075",0.0150214921581744,-0.000495221619502481,1085,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V37","",NA,4,"2000",-6.963473393,41.77561233,"3 - UTM10x10 + Elevation",760
"160","Q-P10077",0.00362572394437218,-0.00495518599834419,1086,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V15","",NA,20,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",530
"161","Q-P10078",0.0118158868697728,-0.0138893916071036,1087,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Echinochloa crus-galli y Setaria Verticillata","V15","",NA,4,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",540
"162","Q-P10081",0.00958753639673557,0.00430504461074953,1088,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V15","",NA,4,"2000",-6.727942574,41.90417254,"3 - UTM10x10 + Elevation",660
"163","Q-P10082",0.00986536489365695,0.00690238394942113,1089,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V","",NA,2,"2000",-6.800658553,41.91079012,"3 - UTM10x10 + Elevation",1000
"164","Q-P10083",0.00994627625581725,0.0046301564925906,1090,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V15","",NA,2,"2000",-6.761711225,41.86344897,"3 - UTM10x10 + Elevation",630
"165","Q-P10084",0.0101141285152131,0.00603201559230047,1091,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V","",NA,6,"2000",-6.731706991,41.88604061,"3 - UTM10x10 + Elevation",650
"166","Q-P10085",0.0083266705858617,0.00393631433325706,1092,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V15","",NA,4,"2000",-6.632890883,41.80096541,"3 - UTM10x10 + Elevation",870
"167","Q-P10086",0.00959497670599038,0.00515074482995404,1093,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V15","",NA,4,"2000",-7.07582557,41.87792696,"3 - UTM10x10 + Elevation",700
"168","Q-P10087",0.00967785634246931,0.00653221801806551,1094,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V","",NA,4,"2000",-6.899963984,41.72015921,"3 - UTM10x10 + Elevation",900
"169","Q-P10088",0.00887323040919682,0.00347493063177047,1095,1,"Oxalidion europaeae","Oxalidion europaeae","Comunidad de Lamium amplexicaule y Stellaria media","V15","",NA,4,"2000",-6.614058215,41.93663371,"1 - UTM1x1 + Elevation",750
"170","Q-P10089",-0.021303817504551,-0.000488639720100339,101,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","Sa","S",63,8,"2000",-6.780099635,41.84843679,"3 - UTM10x10 + Elevation",820
"171","Q-P10090",-0.00691598853017603,0.00184215741931384,102,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","?","SW",54,6,"2000",-6.84862466,41.82634749,"3 - UTM10x10 + Elevation",900
"172","Q-P10092",-0.00456174846811747,-0.000493877059396471,104,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","R57","N",72,8,"2000",-7.070331887,41.86731688,"3 - UTM10x10 + Elevation",750
"173","Q-P10093",-0.0126095807300069,-0.00396079690994418,105,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","?","S",63,4,"2000",-7.039080911,41.86842203,"3 - UTM10x10 + Elevation",740
"174","Q-P10094",-0.0191571408540853,0.00172222915279083,106,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","R57","S",63,4,"2000",-6.642501247,41.80066068,"3 - UTM10x10 + Elevation",860
"175","Q-P10097",-0.0130967087097621,-0.00232028076673199,109,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","V","SW",72,6,"2000",-6.935699959,41.87201709,"3 - UTM10x10 + Elevation",800
"176","Q-P10098",-0.00993333043305733,-3.64819755480151e-05,110,1,"Balloto-Conion maculati","Balloto-Conion maculati","Comunidad de Chaerophyllum temulum y Urtica dioica","?","W",63,4,"2000",-6.836679525,41.86816917,"3 - UTM10x10 + Elevation",880
"177","Q-P10105",-0.00827092187011783,-0.00768942858405567,117,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V","",NA,9,"2000",-6.866908731,41.86536384,"4 - UTM10x10 + Centroid",510
"178","Q-P10106",-0.00968014691537455,-0.00588085516548883,118,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","",NA,4,"2000",-6.912067329,41.72154811,"3 - UTM10x10 + Elevation",790
"179","Q-P10107",-0.0159261954629308,-0.00262001200375614,119,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,5,"2000",-6.94308629,41.95280375,"3 - UTM10x10 + Elevation",840
"180","Q-P10108",-0.0121128732429402,-0.00459648272802549,120,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","",NA,2,"2000",-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",620
"181","Q-P10110",-0.023017986407039,-0.00309912259451485,121,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","",NA,30,"2000",-7.067471709,41.86021488,"3 - UTM10x10 + Elevation",620
"182","Q-P10111",-0.0180018358074272,-0.00276524943405247,122,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","",NA,20,"2000",-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600
"183","Q-P10113",-0.0186610847381129,-0.000232012950951905,123,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","N",18,6,"2000",-6.910248865,41.92871595,"3 - UTM10x10 + Elevation",840
"184","Q-P10114",-0.0122829508241062,-0.00115735706852849,124,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,2,"2000",-7.068726986,41.87997997,"3 - UTM10x10 + Elevation",750
"185","Q-P10115",-0.0133674757498873,-0.00133851531551147,125,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","W",4.5,9,"2000",-7.052709018,41.85533498,"3 - UTM10x10 + Elevation",820
"186","Q-P10116",-0.0150491118104607,-0.00321610258909285,126,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,4,"2000",-6.624125452,41.85887416,"3 - UTM10x10 + Elevation",740
"187","Q-P10117",-0.0131253376524081,-0.00162536220830242,127,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,4,"2000",-6.95616051,41.77406386,"3 - UTM10x10 + Elevation",800
"188","Q-P10123",-0.0137057158434656,0.000726284896165759,128,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V39","E",45,4,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",520
"189","Q-P10124",-0.0125956334807981,0.00486485269736174,129,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V32","",NA,2,"2000",-6.764221399,41.86516756,"3 - UTM10x10 + Elevation",630
"190","Q-P10126",-0.00968509910528822,0.00108521589095394,131,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V","E",63,6,"2000",-6.618840008,41.89325961,"3 - UTM10x10 + Elevation",670
"191","Q-P10127",-0.00223010992064578,-0.0101799769845088,132,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V32","N",36,6,"2000",-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600
"192","Q-P10128",-0.00713846303596695,0.00861568010408456,133,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V32","SE",54,6,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",580
"193","Q-P10129",-0.00222553492385101,-0.0116818962545381,134,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V32","NNE",72,2,"2000",-6.657940453,41.81817926,"3 - UTM10x10 + Elevation",680
"194","Q-P10130",-0.00936703905650992,0.00216771833665836,135,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Galio aparinellae-Anthriscetum caucalidis","V32","S",18,10,"2000",-6.695623018,41.8872091,"3 - UTM10x10 + Elevation",660
"195","Q-P10407",6.32683372109886e-05,0.00072647512686696,210407,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Comunidad de Paspalum paspalodes","R36","",NA,12,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590
"196","Q-P10408",0.00125311879510713,-0.0170875305159768,210408,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Comunidad de Paspalum paspalodes"," Qb    ","",NA,12,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",600
"197","Q-P10414",0.000682261947848333,0.0114700312846944,210414,1,"Potentillion anserinae","Potentillion anserinae","Lolio perennis-Plantaginetum maioris","R36","",NA,3,"2000",-6.72501324,41.89526299,"3 - UTM10x10 + Elevation",660
"198","Q-P10415",-0.00332052970859033,0.0119978218273784,210415,1,"Potentillion anserinae","Potentillion anserinae","Lolio perennis-Plantaginetum maioris","R36","",NA,3,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590
"199","Q-P12631",0.0514083396057569,0.00738171997160241,212631,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"200","Q-P12632",0.0484591193064737,0.00713292384532808,212632,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," V     ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"201","Q-P12633",0.0495646228593099,0.00974136486703462,212633,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"202","Q-P12634",0.062195042219,0.00993146533370532,212634,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"203","Q-P12635",0.0617418177755096,0.00937437646139522,212635,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,25,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"204","Q-P12637",0.0634250089988371,0.0155292759929776,212637,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," N15!  ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"205","Q-P12638",0.138258761997701,0.0229589288222775,212638,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,100,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"206","Q-P12639",0.0355760573636589,0.0055840866725748,212639,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R1R   ","",NA,50,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
"207","Q-P12640",0.029951108755627,0.0103695609397352,212640,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,16,"1972",-8.647639375,41.09308647,"4 - UTM10x10 + Centroid",23
"208","Q-P12641",0.337462463191656,0.0571958638236553,212641,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R     ","",NA,100,"1972",-8.768925256,41.42131107,"4 - UTM10x10 + Centroid",11
"209","Q-P12642",0.0786096559999103,0.0160201331684698,212642,1,"Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Scrophulario-Vulpietum alopecuroris"," R1R   ","",NA,25,"1972",-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38
