SIVIMID;NMDS1;NMDS2;Relevé number;Sintaxon;Temp;Precip;UTM10X10;UTM1X1;JuiceID;OriginalElevation;Locality;Country;ECOREG_WWF;DUNES_BOHN;Plant.Cover;Aspect;Slope;Area;SintaxonID;Authors;Year;Title;Publication;Type;DEG_LON;DEG_LAT;Accuracy;Elevation;ANTHROPIC;Vegetation;Class;Order;Alliance;EUNIS2020;EUNIS_REVISED;PCluster;EUNISL1;EUNISL2
Q-P02789;0.244934562;-0.059355686;2161;Centrantho-Hypericetum hircini;138;16126;30TWN69;;6281;NA;Guetaria (Guipúzcoa);;ATL_COAST;N_DUNES;NA;;NA;10;772;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-2.204357764;43.28045619;4 - UTM10x10 + Centroid;82;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae; H32d  ;U37;0;Walls;U37
Q-P02790;0.289197831;-0.096559664;2162;Centrantho-Hypericetum hircini;138;16126;30TWN69;;6282;NA;De Meagas a Zumaya (Guipúzcoa);;ATL_COAST;N_DUNES;NA;;NA;10;772;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-2.204357764;43.28045619;4 - UTM10x10 + Centroid;82;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae; H32d  ;U37;0;Walls;U37
Q-P02791;0.225547563;-0.100676563;2163;Centrantho-Hypericetum hircini;122;15444;30TWN68;;6283;NA;De Cestona a Aizarnazábal (Guipúzcoa);;ATL_COAST;N_DUNES;NA;;NA;20;772;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-2.198835209;43.21460969;4 - UTM10x10 + Centroid;313;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae;      ?;U37;0;Walls;U37
Q-P02792;0.284156851;-0.169814598;2164;Cymbalario-Trachelietum caerulei;137;20371;29TNH24;;6284;NA;Catedral de Santiago de Compostela (Coruña);;ATL_COAST;N_DUNES;NA;;NA;50;1582;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-8.693960952;42.8571451;4 - UTM10x10 + Centroid;202;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
Q-P02793;0.331757812;-0.187595171;2165;Cymbalario-Trachelietum caerulei;137;20371;29TNH24;;6285;NA;Facultad de Farmacia de Santiago de Compostela (Coruña);;ATL_COAST;N_DUNES;NA;;NA;50;1582;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-8.693960952;42.8571451;4 - UTM10x10 + Centroid;202;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
Q-P02794;0.150048509;-0.129548341;2166;Cymbalario-Trachelietum caerulei;131;19441;29TNH25;;6286;NA;Carretera de Portomouro, Santiago (Coruña);;ATL_COAST;N_DUNES;NA;;NA;100;1582;Rivas Martínez, S.;1969;Vegetatio Hispaniae. Notula I.; Publ. Inst. Biol. Apl., XLVI: 5-34.;No forest;-8.693537785;42.9471732;4 - UTM10x10 + Centroid;275;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
Q-P07031;0.163168905;-0.118366234;2167;Parietarietum judaicae;140;12408;30TUP80;;27655;NA;La Barquera;ES;ATL_COAST;N_DUNES;NA;;NA;10;2048;Aedo Perez, Carlos;1985;Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria).; Memoria de Licenciatura. Universidad de Oviedo. 217;No forest;-4.419290768;43.36986165;4 - UTM10x10 + Centroid;59;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae;      ?;U37;0;Walls;U37
Q-P07039;0.154780949;-0.08595758;2168;Parietarietum judaicae;140;12408;30TUP80;;27656;NA;La Barquera;ES;ATL_COAST;N_DUNES;NA;;NA;10;2048;Aedo Perez, Carlos;1985;Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria).; Memoria de Licenciatura. Universidad de Oviedo. 217;No forest;-4.419290768;43.36986165;4 - UTM10x10 + Centroid;59;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae;      ?;U37;0;Walls;U37
Q-P07041;0.037154357;0.008088855;42;Sisymbrio officinalis-Hordeetum murini;140;12408;30TUP80;;27678;NA;El Rosal;ES;ATL_COAST;N_DUNES;NA;;NA;10;753;Aedo Perez, Carlos;1985;Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria).; Memoria de Licenciatura. Universidad de Oviedo. 217;No forest;-4.419290768;43.36986165;4 - UTM10x10 + Centroid;59;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V32   ;V37;0;Ruderal;V37
Q-P07045;-0.088822962;-0.259262802;1026;Oxalidi latifoliae-Veronicetum persicae;140;12408;30TUP80;;27657;NA;Abaño;ES;ATL_COAST;N_DUNES;NA;;NA;20;2036;Aedo Perez, Carlos;1985;Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria).; Memoria de Licenciatura. Universidad de Oviedo. 217;No forest;-4.419290768;43.36986165;4 - UTM10x10 + Centroid;59;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V37   ;V15;0;Weed;V15B
Q-P07736;-0.173841502;-0.250381107;1027;Associació-Desconeguda;132;11189;29TPJ52;;27721;NA;Zona de cereales de Castropol;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-7.089128404;43.53843902;4 - UTM10x10 + Centroid;40;NA;NA;NA;NA;NA; V     ;V15;0;Weed;V15B
Q-P07737;-0.142131884;-0.08180118;1028;Associació-Desconeguda;132;11189;29TPJ52;;27722;NA;Zona de cereales de Castropol;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-7.089128404;43.53843902;4 - UTM10x10 + Centroid;40;NA;NA;NA;NA;NA; V15   ;V15;0;Weed;V15A
Q-P07763;-0.011758143;-0.055521062;1029;Associació-Desconeguda;137;14078;30TVP41;;27610;NA;Carriazo;ES;ATL_COAST;N_DUNES;NA;;NA;100;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-3.665204511;43.46129774;4 - UTM10x10 + Centroid;43;NA;NA;NA;NA;NA; V37   ;V15;0;Weed;V15B
Q-P07764;0.009215206;-0.046298379;1030;Associació-Desconeguda;137;14078;30TVP41;;27611;NA;Carriazo;ES;ATL_COAST;N_DUNES;NA;;NA;100;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-3.665204511;43.46129774;4 - UTM10x10 + Centroid;43;NA;NA;NA;NA;NA; V15   ;V15;0;Weed;V15B
Q-P07765;-0.008252476;-0.024398964;1031;Associació-Desconeguda;137;14078;30TVP41;;27612;NA;Carriazo;ES;ATL_COAST;N_DUNES;NA;;NA;100;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-3.665204511;43.46129774;4 - UTM10x10 + Centroid;43;NA;NA;NA;NA;NA; V37   ;V15;0;Weed;V15B
Q-P07766;-0.001818942;-0.038685065;1032;Associació-Desconeguda;137;14078;30TVP41;;27613;NA;Carriazo;ES;ATL_COAST;N_DUNES;NA;;NA;100;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-3.665204511;43.46129774;4 - UTM10x10 + Centroid;43;NA;NA;NA;NA;NA; V37   ;V15;0;Weed;V15B
Q-P07767;-0.018217906;-0.02953741;1033;Associació-Desconeguda;137;14078;30TVP41;;27614;NA;Carriazo;ES;ATL_COAST;N_DUNES;NA;;NA;100;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-3.665204511;43.46129774;4 - UTM10x10 + Centroid;43;NA;NA;NA;NA;NA; V37   ;V15;0;Weed;V15B
Q-P07847;-0.244514218;-0.181490992;1034;Associació-Desconeguda;139;13435;30TVP10;;27746;NA;Estación de Torrelavega;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-4.047456892;43.39183754;4 - UTM10x10 + Centroid;49;NA;NA;NA;NA;NA; V     ;V15;0;Weed;V15C
Q-P07849;-0.083267786;0.115908827;1035;Associació-Desconeguda;94;7976;30TVN04;;27748;NA;Parte occidental de Mataporquera;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-4.116472128;42.87622565;4 - UTM10x10 + Centroid;999.5;NA;NA;NA;NA;NA; V15   ;V15;0;Weed;V15A
Q-P07850;-0.083178565;0.11848857;1036;Associació-Desconeguda;94;7976;30TVN04;;27704;NA;Parte occidental de Mataporquera;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-4.116472128;42.87622565;4 - UTM10x10 + Centroid;999.5;NA;NA;NA;NA;NA; V     ;V15;0;Weed;V15A
Q-P07851;0.099109391;-0.08906764;43;Associació-Desconeguda;94;7976;30TVN04;;27705;NA;Parte occidental de Mataporquera;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-4.116472128;42.87622565;4 - UTM10x10 + Centroid;999.5;NA;NA;NA;NA;NA; V15   ;V15;0;Ruderal;V37
Q-P07852;-0.056003479;0.154166975;1037;Associació-Desconeguda;94;7976;30TVN04;;27706;NA;Parte occidental de Mataporquera;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Guinea López, Emilio;1953;Geografia botánica de Santander.; Publicaciones diputación provincial de Santander. 412;No forest;-4.116472128;42.87622565;4 - UTM10x10 + Centroid;999.5;NA;NA;NA;NA;NA; V15   ;V15;0;Weed;V15A
Q-P08150;-0.191310648;-0.041277309;1792;Polycarpo tetraphylli-Coronopodetum squamati;145;NA;29TNF35;29TNF3853;6398;40;Miradouro do Garajau;PT;ATL_COAST;N_DUNES;NA;;NA;1;5639;Costa, J.C.;;;;;;;;;;;;;;;;;;
Q-P08170;0.086026297;-0.168460642;1038;Chenopodio muralis-Malvetum parviflorae;145;11357;29TNF35;29TNF3853;6399;350;Miradouro da Fajã dos Padres;PT;ATL_COAST;N_DUNES;NA;S;NA;2;5630;Costa, J.C.;;;;;;;;;;;;;;;;;;
Q-P08361;0.086026297;-0.168460642;1039;Chenopodio muralis-Malvetum parviflorae;145;11357;29TNF35;29TNF3853;6412;350;Miradouro da Fajã dos Padres;PT;ATL_COAST;N_DUNES;NA;S;NA;2;5630;Espírito-Santo, M.D.;;;;;;;;;;;;;;;;;;
Q-P08687;-0.037498035;0.125381651;44;Alliarion petiolatae;86;11634;30TUN65;;6843;1160;Santibañez de Resoba;ES;ATL_COAST;N_DUNES;100;;NA;15;L204;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.602567992;42.90454586;3 - UTM10x10 + Elevation;1160;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Galio-Alliarietalia;Geo urbani-Alliarion officinalis; V32   ;V39;0;Ruderal;V39
Q-P08735;0.067164239;-0.113664836;1040;Centaureo cyani-Raphanetum microcarpae;91;8632;30TUN74;;6633;1090;Cantoral de la Peña;ES;ATL_COAST;N_DUNES;100;;NA;40;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.490192325;42.81601335;3 - UTM10x10 + Elevation;1090;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
Q-P08736;-0.129781042;-0.074730889;1041;Centaureo cyani-Raphanetum microcarpae;91;8826;30TUN74;;6634;1040;Cantoral de la Peña;ES;ATL_COAST;N_DUNES;100;;NA;40;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.509713355;42.81395656;3 - UTM10x10 + Elevation;1040;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
Q-P08737;-0.183876579;-0.057034185;1042;Centaureo cyani-Raphanetum microcarpae;92;9861;30TUN64;;6635;1120;Pisón de Castrejón;ES;ATL_COAST;N_DUNES;80;;NA;40;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.675998898;42.81164292;3 - UTM10x10 + Elevation;1120;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
Q-P08738;-0.156453013;-0.077858632;1043;Centaureo cyani-Raphanetum microcarpae;90;8902;30TUN74;;6636;1110;Arroyo de Candenosa;ES;ATL_COAST;N_DUNES;40;;NA;40;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.504996992;42.82122277;3 - UTM10x10 + Elevation;1110;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
Q-P08739;-0.128446402;-0.183765457;1044;Centaureo cyani-Raphanetum microcarpae;72;10615;30TUN55;;6637;1020;Camporredondo de Alba;ES;ATL_COAST;N_DUNES;50;;NA;80;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.77611585;42.9334869;4 - UTM10x10 + Centroid;1020;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
Q-P08740;-0.052419564;0.072145214;45;Centaureo cyani-Raphanetum microcarpae;70;9161;30TUN74;;6638;970;Cervera de Pisuerga;ES;ATL_COAST;N_DUNES;100;;NA;20;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.528495991;42.84729103;4 - UTM10x10 + Centroid;970;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Ruderal;V37
Q-P08741;-0.143006975;-0.073109428;1045;Centaureo cyani-Raphanetum microcarpae;91;11860;30TUN64;;6639;1130;Castrejón de la Peña;ES;ATL_COAST;N_DUNES;50;;NA;20;2890;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.61429613;42.88457007;3 - UTM10x10 + Elevation;1130;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15B
Q-P08742;-0.014269095;0.118604601;46;Sisymbrio officinalis-Hordeetum murini;92;9527;30TUN64;;6640;1120;Castrejón de la Peña;ES;ATL_COAST;N_DUNES;100;;NA;20;753;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.646560297;42.80846808;3 - UTM10x10 + Elevation;1120;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
Q-P08743;-0.030455791;0.140021314;47;Sisymbrio officinalis-Hordeetum murini;93;10479;30TUN54;;6641;1100;Santibañez de la Peña;ES;ATL_COAST;N_DUNES;100;;NA;12;753;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.741715289;42.79985585;3 - UTM10x10 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
Q-P08744;-0.02370703;0.12303218;48;Sisymbrio officinalis-Hordeetum murini;88;11599;30TUN44;;6612;1200;Velilla del rio Carrión;ES;ATL_COAST;N_DUNES;100;;NA;18;753;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.946753488;42.86499029;3 - UTM10x10 + Elevation;1200;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
Q-P08747;0.066896165;0.118317755;49;Urtico dioicae-Sambucetum ebuli;91;9134;30TUN74;;6643;1000;Cervera de Pisuerga;ES;ATL_COAST;N_DUNES;100;;NA;20;856;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.504036138;42.88246998;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; V     ;V39;0;Ruderal;V39
Q-P08748;0.095233305;0.096153108;50;Urtico dioicae-Sambucetum ebuli;81;10188;30TUN65;;6644;1250;Triollo;ES;ATL_COAST;N_DUNES;100;;NA;40;856;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.690827121;42.90687801;3 - UTM10x10 + Elevation;1250;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; R57   ;V39;0;Ruderal;V39
Q-P08749;0.085254305;0.161233886;51;Urtico dioicae-Sambucetum ebuli;90;8131;30TUN75;;6645;1070;San Martín de los Herreros;ES;ATL_COAST;N_DUNES;100;;NA;20;856;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.512128657;42.91298042;3 - UTM10x10 + Elevation;1070;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; R57   ;V39;0;Ruderal;V39
Q-P08750;0.073776311;0.047871226;52;Galio aparines-Conietum maculati;90;9080;30TUN74;;6646;1000;Cervera de Pisuerga;ES;ATL_COAST;N_DUNES;100;S;10;40;742;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.514005163;42.88954259;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae; V39   ;V39;7;Ruderal;V39
Q-P08751;0.098876466;0.141293174;53;Galio aparines-Conietum maculati;90;8353;30TUN75;;6647;1070;San Martín de los Herreros;ES;ATL_COAST;N_DUNES;80;;NA;12;742;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.534039347;42.90728585;3 - UTM10x10 + Elevation;1070;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae; V39   ;V39;7;Ruderal;V39
Q-P08752;0.063515102;0.053498351;54;Geranio robertiani-Cariolophetum sempervirentis;81;10644;30TUN65;;6648;1300;Triollo;ES;ATL_COAST;N_DUNES;90;;NA;20;3907;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.67882657;42.91605961;3 - UTM10x10 + Elevation;1300;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Galio-Alliarietalia;Geo urbani-Alliarion officinalis; V39   ;V39;7;Ruderal;V39
Q-P08753;0.07675627;0.059897212;55;Geranio robertiani-Cariolophetum sempervirentis;89;8821;30TUN75;;6649;1080;San Martín de los Herreros;ES;ATL_COAST;N_DUNES;100;;NA;12;3907;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.487894143;42.92410402;3 - UTM10x10 + Elevation;1080;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Galio-Alliarietalia;Geo urbani-Alliarion officinalis; R55   ;V39;0;Ruderal;V39
Q-P08754;0.007816507;0.257087044;56;;84;9829;30TUN64;;6650;1250;Fuente Colorada;ES;ATL_COAST;N_DUNES;40;N;5;20;2268a,,,,,GGM3;;NA;;;No forest;-4.666943542;42.83879034;3 - UTM10x10 + Elevation;1250;NA;NA;NA;NA;NA; V38   ;V38;0;Ruderal;V38
Q-P08755;0.035061858;0.175117937;57;;80;9366;30TUN55;;6651;1240;Camporredondo de Alba;ES;ATL_COAST;N_DUNES;70;;NA;70;2268c,,,,,GGM3;;NA;;;No forest;-4.749295633;42.89519337;3 - UTM10x10 + Elevation;1240;NA;NA;NA;NA;NA; V38   ;V38;0;Ruderal;V38
Q-P08756;-0.014548539;0.226532751;58;;78;10643;30TUN64;;6652;1330;Brañosera;ES;ATL_COAST;N_DUNES;60;N;5;350;2268c,,,,,GGM3;;NA;;;No forest;-4.677118412;42.85304978;3 - UTM10x10 + Elevation;1330;NA;NA;NA;NA;NA; V38   ;V38;0;Ruderal;V38
Q-P08758;0.027964811;0.204116557;59;Carduo carpetani-Onopordetum acanthii;91;9584;30TUN64;;6653;1130;Traspeña de la Peña;ES;ATL_COAST;N_DUNES;80;;NA;100;2165d;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.66851798;42.80634914;3 - UTM10x10 + Elevation;1130;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Carthametalia lanati;Carduo carpetani-Cirsion odontolepidis; V38   ;V38;6;Ruderal;V38
Q-P08760;0.029314073;0.212863668;60;Comunidad de Cirsium richterianum;89;9763;30TUN74;;6654;1000;Cervera de Pisuerga;ES;ATL_COAST;N_DUNES;80;;NA;50;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.498878138;42.87173158;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08761;0.013404282;0.198368182;61;Comunidad de Cirsium richterianum;91;10518;30TUN74;;6655;1050;Embalse de Ruesga;ES;ATL_COAST;N_DUNES;80;;NA;40;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.550416473;42.87644814;3 - UTM10x10 + Elevation;1050;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08762;0.057415478;0.257923615;62;Comunidad de Cirsium richterianum;90;8858;30TUN75;;6656;1070;Ermita de San Roque;ES;ATL_COAST;N_DUNES;80;;NA;20;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.543611372;42.89815216;3 - UTM10x10 + Elevation;1070;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08763;0.036441466;0.182172468;63;Comunidad de Cirsium richterianum;70;9161;30TUN74;;6657;970;Cervera de Pisuerga;ES;ATL_COAST;N_DUNES;60;;NA;10;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.528495991;42.84729103;4 - UTM10x10 + Centroid;970;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08764;0.018198653;0.214306048;64;Comunidad de Cirsium richterianum;89;9449;30TUN74;;6658;1100;Arroyo de Candenosa;ES;ATL_COAST;N_DUNES;80;;NA;100;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.527275081;42.83173387;3 - UTM10x10 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08765;0.025358457;0.208425295;65;Comunidad de Cirsium richterianum;92;10186;30TUN64;;6659;1080;Cubillo de Castrejón;ES;ATL_COAST;N_DUNES;80;;NA;100;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.69316451;42.81319133;3 - UTM10x10 + Elevation;1080;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08766;0.033351697;0.230364628;66;Comunidad de Cirsium richterianum;92;9494;30TUN64;;6660;1120;Traspeña de la Peña;ES;ATL_COAST;N_DUNES;80;;NA;50;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.648957603;42.80663255;3 - UTM10x10 + Elevation;1120;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
Q-P08767;0.025196483;0.202905686;67;Comunidad de Cirsium richterianum;92;9586;30TUN64;;6661;1120;Tarilonte de la Peña;ES;ATL_COAST;N_DUNES;100;;NA;40;6273;García González, M.E.;1990;Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia);Tesis Doct.;No forest;-4.668372809;42.80094819;3 - UTM10x10 + Elevation;1120;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
