"SIVIMID","L1","L0","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope","Fixed"
"Q-P08767","Cirsion richterano-chodati","Artemisietea vulgaris","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",40,1990,-4.668372809,42.80094819,"3 - UTM10x10 + Elevation",1120,"",NA,1
"Q-P08768","Cirsion richterano-chodati","Artemisietea vulgaris","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",60,1990,-4.491578057,42.87362795,"3 - UTM10x10 + Elevation",1020,"",NA,1
"Q-P08769","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1990,-4.575170475,42.88691619,"3 - UTM10x10 + Elevation",1030,"",NA,1
"Q-P08770","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,1990,-4.761486489,42.8932054,"3 - UTM10x10 + Elevation",1240,"",NA,1
"Q-P08771","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V",4,1990,-4.609727536,42.8972414,"3 - UTM10x10 + Elevation",1300,"",NA,1
"Q-P08772","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,1990,-4.550506646,42.88004893,"3 - UTM10x10 + Elevation",1040,"",NA,1
"Q-P08773","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,1990,-4.805345737,42.88531803,"3 - UTM10x10 + Elevation",1330,"",NA,1
"Q-P08774","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,1990,-4.518195682,42.86067093,"3 - UTM10x10 + Elevation",990,"",NA,1
"Q-P09152","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.040051389,42.06645631,"3 - UTM10x10 + Elevation",1030,"",NA,0
"Q-P09153","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.125972742,41.84117573,"2 - UTM1x1 + Centroid",1120,"",NA,0
"Q-P09154","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.142281322,42.04570422,"3 - UTM10x10 + Elevation",1050,"",NA,0
"Q-P09155","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.062724337,42.07805993,"3 - UTM10x10 + Elevation",990,"",NA,0
"Q-P09156","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V39",NA,2004,-7.906153316,41.9282218,"3 - UTM10x10 + Elevation",850,"",NA,0
"Q-P09157","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V39",NA,2004,-7.890158938,41.81366373,"3 - UTM10x10 + Elevation",980,"",NA,0
"Q-P09158","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.223140863,41.76475744,"3 - UTM10x10 + Elevation",650,"",NA,0
"Q-P09159","Allion triquetri","Chenopodietea","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.109776323,41.06042424,"3 - UTM10x10 + Elevation",550,"",NA,0
"Q-P09160","Balloto-Conion maculati","Epilobietea angustifolii","Geranio lusitanici-Scrophularietum herminii","Arction lappae","Epilobietea angustifolii","V38",NA,2004,-8.043883733,42.08429349,"3 - UTM10x10 + Elevation",1000,"",NA,0
"Q-P09505",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.843430513,41.81580832,"3 - UTM10x10 + Elevation",30,"",NA,0
"Q-P09506",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.290880571,41.59419853,"3 - UTM10x10 + Elevation",190,"",NA,0
"Q-P09507",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.19947904,41.65059694,"3 - UTM10x10 + Elevation",170,"",NA,0
"Q-P09508",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.642217634,41.77188901,"3 - UTM10x10 + Elevation",10,"",NA,0
"Q-P09509",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.86443276,41.78232801,"3 - UTM10x10 + Elevation",10,"",NA,0
"Q-P09510",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.559760071,41.14936218,"3 - UTM10x10 + Elevation",70,"",NA,0
"Q-P09511",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.625035142,41.1605866,"3 - UTM10x10 + Elevation",80,"",NA,0
"Q-P09512",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.637550131,41.22298792,"3 - UTM10x10 + Elevation",70,"",NA,0
"Q-P09513",NA,NA,"Echio rosulati-Picridetum echioisia","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",NA,2002,-8.631537195,42.06048304,"2 - UTM1x1 + Centroid",70,"",NA,0
"Q-P09810","Bidention tripartitae","Bidentetea","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","V",4,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",580,"",NA,1
"Q-P09811","Paspalo-Agrostion semiverticillati","Bidentetea","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","R36",12,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590,"",NA,0
"Q-P09812","Paspalo-Agrostion semiverticillati","Bidentetea","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","Qb",12,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",600,"",NA,0
"Q-P09813","Bidention tripartitae","Bidentetea","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","C35a",8,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",530,"",NA,1
"Q-P09918","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",3,2000,-6.902707464,41.96319006,"3 - UTM10x10 + Elevation",800,"W",90,1
"Q-P09919","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",2,2000,-7.068164578,41.83317711,"3 - UTM10x10 + Elevation",830,"NW",90,1
"Q-P09921","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","V",1,2000,-6.860724682,41.86736218,"3 - UTM10x10 + Elevation",850,"S",90,1
"Q-P09946","Sisymbrion officinalis","Sisymbrietea","Comunidad de Carduus carpetanus","Cirsion richterano-chodati","Artemisietea vulgaris","V32",6,2000,-6.830072255,41.71711066,"3 - UTM10x10 + Elevation",900,"",NA,0
"Q-P09951",NA,NA,"Carlino corymbosae-Carthametum lanati","Onopordion castellani","Artemisietea vulgaris","V33",4,2000,-6.80628046,41.80254728,"3 - UTM10x10 + Elevation",680,"W",54,0
"Q-P09952",NA,NA,"Carlino corymbosae-Carthametum lanati","Onopordion castellani","Artemisietea vulgaris","V33",10,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",560,"",NA,0
"Q-P09953",NA,NA,"Carlino corymbosae-Carthametum lanati","Onopordion castellani","Artemisietea vulgaris","V38",6,2000,-7.018834242,41.85292547,"3 - UTM10x10 + Elevation",760,"SE",36,0
"Q-P09955",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",2,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"",NA,0
"Q-P09956",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",8,2000,-6.832596758,41.79987008,"3 - UTM10x10 + Elevation",880,"",NA,0
"Q-P09957",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",6,2000,-6.761711225,41.86344897,"3 - UTM10x10 + Elevation",640,"",NA,0
"Q-P09958",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",8,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"",NA,0
"Q-P09959",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",10,2000,-6.994015306,41.84118635,"3 - UTM10x10 + Elevation",760,"",NA,0
"Q-P09960",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",5,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",500,"",NA,0
"Q-P09961",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",4,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",600,"",NA,0
"Q-P09962",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",8,2000,-6.605977199,41.83603333,"3 - UTM10x10 + Elevation",820,"",NA,0
"Q-P09963",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",6,2000,-6.589652048,41.8455503,"3 - UTM10x10 + Elevation",900,"",NA,0
"Q-P09964",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",16,2000,-6.736622917,41.88768148,"3 - UTM10x10 + Elevation",650,"",NA,0
"Q-P09965",NA,NA,"Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",8,2000,-6.945049791,41.94553263,"3 - UTM10x10 + Elevation",850,"",NA,0
"Q-P09967",NA,NA,"Comunidad de Silybum marianum y Carduus tenuiflorus","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V32",16,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600,"SW",9,0
"Q-P09968",NA,NA,"Comunidad de Silybum marianum y Carduus tenuiflorus","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V32",6,2000,-6.788335231,41.82475275,"3 - UTM10x10 + Elevation",640,"",NA,0
"Q-P09982","Polygono-Coronopodion","Polygono-Poetea annuae","Matricario-Polygonetum avicularis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,2000,-7.182960705,41.96578556,"2 - UTM1x1 + Centroid",750,"",NA,1
"Q-P09983","Polygono-Coronopodion","Polygono-Poetea annuae","Matricario-Polygonetum avicularis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,2000,-7.053959534,41.87510045,"3 - UTM10x10 + Elevation",790,"",NA,1
"Q-P09984","Polygono-Coronopodion","Polygono-Poetea annuae","Matricario-Polygonetum avicularis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"SE",9,1
"Q-P09985","Polygono-Coronopodion","Polygono-Poetea annuae","Matricario-Polygonetum avicularis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",620,"",NA,1
"Q-P09986","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,2000,-6.827197264,41.74962379,"3 - UTM10x10 + Elevation",840,"",NA,1
"Q-P09987","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","C35b",1,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600,"",NA,1
"Q-P09988","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","C35b",1,2000,-6.929258382,41.88484435,"3 - UTM10x10 + Elevation",700,"",NA,1
"Q-P09989","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",1,2000,-6.766626048,41.8650886,"3 - UTM10x10 + Elevation",640,"",NA,1
"Q-P09990","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","C35b",NA,2000,-6.637126403,41.83324893,"3 - UTM10x10 + Elevation",850,"",NA,1
"Q-P09991","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","R1D",2,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",620,"",NA,1
"Q-P09992","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","C35b",1,2000,-6.727000541,41.88799461,"3 - UTM10x10 + Elevation",650,"",NA,1
"Q-P09993","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V",3,2000,-6.632766489,41.88381447,"3 - UTM10x10 + Elevation",640,"",NA,1
"Q-P09994","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","R1D",1,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",620,"",NA,1
"Q-P09995","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",4,2000,-6.613956586,41.93483594,"1 - UTM1x1 + Elevation",770,"",NA,1
"Q-P09996","Polygono-Coronopodion","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",4,2000,-7.056833538,41.84438384,"3 - UTM10x10 + Elevation",750,"",NA,0
"Q-P09997","Polycarpion tetraphylli","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",2,2000,-6.755024052,41.87267286,"3 - UTM10x10 + Elevation",640,"",NA,1
"Q-P09998","Polygono-Coronopodion","Polygono-Poetea annuae","Crassulo tillaeae-Saginetum apetalae","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",1,2000,-6.730139245,41.90049921,"3 - UTM10x10 + Elevation",670,"",NA,0
"Q-P09999","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V",1,2000,-6.736622917,41.88768148,"3 - UTM10x10 + Elevation",640,"",NA,0
"Q-P10000","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","R1D",3,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600,"",NA,0
"Q-P10001","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V32",1,2000,-6.604765258,41.81445954,"3 - UTM10x10 + Elevation",780,"",NA,0
"Q-P10002","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V",1,2000,-6.891229027,41.77448393,"3 - UTM10x10 + Elevation",800,"",NA,0
"Q-P10003","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V35",1,2000,-6.75941207,41.86532531,"3 - UTM10x10 + Elevation",670,"",NA,0
"Q-P10004","Polycarpion tetraphylli","Polygono-Poetea annuae","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V32",1,2000,-6.929148103,41.88304723,"3 - UTM10x10 + Elevation",680,"",NA,0
"Q-P10021",NA,NA,"Urtico urentis-Malvetum neglectae","Chenopodion muralis","Chenopodietea","V37",8,2000,-6.928752015,41.95509681,"3 - UTM10x10 + Elevation",800,"",NA,0
"Q-P10022",NA,NA,"Urtico urentis-Malvetum neglectae","Chenopodion muralis","Chenopodietea","R",8,2000,-6.961072646,41.77569525,"3 - UTM10x10 + Elevation",820,"NE",9,0
"Q-P10023",NA,NA,"Urtico urentis-Malvetum neglectae","Chenopodion muralis","Chenopodietea","V37",4,2000,-7.006255233,41.84436117,"3 - UTM10x10 + Elevation",720,"",NA,0
"Q-P10024",NA,NA,"Urtico urentis-Malvetum neglectae","Chenopodion muralis","Chenopodietea","V37",4,2000,-6.761816739,41.86524646,"3 - UTM10x10 + Elevation",650,"",NA,0
"Q-P10025",NA,NA,"Bromo scoparii-Hordeetum leporini","Hordeion murini","Chenopodietea","V32",8,2000,-6.625956464,41.89123386,"3 - UTM10x10 + Elevation",650,"",NA,0
"Q-P10026",NA,NA,"Bromo scoparii-Hordeetum leporini","Hordeion murini","Chenopodietea","V32",6,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",620,"",NA,0
"Q-P10027","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",6,2000,-6.725117844,41.89706054,"3 - UTM10x10 + Elevation",660,"SE",25,1
"Q-P10028","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",2,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",520,"",NA,1
"Q-P10029","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",2,2000,-6.803064813,41.91071034,"3 - UTM10x10 + Elevation",1000,"",NA,1
"Q-P10030","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",5,2000,-6.695830527,41.89080433,"3 - UTM10x10 + Elevation",660,"",NA,1
"Q-P10031","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",8,2000,-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600,"",NA,1
"Q-P10032","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",6,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"",NA,1
"Q-P10033","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",6,2000,-7.038993386,41.82880563,"3 - UTM10x10 + Elevation",740,"",NA,1
"Q-P10034","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",16,2000,-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",500,"",NA,1
"Q-P10035","Sisymbrion officinalis","Sisymbrietea","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",4,2000,-6.584742758,41.84390284,"3 - UTM10x10 + Elevation",900,"",NA,1
"Q-P10036",NA,NA,NA,"Unknown",NA,"V15",12,NA,-6.594360057,41.84360189,"3 - UTM10x10 + Elevation",940,"SW",4.5,0
"Q-P10037",NA,NA,NA,"Unknown",NA,"V15",6,NA,-6.589350209,41.84015678,"3 - UTM10x10 + Elevation",920,"S",5,0
"Q-P10038",NA,NA,NA,"Unknown",NA,"V15",8,NA,-6.570114655,41.88398082,"3 - UTM10x10 + Elevation",900,"",NA,0
"Q-P10040",NA,NA,NA,"Unknown",NA,"V15",25,NA,-6.844864028,41.8841034,"3 - UTM10x10 + Elevation",900,"W",4.5,0
"Q-P10041",NA,NA,NA,"Unknown",NA,"V15",30,NA,-7.163941607,41.93598928,"3 - UTM10x10 + Elevation",780,"",NA,0
"Q-P10042",NA,NA,NA,"Unknown",NA,"V15",20,NA,-7.128977716,41.91744476,"3 - UTM10x10 + Elevation",780,"",NA,0
"Q-P10043",NA,NA,NA,"Unknown",NA,"V15",4,NA,-7.159197525,41.90014462,"3 - UTM10x10 + Elevation",820,"",NA,0
"Q-P10045",NA,NA,NA,"Unknown",NA,"V15",25,NA,-6.813546977,41.92476961,"3 - UTM10x10 + Elevation",1030,"S",4.5,0
"Q-P10046",NA,NA,NA,"Unknown",NA,"V15",20,NA,-6.602866544,41.82352414,"3 - UTM10x10 + Elevation",880,"",NA,0
"Q-P10047",NA,NA,NA,"Unknown",NA,"V15",16,NA,-6.596850701,41.80210099,"3 - UTM10x10 + Elevation",750,"SW",4.5,0
"Q-P10048",NA,NA,NA,"Unknown",NA,"V15",16,NA,-6.628056888,41.88576452,"3 - UTM10x10 + Elevation",680,"",NA,0
"Q-P10049",NA,NA,NA,"Unknown",NA,"V15",25,NA,-7.0318689,41.86867586,"3 - UTM10x10 + Elevation",760,"",NA,0
"Q-P10050",NA,NA,NA,"Unknown",NA,"V15",25,NA,-6.956713676,41.78304936,"3 - UTM10x10 + Elevation",880,"",NA,0
"Q-P10051",NA,NA,NA,"Unknown",NA,"V15",20,NA,-6.962255002,41.75584432,"3 - UTM10x10 + Elevation",850,"",NA,0
"Q-P10052",NA,NA,NA,"Unknown",NA,"V15",25,NA,-6.951235016,41.88949185,"3 - UTM10x10 + Elevation",790,"W",4.5,0
"Q-P10053",NA,NA,NA,"Unknown",NA,"V15",15,NA,-7.067007472,41.89084622,"3 - UTM10x10 + Elevation",860,"",NA,0
"Q-P10054","Scleranthion annui","Papaveretea rhoeadis","Catapodietum patentis","Scleranthion annui","Papaveretea rhoeadis","V15",16,2000,-6.597757147,41.81828152,"3 - UTM10x10 + Elevation",830,"NNE",9,1
"Q-P10055","Scleranthion annui","Papaveretea rhoeadis","Catapodietum patentis","Scleranthion annui","Papaveretea rhoeadis","V15",9,2000,-7.059109571,41.88032087,"3 - UTM10x10 + Elevation",840,"SE",4.5,1
