"SIVIMID","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope"
"Q-P07849","Associació-Desconeguda","Unknown",NA,"V15",NA,"1953","-4.116472128","42.87622565","4 - UTM10x10 + Centroid","999.5","",NA
"Q-P07850","Associació-Desconeguda","Unknown",NA,"V",NA,"1953","-4.116472128","42.87622565","4 - UTM10x10 + Centroid","999.5","",NA
"Q-P07851","Associació-Desconeguda","Unknown",NA,"V15",NA,"1953","-4.116472128","42.87622565","4 - UTM10x10 + Centroid","999.5","",NA
"Q-P07852","Associació-Desconeguda","Unknown",NA,"V15",NA,"1953","-4.116472128","42.87622565","4 - UTM10x10 + Centroid","999.5","",NA
"T-P31627","Associació-Desconeguda","Unknown",NA,"V32",5,"2000","-2.906511653","43.37137182","1 - UTM1x1 + Elevation","5","",NA
"R-P33439","Associació-Desconeguda","Unknown",NA,"V32",NA,"2003","-2.527514949","42.57798446","3 - UTM10x10 + Elevation","540","",NA
"Q-P14836","Associació-Desconeguda","Unknown",NA,"V32",80,"1994","-7.588419647","43.02898735","4 - UTM10x10 + Centroid","453","",NA
"R-P28933","Associació-Desconeguda","Unknown",NA,"V32",40,"1982","-8.56035296","42.76073549","3 - UTM10x10 + Elevation","30","",NA
"R-P28934","Associació-Desconeguda","Unknown",NA,"V32",20,"1982","-8.588413838","42.74676233","3 - UTM10x10 + Elevation","30","",NA
"R-P23786","Associació-Desconeguda","Unknown",NA,"V39",100,"1986","-6.748331028","42.25108404","1 - UTM1x1 + Elevation","1480","W",30
"S-P19645","Associació-Desconeguda","Unknown",NA,"V",NA,"1972","-8.138701304","43.12618824","3 - UTM10x10 + Elevation","480","S",NA
"S-P19649","Associació-Desconeguda","Unknown",NA,"V37",NA,"1972","-8.119661845","43.16305414","3 - UTM10x10 + Elevation","480","",NA
"S-P19648","Associació-Desconeguda","Unknown",NA,"V15",NA,"1972","-7.898781588","43.16914822","3 - UTM10x10 + Elevation","470","",NA
"T-P27809","Associació-Desconeguda","Unknown",NA,"V15",NA,"1958","-7.455813041","42.92980784","3 - UTM10x10 + Elevation","420","S",20
"T-P13195","Atropetum belladonnae","Fragarion vescae","Epilobietea angustifolii","R57",50,"1997","-1.552468146","42.69228827","1 - UTM1x1 + Elevation","1100","",NA
"S-P15151","Balloto-Conion maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",20,"1967","-1.969251875","43.02998989","1 - UTM1x1 + Elevation","480","",NA
"S-P15150","Balloto-Conion maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",20,"1967","-1.710895694","42.94092363","1 - UTM1x1 + Elevation","530","",NA
"S-P14561","BF03","Unknown",NA,"R55",100,"","-1.319849073","43.4365037","3 - UTM10x10 + Elevation","1.5","",NA
"S-P14557","BF03","Unknown",NA,"R55",60,"","-1.332249769","43.43488444","3 - UTM10x10 + Elevation","1.5","",NA
"S-P14558","BF03","Unknown",NA,"R55",20,"","-1.381462446","43.44279511","3 - UTM10x10 + Elevation","1.5","",NA
"T-P18089","Bidentetea tripartitae","Bidention tripartitae","Bidentetea","C35a",NA,"1966","-7.729698639","42.1300718","4 - UTM10x10 + Centroid","620","",NA
"S-P18419","Bidentetea tripartitae","Bidention tripartitae","Bidentetea","V",15,"1974","-5.945297316","43.16599674","2 - UTM1x1 + Centroid","420","W",NA
"R-P24336","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","V15",10,"2012","-6.665383717","42.3672244","1 - UTM1x1 + Elevation","948","",NA
"Q-P09811","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","R36",12,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","590","",NA
"Q-P09812","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","Qb",12,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","600","",NA
"R-P24335","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","C35a",20,"2012","-6.784966481","42.41735911","1 - UTM1x1 + Elevation","401","SW",2
"Q-P09813","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","C35a",8,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","530","",NA
"Q-P09810","Bidenti tripartitae-Polygonetum lapathifolii","Bidention tripartitae","Bidentetea","V",4,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","580","",NA
"T-P02592","Bromo-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",3,"1984","-6.168679445","42.49469735","4 - UTM10x10 + Centroid","900","E",4.5
"T-P02591","Bromo-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",2,"1984","-6.168679445","42.49469735","4 - UTM10x10 + Centroid","900","",NA
"T-P02595","Bromo-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",3,"1984","-6.168679445","42.49469735","4 - UTM10x10 + Centroid","900","",NA
"T-P02594","Bromo-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,"1984","-6.168679445","42.49469735","4 - UTM10x10 + Centroid","900","",NA
"T-P02593","Bromo-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V",6,"1984","-6.168679445","42.49469735","4 - UTM10x10 + Centroid","900","",NA
"T-P36819","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",20,"1993","-7.471014783","42.52946593","1 - UTM1x1 + Elevation","320","",0
"R-P24042","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",10,"1986","-6.859602957","42.40586269","3 - UTM10x10 + Elevation","350","S",15
"T-P36816","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",10,"1993","-7.526591519","42.52367829","1 - UTM1x1 + Elevation","290","",0
"R-P22299","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",10,"1999","-7.943690447","41.97702558","1 - UTM1x1 + Elevation","590","NW",NA
"T-P36818","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",10,"1993","-7.615647268","42.4769026","1 - UTM1x1 + Elevation","290","",0
"T-P36817","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",25,"1993","-7.569957369","42.48413941","1 - UTM1x1 + Elevation","300","",0
"R-P22298","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",10,"1999","-7.941424446","41.97892401","1 - UTM1x1 + Elevation","580","NW",NA
"R-P24040","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V",15,"1986","-6.826418776","42.41958264","3 - UTM10x10 + Elevation","350","",NA
"T-P36820","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",30,"1993","-7.495550365","42.53210546","1 - UTM1x1 + Elevation","300","",0
"R-P24049","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",3,"1986","-6.797320285","42.29989455","3 - UTM10x10 + Elevation","1000","W",10
"R-P24047","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",4,"1986","-6.815516372","42.40013733","3 - UTM10x10 + Elevation","680","",NA
"R-P24041","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",15,"1986","-6.871727466","42.40545324","3 - UTM10x10 + Elevation","350","",NA
"R-P24048","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V37",2,"1986","-6.809750844","42.30488424","3 - UTM10x10 + Elevation","900","S",20
"T-P36821","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V32",20,"1993","-7.521606945","42.5220748","1 - UTM1x1 + Elevation","290","",0
"R-P24046","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V38",4,"1986","-6.80201604","42.33755677","3 - UTM10x10 + Elevation","880","S",10
"R-P24045","Bromo diandri-Carduetum tenuiflori","Sisymbrion officinalis","Sisymbrietea","V33",10,"1986","-6.849793121","42.40439221","3 - UTM10x10 + Elevation","350","",NA
"Q-P10026","Bromo scoparii-Hordeetum leporini","Hordeion murini","Chenopodietea","V32",6,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","620","",NA
"Q-P10025","Bromo scoparii-Hordeetum leporini","Hordeion murini","Chenopodietea","V32",8,"2000","-6.625956464","41.89123386","3 - UTM10x10 + Elevation","650","",NA
"T-P11680","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",5,"1988","-5.583789745","42.8181625","3 - UTM10x10 + Elevation","1140","",NA
"T-P15245","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-4.400299783","43.38264643","3 - UTM10x10 + Elevation","20","",NA
"S-P17978","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1982","-2.623875168","43.16728638","2 - UTM1x1 + Centroid","180","",NA
"R-P15177","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1983","-2.386802073","43.25450771","1 - UTM1x1 + Elevation","50","",NA
"S-P17979","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1982","-2.701402888","43.41424167","1 - UTM1x1 + Elevation","20","",NA
"R-P15173","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1983","-2.531495292","43.02106567","1 - UTM1x1 + Elevation","350","",NA
"T-P15244","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-5.88701936","43.33855899","3 - UTM10x10 + Elevation","200","",NA
"S-P17977","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1982","-2.623875168","43.16728638","2 - UTM1x1 + Centroid","180","",NA
"R-P15170","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1983","-2.388716189","43.31033991","2 - UTM1x1 + Centroid","10","",NA
"T-P03127","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1986","-3.032392999","43.3335864","3 - UTM10x10 + Elevation","20","S",NA
"T-P11679","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-5.633247428","42.91697961","4 - UTM10x10 + Centroid","1000","",NA
"S-P17976","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1982","-2.587417949","43.10052473","1 - UTM1x1 + Elevation","350","",NA
"T-P03130","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1986","-3.367430084","43.25195926","3 - UTM10x10 + Elevation","200","NE",NA
"T-P11849","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-6.315112232","43.04422072","3 - UTM10x10 + Elevation","1500","",NA
"R-P15171","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1983","-2.441466447","43.20436136","1 - UTM1x1 + Elevation","500","",NA
"T-P12314","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-6.399284766","42.96791626","3 - UTM10x10 + Elevation","1500","",NA
"R-P15172","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1983","-2.403758958","43.03127751","2 - UTM1x1 + Centroid","350","",NA
"T-P11851","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",5,"1988","-5.600973331","42.81957414","3 - UTM10x10 + Elevation","1140","",NA
"R-P15175","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1983","-2.419190755","43.21685705","1 - UTM1x1 + Elevation","100","",NA
"T-P15246","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",10,"1988","-4.393183315","43.39533941","3 - UTM10x10 + Elevation","20","",NA
"R-P15178","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",3,"1983","-2.354373302","43.2921487","1 - UTM1x1 + Elevation","10","",NA
"T-P12313","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-6.400119171","42.89405834","3 - UTM10x10 + Elevation","960","",NA
"T-P03129","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1986","-3.101427479","43.30653227","3 - UTM10x10 + Elevation","200","N",NA
"S-P17974","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1982","-2.640431574","43.28079915","1 - UTM1x1 + Elevation","250","",NA
"T-P03128","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1986","-3.010190382","43.34259509","3 - UTM10x10 + Elevation","10","NW",NA
"U-P06057","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",5,"1988","-5.376726886","42.96852604","3 - UTM10x10 + Elevation","1300","",NA
"R-P15176","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1983","-2.389265862","43.25452089","1 - UTM1x1 + Elevation","50","",NA
"T-P04827","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1984","-5.08732144","43.32894773","3 - UTM10x10 + Elevation","260","",NA
"R-P15174","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1983","-2.412753528","43.11777144","1 - UTM1x1 + Elevation","150","",NA
"T-P03131","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1986","-3.089118393","43.32094987","3 - UTM10x10 + Elevation","100","SW",NA
"T-P11850","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-5.633247428","42.91697961","4 - UTM10x10 + Centroid","1000","",NA
"T-P15247","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-4.78656111","43.29350877","4 - UTM10x10 + Centroid","531","",NA
"T-P11848","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1988","-6.33388078","42.93742747","3 - UTM10x10 + Elevation","960","",NA
"T-P05137","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1995","-3.591855531","43.27443034","1 - UTM1x1 + Elevation","150","",NA
"S-P17975","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1982","-2.589863612","43.10233451","1 - UTM1x1 + Elevation","350","",NA
"T-P03132","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1986","-3.170260115","43.2290104","3 - UTM10x10 + Elevation","300","N",NA
"S-P17973","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,"1982","-2.640431574","43.28079915","1 - UTM1x1 + Elevation","250","",NA
"U-P13663","Bunio-Vicietum tetraspermae","Scleranthion annui","Papaveretea rhoeadis","V13",100,"1971","-5.890647284","43.18089224","4 - UTM10x10 + Centroid","814.5","W",NA
"Q-P14942","Calendulo algarbiensis-Parietarietum diffusae","Silenion maritimae","Crithmo-Staticetea","V",15,"1989","-7","43","5 - UTMs missing from DEM",NA,"SW",NA
"T-P06652","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",8,"1995","-2.724059494","42.77314126","2 - UTM1x1 + Centroid","410","",NA
"T-P06649","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",25,"1995","-7","43","5 - UTMs missing from DEM","370","",NA
"T-P06650","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",30,"1995","-2.758844096","42.63093277","4 - UTM10x10 + Centroid","420","",NA
"T-P06646","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V33",30,"1995","-1.520438721","42.70448639","1 - UTM1x1 + Elevation","600","",NA
"T-P15409","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V33",30,"1986","-6.779899112","42.41392486","3 - UTM10x10 + Elevation","500","",NA
"T-P06651","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",8,"1995","-2.692878036","42.64529005","4 - UTM10x10 + Centroid","560","",NA
"T-P22353","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V33",200,"1988","-6.816288499","42.61260869","3 - UTM10x10 + Elevation","510","",NA
"T-P06641","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V33",60,"1995","-1.325925728","42.67299118","3 - UTM10x10 + Elevation","440","",NA
"T-P22352","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",150,"1988","-6.778527631","42.55263435","3 - UTM10x10 + Elevation","490","",NA
"R-P24576","Carduo bourgeani-Silybetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",8,"2012","-6.817371617","42.43068973","1 - UTM1x1 + Elevation","366","W",3
"R-P12765","Carduo bourgeani-Sylibetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",10,"1997","-3.139734232","42.80221172","3 - UTM10x10 + Elevation","1000","",NA
"T-P22357","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",100,"1988","-5.54690667","42.81358653","3 - UTM10x10 + Elevation","1040","",NA
"S-P19747","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",150,"2001","-5.639464935","42.80428532","3 - UTM10x10 + Elevation","950","",NA
"Q-P08758","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",100,"1990","-4.66851798","42.80634914","3 - UTM10x10 + Elevation","1130","",NA
"T-P22361","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",100,"1988","-5.701239318","42.87488037","3 - UTM10x10 + Elevation","1170","",NA
"R-P24575","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V37",15,"2012","-6.553448027","42.27710588","1 - UTM1x1 + Elevation","869","",NA
"T-P12290","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",10,"1988","-6.214805593","42.95704458","3 - UTM10x10 + Elevation","1250","",NA
"T-P12292","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",15,"1988","-6.428663491","42.87879954","3 - UTM10x10 + Elevation","900","",NA
"R-P24573","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",50,"2012","-6.594293849","42.27042867","1 - UTM1x1 + Elevation","1000","NE",15
