"SIVIMID","NMDS1","NMDS2","Relevé.number","Sintaxon","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Authors","Year","Title","Publication","Type","DEG_LON","DEG_LAT","Accuracy","Elevation","ANTHROPIC","Vegetation","Class","Order","Alliance","EUNIS2020","EUNIS_REVISED","PCluster","EUNISL1","EUNISL2"
"Q-P02785",0.238537293183758,-0.0517279758041449,202785,"Centrantho-Hypericetum hircini",122,15444,"30TWN68","",6277,NA,"Cestona (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,20,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.198835209,43.21460969,"4 - UTM10x10 + Centroid",313,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P02786",0.229778242656166,-0.0511541273582937,202786,"Centrantho-Hypericetum hircini",122,15444,"30TWN68","",6278,NA,"De Zumaya a Cestona (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,10,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.198835209,43.21460969,"4 - UTM10x10 + Centroid",313,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P02787",0.378205635972155,-0.160440083163842,202787,"Centrantho-Hypericetum hircini",108,14945,"30TWN58","",6279,NA,"Arrona (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,10,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.32194203,43.2154056,"4 - UTM10x10 + Centroid",348,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae"," Sa    ","U37",0,"Walls","U37"
"Q-P02788",0.262243021031104,-0.0355396023000999,202788,"Centrantho-Hypericetum hircini",138,16126,"30TWN69","",6280,NA,"Zarauz (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,10,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.204357764,43.28045619,"4 - UTM10x10 + Centroid",82,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P02789",0.244934561851486,-0.0593556861094975,202789,"Centrantho-Hypericetum hircini",138,16126,"30TWN69","",6281,NA,"Guetaria (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,10,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.204357764,43.28045619,"4 - UTM10x10 + Centroid",82,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae"," H32d  ","U37",0,"Walls","U37"
"Q-P02790",0.289197830748032,-0.0965596642576377,202790,"Centrantho-Hypericetum hircini",138,16126,"30TWN69","",6282,NA,"De Meagas a Zumaya (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,10,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.204357764,43.28045619,"4 - UTM10x10 + Centroid",82,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae"," H32d  ","U37",0,"Walls","U37"
"Q-P02791",0.225547563165363,-0.100676563494072,202791,"Centrantho-Hypericetum hircini",122,15444,"30TWN68","",6283,NA,"De Cestona a Aizarnazábal (Guipúzcoa)","","ATL_COAST","N_DUNES",NA,"",NA,20,"772","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-2.198835209,43.21460969,"4 - UTM10x10 + Centroid",313,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P02792",0.284156850768511,-0.16981459801109,202792,"Cymbalario-Trachelietum caerulei",137,20371,"29TNH24","",6284,NA,"Catedral de Santiago de Compostela (Coruña)","","ATL_COAST","N_DUNES",NA,"",NA,50,"1582","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-8.693960952,42.8571451,"4 - UTM10x10 + Centroid",202,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","      ?","U37",0,"Walls","U37"
"Q-P02793",0.331757812067751,-0.187595171331869,202793,"Cymbalario-Trachelietum caerulei",137,20371,"29TNH24","",6285,NA,"Facultad de Farmacia de Santiago de Compostela (Coruña)","","ATL_COAST","N_DUNES",NA,"",NA,50,"1582","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-8.693960952,42.8571451,"4 - UTM10x10 + Centroid",202,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","      ?","U37",0,"Walls","U37"
"Q-P02794",0.150048509013754,-0.129548341281766,202794,"Cymbalario-Trachelietum caerulei",131,19441,"29TNH25","",6286,NA,"Carretera de Portomouro, Santiago (Coruña)","","ATL_COAST","N_DUNES",NA,"",NA,100,"1582","Rivas Martínez, S.","1969","Vegetatio Hispaniae. Notula I."," Publ. Inst. Biol. Apl., XLVI: 5-34.","No forest",-8.693537785,42.9471732,"4 - UTM10x10 + Centroid",275,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","      ?","U37",0,"Walls","U37"
"Q-P07031",0.163168904736431,-0.11836623405452,207031,"Parietarietum judaicae",140,12408,"30TUP80","",27655,NA,"La Barquera","ES","ATL_COAST","N_DUNES",NA,"",NA,10,"2048","Aedo Perez, Carlos","1985","Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria)."," Memoria de Licenciatura. Universidad de Oviedo. 217","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P07039",0.154780949161268,-0.0859575802438583,207039,"Parietarietum judaicae",140,12408,"30TUP80","",27656,NA,"La Barquera","ES","ATL_COAST","N_DUNES",NA,"",NA,10,"2048","Aedo Perez, Carlos","1985","Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria)."," Memoria de Licenciatura. Universidad de Oviedo. 217","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"?","VEGETATION OF ROCK CREVICES AND SCREES","Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Galio valantiae-Parietarion judaicae","      ?","U37",0,"Walls","U37"
"Q-P07041",0.0371543570375173,0.00808885496134982,207041,"Sisymbrio officinalis-Hordeetum murini",140,12408,"30TUP80","",27678,NA,"El Rosal","ES","ATL_COAST","N_DUNES",NA,"",NA,10,"753","Aedo Perez, Carlos","1985","Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria)."," Memoria de Licenciatura. Universidad de Oviedo. 217","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," V32   ","V37",0,"Ruderal","V37"
"Q-P07045",-0.088822962198072,-0.259262801837041,207045,"Oxalidi latifoliae-Veronicetum persicae",140,12408,"30TUP80","",27657,NA,"Abaño","ES","ATL_COAST","N_DUNES",NA,"",NA,20,"2036","Aedo Perez, Carlos","1985","Estudio de la flora y vegetación de la comarca de San Vicente de la Barquera (Cantabria)."," Memoria de Licenciatura. Universidad de Oviedo. 217","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"Q-P07736",-0.173841502419548,-0.250381107477356,207736,"Associació-Desconeguda",132,11189,"29TPJ52","",27721,NA,"Zona de cereales de Castropol","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-7.089128404,43.53843902,"4 - UTM10x10 + Centroid",40,NA,NA,NA,NA,NA," V     ","V15",0,"Weed","V15B"
"Q-P07737",-0.142131884167092,-0.0818011799534563,207737,"Associació-Desconeguda",132,11189,"29TPJ52","",27722,NA,"Zona de cereales de Castropol","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-7.089128404,43.53843902,"4 - UTM10x10 + Centroid",40,NA,NA,NA,NA,NA," V15   ","V15",0,"Weed","V15A"
"Q-P07763",-0.0117581426788489,-0.0555210624139342,207763,"Associació-Desconeguda",137,14078,"30TVP41","",27610,NA,"Carriazo","ES","ATL_COAST","N_DUNES",NA,"",NA,100,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-3.665204511,43.46129774,"4 - UTM10x10 + Centroid",43,NA,NA,NA,NA,NA," V37   ","V15",0,"Weed","V15B"
"Q-P07764",0.00921520645791407,-0.0462983789715706,207764,"Associació-Desconeguda",137,14078,"30TVP41","",27611,NA,"Carriazo","ES","ATL_COAST","N_DUNES",NA,"",NA,100,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-3.665204511,43.46129774,"4 - UTM10x10 + Centroid",43,NA,NA,NA,NA,NA," V15   ","V15",0,"Weed","V15B"
"Q-P07765",-0.00825247621629092,-0.0243989636395059,207765,"Associació-Desconeguda",137,14078,"30TVP41","",27612,NA,"Carriazo","ES","ATL_COAST","N_DUNES",NA,"",NA,100,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-3.665204511,43.46129774,"4 - UTM10x10 + Centroid",43,NA,NA,NA,NA,NA," V37   ","V15",0,"Weed","V15B"
"Q-P07766",-0.00181894160771942,-0.0386850646712036,207766,"Associació-Desconeguda",137,14078,"30TVP41","",27613,NA,"Carriazo","ES","ATL_COAST","N_DUNES",NA,"",NA,100,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-3.665204511,43.46129774,"4 - UTM10x10 + Centroid",43,NA,NA,NA,NA,NA," V37   ","V15",0,"Weed","V15B"
"Q-P07767",-0.018217906388081,-0.029537410344446,207767,"Associació-Desconeguda",137,14078,"30TVP41","",27614,NA,"Carriazo","ES","ATL_COAST","N_DUNES",NA,"",NA,100,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-3.665204511,43.46129774,"4 - UTM10x10 + Centroid",43,NA,NA,NA,NA,NA," V37   ","V15",0,"Weed","V15B"
"Q-P07847",-0.244514217951071,-0.181490992339153,207847,"Associació-Desconeguda",139,13435,"30TVP10","",27746,NA,"Estación de Torrelavega","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-4.047456892,43.39183754,"4 - UTM10x10 + Centroid",49,NA,NA,NA,NA,NA," V     ","V15",0,"Weed","V15C"
"Q-P07849",-0.0832677859402927,0.115908826685436,207849,"Associació-Desconeguda",94,7976,"30TVN04","",27748,NA,"Parte occidental de Mataporquera","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-4.116472128,42.87622565,"4 - UTM10x10 + Centroid",999.5,NA,NA,NA,NA,NA," V15   ","V15",0,"Weed","V15A"
"Q-P07850",-0.0831785653301811,0.118488569552458,207850,"Associació-Desconeguda",94,7976,"30TVN04","",27704,NA,"Parte occidental de Mataporquera","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-4.116472128,42.87622565,"4 - UTM10x10 + Centroid",999.5,NA,NA,NA,NA,NA," V     ","V15",0,"Weed","V15A"
"Q-P07851",0.0991093914880633,-0.0890676398818948,207851,"Associació-Desconeguda",94,7976,"30TVN04","",27705,NA,"Parte occidental de Mataporquera","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-4.116472128,42.87622565,"4 - UTM10x10 + Centroid",999.5,NA,NA,NA,NA,NA," V15   ","V15",0,"Ruderal","V37"
"Q-P07852",-0.0560034786989608,0.154166975287144,207852,"Associació-Desconeguda",94,7976,"30TVN04","",27706,NA,"Parte occidental de Mataporquera","ES","ATL_COAST","N_DUNES",NA,"",NA,NA,"0","Guinea López, Emilio","1953","Geografia botánica de Santander."," Publicaciones diputación provincial de Santander. 412","No forest",-4.116472128,42.87622565,"4 - UTM10x10 + Centroid",999.5,NA,NA,NA,NA,NA," V15   ","V15",0,"Weed","V15A"
"Q-P08150",-0.191310648423122,-0.0412773092464093,208150,"Polycarpo tetraphylli-Coronopodetum squamati",145,NA,"29TNF35","29TNF3853",6398,40,"Miradouro do Garajau","PT","ATL_COAST","N_DUNES",NA,"",NA,1,"5639","Costa, J.C.; Capelo, J.; Jardim, R.; Sequeira, M.; Espírito-Santo, D.; Lousã, M. ; Fontinha, S.; Aguiar, C. & Rivas-Martínez, S.","2004","Catálogo sintaxonómico e florístico das comunidades vegetais da Madeira e Porto Santo In A paisagem vegetal da Ilha da Madeira","Quercetea, 6:","No forest",-8.555662357,41.10094791,"3 - UTM10x10 + Elevation",40,"Yes","ANTHROPOGENIC VEGETATION","Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polycarpion tetraphylli"," V35   ","V34",4,"Trampled","V35"
"Q-P08170",0.0860262966321223,-0.168460642416552,208170,"Chenopodio muralis-Malvetum parviflorae",145,11357,"29TNF35","29TNF3853",6399,350,"Miradouro da Fajã dos Padres","PT","ATL_COAST","N_DUNES",NA,"S",NA,2,"5630","Costa, J.C.; Capelo, J.; Jardim, R.; Sequeira, M.; Espírito-Santo, D.; Lousã, M. ; Fontinha, S.; Aguiar, C. & Rivas-Martínez, S.","2004","Catálogo sintaxonómico e florístico das comunidades vegetais da Madeira e Porto Santo In A paisagem vegetal da Ilha da Madeira","Quercetea, 6:","No forest",-8.583023967,41.14560961,"4 - UTM10x10 + Centroid",350,"Yes","ANTHROPOGENIC VEGETATION","Chenopodietea","Chenopodietalia","Chenopodion muralis"," V32   ","V37",0,"Weed","V15A"
"Q-P08361",0.0860262966321222,-0.168460642416552,208361,"Chenopodio muralis-Malvetum parviflorae",145,11357,"29TNF35","29TNF3853",6412,350,"Miradouro da Fajã dos Padres","PT","ATL_COAST","N_DUNES",NA,"S",NA,2,"5630","Espírito-Santo, M.D.; Costa, J.C.; Jardim, R. & Sequeira, M.","2003","2. Vegetação da Madeira VI: comunidades nitrófilas dos campos agrícolas, dos pousios e das suas margens. In Notas do Herbário do Estação Florestal Nacional (LISFA): Fasc. XVIII"," Silva Lusitanita 11(2):","No forest",-8.583023967,41.14560961,"4 - UTM10x10 + Centroid",350,"Yes","ANTHROPOGENIC VEGETATION","Chenopodietea","Chenopodietalia","Chenopodion muralis"," V32   ","V37",0,"Weed","V15A"
"Q-P08687",-0.0374980347024964,0.125381651303605,208687,"Alliarion petiolatae",86,11634,"30TUN65","",6843,1160,"Santibañez de Resoba","ES","ATL_COAST","N_DUNES",100,"",NA,15,"L204","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.602567992,42.90454586,"3 - UTM10x10 + Elevation",1160,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis"," V32   ","V39",0,"Ruderal","V39"
"Q-P08735",0.0671642391786417,-0.113664835675126,208735,"Centaureo cyani-Raphanetum microcarpae",91,8632,"30TUN74","",6633,1090,"Cantoral de la Peña","ES","ATL_COAST","N_DUNES",100,"",NA,40,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.490192325,42.81601335,"3 - UTM10x10 + Elevation",1090,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15C"
"Q-P08736",-0.129781042408351,-0.0747308885080308,208736,"Centaureo cyani-Raphanetum microcarpae",91,8826,"30TUN74","",6634,1040,"Cantoral de la Peña","ES","ATL_COAST","N_DUNES",100,"",NA,40,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.509713355,42.81395656,"3 - UTM10x10 + Elevation",1040,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15C"
"Q-P08737",-0.183876578812456,-0.0570341850666819,208737,"Centaureo cyani-Raphanetum microcarpae",92,9861,"30TUN64","",6635,1120,"Pisón de Castrejón","ES","ATL_COAST","N_DUNES",80,"",NA,40,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.675998898,42.81164292,"3 - UTM10x10 + Elevation",1120,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15A"
"Q-P08738",-0.156453013083152,-0.0778586316336766,208738,"Centaureo cyani-Raphanetum microcarpae",90,8902,"30TUN74","",6636,1110,"Arroyo de Candenosa","ES","ATL_COAST","N_DUNES",40,"",NA,40,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.504996992,42.82122277,"3 - UTM10x10 + Elevation",1110,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15C"
"Q-P08739",-0.12844640235333,-0.18376545677177,208739,"Centaureo cyani-Raphanetum microcarpae",72,10615,"30TUN55","",6637,1020,"Camporredondo de Alba","ES","ATL_COAST","N_DUNES",50,"",NA,80,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.77611585,42.9334869,"4 - UTM10x10 + Centroid",1020,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15C"
"Q-P08740",-0.0524195636349553,0.0721452136831523,208740,"Centaureo cyani-Raphanetum microcarpae",70,9161,"30TUN74","",6638,970,"Cervera de Pisuerga","ES","ATL_COAST","N_DUNES",100,"",NA,20,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.528495991,42.84729103,"4 - UTM10x10 + Centroid",970,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Ruderal","V37"
"Q-P08741",-0.143006975139206,-0.0731094284669226,208741,"Centaureo cyani-Raphanetum microcarpae",91,11860,"30TUN64","",6639,1130,"Castrejón de la Peña","ES","ATL_COAST","N_DUNES",50,"",NA,20,"2890","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.61429613,42.88457007,"3 - UTM10x10 + Elevation",1130,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15B"
"Q-P08742",-0.0142690947297344,0.118604601159779,208742,"Sisymbrio officinalis-Hordeetum murini",92,9527,"30TUN64","",6640,1120,"Castrejón de la Peña","ES","ATL_COAST","N_DUNES",100,"",NA,20,"753","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.646560297,42.80846808,"3 - UTM10x10 + Elevation",1120,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," V37   ","V37",5,"Ruderal","V37"
"Q-P08743",-0.0304557914404617,0.140021313654552,208743,"Sisymbrio officinalis-Hordeetum murini",93,10479,"30TUN54","",6641,1100,"Santibañez de la Peña","ES","ATL_COAST","N_DUNES",100,"",NA,12,"753","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.741715289,42.79985585,"3 - UTM10x10 + Elevation",1100,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," V37   ","V37",5,"Ruderal","V37"
"Q-P08744",-0.023707029919014,0.123032180046035,208744,"Sisymbrio officinalis-Hordeetum murini",88,11599,"30TUN44","",6612,1200,"Velilla del rio Carrión","ES","ATL_COAST","N_DUNES",100,"",NA,18,"753","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.946753488,42.86499029,"3 - UTM10x10 + Elevation",1200,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," V37   ","V37",5,"Ruderal","V37"
"Q-P08747",0.0668961645548544,0.118317754870845,208747,"Urtico dioicae-Sambucetum ebuli",91,9134,"30TUN74","",6643,1000,"Cervera de Pisuerga","ES","ATL_COAST","N_DUNES",100,"",NA,20,"856","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.504036138,42.88246998,"3 - UTM10x10 + Elevation",1000,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati"," V     ","V39",0,"Ruderal","V39"
"Q-P08748",0.095233305010374,0.096153107957798,208748,"Urtico dioicae-Sambucetum ebuli",81,10188,"30TUN65","",6644,1250,"Triollo","ES","ATL_COAST","N_DUNES",100,"",NA,40,"856","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.690827121,42.90687801,"3 - UTM10x10 + Elevation",1250,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati"," R57   ","V39",0,"Ruderal","V39"
"Q-P08749",0.0852543049621345,0.161233886429897,208749,"Urtico dioicae-Sambucetum ebuli",90,8131,"30TUN75","",6645,1070,"San Martín de los Herreros","ES","ATL_COAST","N_DUNES",100,"",NA,20,"856","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.512128657,42.91298042,"3 - UTM10x10 + Elevation",1070,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati"," R57   ","V39",0,"Ruderal","V39"
"Q-P08750",0.0737763113227321,0.0478712256792746,208750,"Galio aparines-Conietum maculati",90,9080,"30TUN74","",6646,1000,"Cervera de Pisuerga","ES","ATL_COAST","N_DUNES",100,"S",10,40,"742","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.514005163,42.88954259,"3 - UTM10x10 + Elevation",1000,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," V39   ","V39",7,"Ruderal","V39"
"Q-P08751",0.0988764663042823,0.14129317446326,208751,"Galio aparines-Conietum maculati",90,8353,"30TUN75","",6647,1070,"San Martín de los Herreros","ES","ATL_COAST","N_DUNES",80,"",NA,12,"742","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.534039347,42.90728585,"3 - UTM10x10 + Elevation",1070,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," V39   ","V39",7,"Ruderal","V39"
"Q-P08752",0.0635151024037907,0.0534983511851151,208752,"Geranio robertiani-Cariolophetum sempervirentis",81,10644,"30TUN65","",6648,1300,"Triollo","ES","ATL_COAST","N_DUNES",90,"",NA,20,"3907","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct.","No forest",-4.67882657,42.91605961,"3 - UTM10x10 + Elevation",1300,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis"," V39   ","V39",7,"Ruderal","V39"
