Relevé number,SIVIMID,CODE,EUNIS_REVISED,EUNIS2020,EUNISL1,EUNISL2,EUNISL3,Aspect,Slope,Area,Year,DEG_LON,DEG_LAT,Accuracy,Elevation,Class,Order,Alliance,Sintaxon
1115,Q-P14984,V1a,V15,V15,Weed,V15C,V1,,NA,30,1982,-7.235944714,42.48391415,4 - UTM10x10 + Centroid,547,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1422,T-P03479,V1a,V15,V15,Weed,V15C,V1,,NA,NA,1989,-6.286927646,42.56060595,3 - UTM10x10 + Elevation,1160,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Triseto ovati-Arnoseridetum minimae
1769,U-P10345,V1a,V15,V15,Weed,V15C,V1,,NA,NA,1968,-8.874753862,42.05185083,3 - UTM10x10 + Elevation,70,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linaria delphinioides-Arnoseretum
1495,T-P12088,V1a,V15,V15,Weed,V15C,V1,,NA,50,1988,-6.626525465,42.70342003,3 - UTM10x10 + Elevation,830,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Spergulario-Arnoseretum minimae
1050,Q-P09950,V1a,V38,V38,Weed,V15C,V1,,NA,12,2000,-7.079603721,41.89940303,3 - UTM10x10 + Elevation,780,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Comunidad de Carduus carpetanus
1204,R-P24001,V1a,V15,V15,Weed,V15C,V1,S,10,100,1986,-6.995282441,42.38985921,4 - UTM10x10 + Centroid,97,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1505,T-P12101,V1a,V15,V15,Weed,V15C,V1,,NA,20,1988,-6.921664848,43.31492976,3 - UTM10x10 + Elevation,670,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1700,T-P36770,V1a,V15,V32,Weed,V15C,V1,,0,50,1993,-7.561289117,42.56551573,1 - UTM1x1 + Elevation,370,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1054,Q-P10037,V1a,V15,V15,Weed,V15C,V1,S,5,6,NA,-6.589350209,41.84015678,3 - UTM10x10 + Elevation,920,NA,NA,NA,
1057,Q-P10041,V1a,V15,V15,Weed,V15C,V1,,NA,30,NA,-7.163941607,41.93598928,3 - UTM10x10 + Elevation,780,NA,NA,NA,
1704,T-P36774,V1a,V15,R1R,Weed,V15C,V1,,0,30,1993,-7.442382618,42.64042379,1 - UTM1x1 + Elevation,440,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1053,Q-P10036,V1a,V15,V15,Weed,V15C,V1,SW,4.5,12,NA,-6.594360057,41.84360189,3 - UTM10x10 + Elevation,940,NA,NA,NA,
1343,S-P19641,V1a,V15,V15,Weed,V15C,V1,,NA,100,1972,-8.090827989,43.11212926,3 - UTM10x10 + Elevation,490,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chenopodietalia albi
1220,R-P24618,V1a,V15,R1R,Weed,V15C,V1,NW,20,2,2012,-6.63362637,42.40605506,1 - UTM1x1 + Elevation,699,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1507,T-P12103,V1a,V15,V15,Weed,V15C,V1,,NA,10,1988,-6.832348725,43.22792752,3 - UTM10x10 + Elevation,660,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1701,T-P36771,V1a,V15,V15,Weed,V15C,V1,NW,NA,40,1993,-7.43013428,42.50224556,1 - UTM1x1 + Elevation,480,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1143,R-P21300,V1a,V15,V15,Weed,V15C,V1,,0,30,1995,-7.526242786,42.55250296,1 - UTM1x1 + Elevation,360,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1344,S-P19642,V1a,V15,V15,Weed,V15C,V1,,NA,100,1972,-8.02314755,43.12593125,3 - UTM10x10 + Elevation,490,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chenopodietalia albi
1504,T-P12100,V1a,V15,V15,Weed,V15C,V1,,NA,100,1988,-6.68302659,42.79165488,3 - UTM10x10 + Elevation,950,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1058,Q-P10042,V1a,V15,V15,Weed,V15C,V1,,NA,20,NA,-7.128977716,41.91744476,3 - UTM10x10 + Elevation,780,NA,NA,NA,
1506,T-P12102,V1a,V15,V15,Weed,V15C,V1,,NA,20,1988,-6.980480903,43.30929352,3 - UTM10x10 + Elevation,680,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1221,R-P24619,V1a,V15,R1R,Weed,V15C,V1,NE,5,15,2012,-6.587236569,42.27425173,1 - UTM1x1 + Elevation,1003,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1342,S-P19640,V1a,V15,V15,Weed,V15C,V1,,NA,100,1972,-8.097725607,43.10641983,3 - UTM10x10 + Elevation,470,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chenopodietalia albi
1060,Q-P10045,V1a,V15,V15,Weed,V15C,V1,S,4.5,25,NA,-6.813546977,41.92476961,3 - UTM10x10 + Elevation,1030,NA,NA,NA,
1218,R-P24616,V1a,V15,R1R,Weed,V15C,V1,N,3,3,2012,-6.489870938,42.31147718,1 - UTM1x1 + Elevation,892,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1149,R-P21306,V1a,V15,V15,Weed,V15C,V1,,0,15,1995,-7.375360467,42.58898722,1 - UTM1x1 + Elevation,500,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1141,R-P21298,V1a,V15,V15,Weed,V15C,V1,N,5,40,1995,-7.273824138,42.67205843,1 - UTM1x1 + Elevation,1000,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1259,R-P28934,V1a,V15,V32,Weed,V15C,V1,,NA,20,1982,-8.588413838,42.74676233,3 - UTM10x10 + Elevation,30,NA,NA,NA,Associació-Desconeguda
1059,Q-P10043,V1a,V15,V15,Weed,V15C,V1,,NA,4,NA,-7.159197525,41.90014462,3 - UTM10x10 + Elevation,820,NA,NA,NA,
1144,R-P21301,V1a,V15,R1R,Weed,V15C,V1,,NA,50,1995,-7.521570042,42.48786327,1 - UTM1x1 + Elevation,320,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1145,R-P21302,V1a,V15,R1R,Weed,V15C,V1,S,NA,70,1995,-7.461822219,42.57124082,1 - UTM1x1 + Elevation,380,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1503,T-P12099,V1a,V15,V15,Weed,V15C,V1,,NA,100,1988,-6.730196674,42.84414942,3 - UTM10x10 + Elevation,980,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1147,R-P21304,V1a,V15,R,Weed,V15C,V1,,0,40,1995,-7.500562743,42.56792197,1 - UTM1x1 + Elevation,410,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1139,R-P21296,V1a,V15,V15,Weed,V15C,V1,NW,NA,40,1995,-7.434860876,42.50026169,1 - UTM1x1 + Elevation,480,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1502,T-P12098,V1a,V15,V15,Weed,V15C,V1,,NA,100,1988,-6.708827691,42.81423125,3 - UTM10x10 + Elevation,860,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1208,R-P24008,V1a,V15,V15,Weed,V15C,V1,N,15,80,1986,-6.877098566,42.29744784,4 - UTM10x10 + Centroid,121,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1705,T-P36775,V1a,V15,V15,Weed,V15C,V1,,0,30,1993,-7.526632876,42.55788955,1 - UTM1x1 + Elevation,360,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1151,R-P22254,V1a,V15,V15,Weed,V15C,V1,SE,5,60,1999,-8.061560413,42.03309657,1 - UTM1x1 + Elevation,1000,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1698,T-P36768,V1a,V15,R,Weed,V15C,V1,,0,40,1993,-7.500174758,42.5625352,1 - UTM1x1 + Elevation,410,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1140,R-P21297,V1a,V15,V15,Weed,V15C,V1,S,5,50,1995,-7.273300749,42.62886084,1 - UTM1x1 + Elevation,900,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1706,T-P36776,V1a,V15,R1R,Weed,V15C,V1,,NA,50,1993,-7.526811306,42.493058,1 - UTM1x1 + Elevation,320,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1703,T-P36773,V1a,V15,V15,Weed,V15C,V1,,0,15,1993,-7.377916818,42.59069009,1 - UTM1x1 + Elevation,500,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1219,R-P24617,V1a,V15,V15,Weed,V15C,V1,NW,20,10,2012,-6.640694864,42.40222875,1 - UTM1x1 + Elevation,693,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1702,T-P36772,V1a,V15,R1R,Weed,V15C,V1,S,NA,70,1993,-7.461822219,42.57124082,1 - UTM1x1 + Elevation,380,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1607,T-P27807,V1a,V15,V15,Weed,V15C,V1,S,2,NA,1958,-6.222917172,42.59484247,3 - UTM10x10 + Elevation,1090,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Asociación de Linaria delphinoides-Anthoxanthum aristatum
1707,T-P36777,V1a,V15,V15,Weed,V15C,V1,N,5,40,1993,-7.273824138,42.67205843,1 - UTM1x1 + Elevation,1000,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1708,T-P36778,V1a,V15,V15,Weed,V15C,V1,S,5,50,1993,-7.278658355,42.63586337,1 - UTM1x1 + Elevation,900,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1609,T-P27809,V1a,V15,V15,Weed,V15C,V1,S,20,NA,1958,-7.455813041,42.92980784,3 - UTM10x10 + Elevation,420,NA,NA,NA,Associació-Desconeguda
1699,T-P36769,V1a,V15,V15,Weed,V15C,V1,N,NA,50,1993,-7.592446428,42.49224194,1 - UTM1x1 + Elevation,300,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1051,Q-P09951,V1a,V38,V33,Weed,V15C,V1,W,54,4,2000,-6.80628046,41.80254728,3 - UTM10x10 + Elevation,680,Artemisietea vulgaris,Carthametalia lanati,Onopordion castellani,Carlino corymbosae-Carthametum lanati
1142,R-P21299,V1a,V15,R1R,Weed,V15C,V1,,0,30,1995,-7.442382618,42.64042379,1 - UTM1x1 + Elevation,440,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1148,R-P21305,V1a,V15,V15,Weed,V15C,V1,N,NA,50,1995,-7.595267542,42.49753063,1 - UTM1x1 + Elevation,300,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1146,R-P21303,V1a,V15,V32,Weed,V15C,V1,,0,50,1995,-7.558860206,42.56561259,1 - UTM1x1 + Elevation,370,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1203,R-P23999,V1a,V15,V15,Weed,V15C,V1,,NA,200,1986,-6.995282441,42.38985921,4 - UTM10x10 + Centroid,98,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario eleganti-Anthoxanthetum aristati
1258,R-P28933,V1a,V15,V32,Weed,V15A,V1,,NA,40,1982,-8.56035296,42.76073549,3 - UTM10x10 + Elevation,30,NA,NA,NA,Associació-Desconeguda
1646,T-P32621,V1b,V15,V,Weed,V15B,V1,,0,30,1995,-7.633627005,42.42395625,1 - UTM1x1 + Elevation,460,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1199,R-P23977,V1b,V15,V37,Weed,V15B,V1,SW,15,70,1986,-6.799849534,42.30161151,3 - UTM10x10 + Elevation,900,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1201,R-P23979,V1b,V15,V,Weed,V15B,V1,,NA,30,1986,-6.806318264,42.32840955,3 - UTM10x10 + Elevation,900,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1689,T-P33572,V1b,V15,V15,Weed,V15B,V1,W,NA,NA,1959,-8.594558349,42.86889032,1 - UTM1x1 + Elevation,100,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum crus galli-Spergula arvensis
1085,Q-P10075,V1b,V15,V37,Weed,V15B,V1,,NA,4,2000,-6.963473393,41.77561233,3 - UTM10x10 + Elevation,760,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Comunidad de Echinochloa crus-galli y Setaria Verticillata
1387,S-P20398,V1b,V15,V15,Weed,V15B,V1,SW,NA,20,1972,-8.779105114,42.27456969,3 - UTM10x10 + Elevation,15,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum sanguinale-Mercurialis annua
1600,T-P27796,V1b,V15,V15,Weed,V15B,V1,,NA,NA,1958,-6.142551358,43.4614705,3 - UTM10x10 + Elevation,130,Epilobietea angustifolii,Convolvuletalia sepium,Cynancho-Convolvulion sepium,Comunidad de Convolvulus sepium y Oxalis violacea
1688,T-P33571,V1b,V15,V15,Weed,V15B,V1,W,NA,NA,1959,-8.624942499,42.87999975,1 - UTM1x1 + Elevation,150,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum crus galli-Spergula arvensis
1638,T-P32613,V1b,V15,V37,Weed,V15B,V1,,0,50,1995,-7.528987429,42.69104574,2 - UTM1x1 + Centroid,290,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1171,R-P22275,V1b,V15,V,Weed,V15B,V1,W,NA,30,1999,-8.094550028,41.90199074,1 - UTM1x1 + Elevation,405,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1031,Q-P07765,V1b,V15,V37,Weed,V15B,V1,,NA,100,1953,-3.665204511,43.46129774,4 - UTM10x10 + Centroid,43,NA,NA,NA,Associació-Desconeguda
1174,R-P22278,V1b,V15,V,Weed,V15B,V1,W,NA,80,1999,-8.094693036,41.90378497,1 - UTM1x1 + Elevation,425,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1244,R-P24643,V1b,V15,V37,Weed,V15B,V1,,NA,10,2012,-6.665383717,42.3672244,1 - UTM1x1 + Elevation,948,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1268,S-P12049,V1b,V15,V37,Weed,V15B,V1,SE,5,30,1975,-6.763199329,43.54354374,3 - UTM10x10 + Elevation,80,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1180,R-P22285,V1b,V15,V15,Weed,V15B,V1,NW,3,100,1999,-8.093950157,41.86420491,1 - UTM1x1 + Elevation,640,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1179,R-P22284,V1b,V15,V15,Weed,V15B,V1,W,NA,80,1999,-8.0894349,41.86800681,2 - UTM1x1 + Centroid,410,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1271,S-P12053,V1b,V15,V15,Weed,V15B,V1,,NA,30,1975,-6.538568606,43.55432769,3 - UTM10x10 + Elevation,15,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1285,S-P12067,V1b,V15,V15,Weed,V15B,V1,,NA,15,1975,-7.025712301,43.54539195,3 - UTM10x10 + Elevation,20,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1280,S-P12062,V1b,V15,V15,Weed,V15B,V1,,NA,10,1975,-6.419218872,43.54535899,3 - UTM10x10 + Elevation,90,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1137,R-P14896,V1b,R55,V,Weed,V15B,V1,,NA,10,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio italici-Polygonetum persicariae
1243,R-P24642,V1b,V15,V37,Weed,V15B,V1,,NA,15,2012,-6.660640244,42.36917703,1 - UTM1x1 + Elevation,945,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1272,S-P12054,V1b,V15,V15,Weed,V15B,V1,,NA,10,1975,-6.640211967,43.55653445,3 - UTM10x10 + Elevation,30,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1086,Q-P10077,V1b,V15,V15,Weed,V15B,V1,,NA,20,2000,-6.61857634,41.83535117,4 - UTM10x10 + Centroid,530,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Comunidad de Echinochloa crus-galli y Setaria Verticillata
1644,T-P32619,V1b,V15,V15,Weed,V15B,V1,,0,25,1995,-7.633362043,42.42036565,1 - UTM1x1 + Elevation,460,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1476,T-P07949,V1b,V15,V15,Weed,V15B,V1,,NA,20,1999,-7,43,5 - UTMs missing from DEM,330,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio-Polygonetum persicariae
1138,R-P15005,V1b,V15,V15,Weed,V15B,V1,,NA,50,2004,-1.668885488,43.18357301,1 - UTM1x1 + Elevation,120,Bidentetea,Bidentetalia,Bidention tripartitae,Polygono hydropiperis-Bidentetum tripartitae
1738,T-P36808,V1b,V15,V,Weed,V15B,V1,,0,20,1993,-7.350827818,42.65654926,1 - UTM1x1 + Elevation,740,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1737,T-P36807,V1b,V15,V15,Weed,V15B,V1,,0,50,1993,-7.537686867,42.50883315,1 - UTM1x1 + Elevation,290,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1032,Q-P07766,V1b,V15,V37,Weed,V15B,V1,,NA,100,1953,-3.665204511,43.46129774,4 - UTM10x10 + Centroid,43,NA,NA,NA,Associació-Desconeguda
1260,S-P11127,V1b,V37,V37,Weed,V15B,V1,,NA,2,1989,-4.428310812,42.99690267,2 - UTM1x1 + Centroid,1220,Chenopodietea,Chenopodietalia,Chenopodion muralis,Urtico urentis-Malvetum neglectae
1633,T-P32608,V1b,V15,V15,Weed,V15B,V1,,0,30,1995,-7.473098382,42.62662144,1 - UTM1x1 + Elevation,380,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1605,T-P27801,V1b,V15,V15,Weed,V15B,V1,,NA,NA,1958,-5.821635631,43.04485809,3 - UTM10x10 + Elevation,640,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Asociación de Lamium dissectum-Panicum crus-galli
1317,S-P15108,V1b,V15,V15,Weed,V15B,V1,,NA,200,NA,-1.927720021,43.29975007,1 - UTM1x1 + Elevation,120,NA,NA,NA,
1409,T-P02598,V1b,V15,V37,Weed,V15B,V1,,NA,30,1984,-6.336303467,42.38989171,3 - UTM10x10 + Elevation,1100,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panico-Setarion
1316,S-P15107,V1b,V15,V15,Weed,V15B,V1,,NA,100,NA,-1.795782014,43.36326901,1 - UTM1x1 + Elevation,4,NA,NA,NA,
1136,R-P14890,V1b,V15,V15,Weed,V15B,V1,,NA,50,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio italici-Polygonetum persicariae
1776,U-P10352,V1b,V15,V15,Weed,V15B,V1,,NA,NA,1968,-8.728173732,42.56699708,3 - UTM10x10 + Elevation,100,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum crus galli-Spergula arvensis
1727,T-P36797,V1b,V15,V15,Weed,V15B,V1,SW,NA,40,1993,-7.5993288,42.48656336,1 - UTM1x1 + Elevation,300,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1275,S-P12057,V1b,V15,V15,Weed,V15B,V1,,NA,10,1975,-6.233777994,43.59232175,4 - UTM10x10 + Centroid,90,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysanthemum-Oxalidetum
1524,T-P22429,V1b,V15,V15,Weed,V15B,V1,,NA,100,1986,-5.181564248,43.41182702,3 - UTM10x10 + Elevation,200,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1478,T-P07954,V1b,V15,V15,Weed,V15B,V1,,NA,30,1999,-1.608149638,42.82265427,1 - UTM1x1 + Elevation,420,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio-Polygonetum persicariae
1444,T-P05148,V1b,V15,V37,Weed,V15B,V1,,NA,15,1995,-3.474350969,43.37762992,1 - UTM1x1 + Elevation,8,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio (hybridi) dissecti-Panicetum crus-galli
1477,T-P07953,V1b,V15,V15,Weed,V15B,V1,,NA,20,1999,-7,43,5 - UTMs missing from DEM,340,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio-Polygonetum persicariae
1735,T-P36805,V1b,V15,V15,Weed,V15B,V1,,0,25,1993,-7.504256247,42.55157042,1 - UTM1x1 + Elevation,320,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1300,S-P15091,V1b,V15,V15,Weed,V15B,V1,,NA,100,NA,-1.829005804,43.30418468,1 - UTM1x1 + Elevation,250,NA,NA,NA,
1318,S-P15109,V1b,V15,V15,Weed,V15B,V1,,2,100,NA,-2.021202131,43.31319463,1 - UTM1x1 + Elevation,180,NA,NA,NA,
1329,S-P18293,V1b,V15,V37,Weed,V15B,V1,N,50,15,1974,-5.993299718,43.19176191,3 - UTM10x10 + Elevation,360,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
1178,R-P22282,V1b,V15,V34,Weed,V15B,V1,SW,NA,40,1999,-8.113658797,41.92994856,1 - UTM1x1 + Elevation,480,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1640,T-P32615,V1b,V15,V15,Weed,V15B,V1,,0,25,1995,-7.506814251,42.55327031,1 - UTM1x1 + Elevation,320,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio hybridi-Echinochloetum crus-gallii
1441,T-P05145,V1b,V15,V15,Weed,V15B,V1,,NA,40,1995,-3.456138786,43.25344087,1 - UTM1x1 + Elevation,100,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio (hybridi) dissecti-Panicetum crus-galli
1245,R-P24644,V1b,V15,V,Weed,V15B,V1,,NA,20,2012,-6.744265633,42.42590455,2 - UTM1x1 + Centroid,422,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1197,R-P23975,V1b,V15,V15,Weed,V15B,V1,SW,10,100,1986,-6.794142933,42.28739382,3 - UTM10x10 + Elevation,1000,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1235,R-P24634,V1b,V15,V37,Weed,V15B,V1,,NA,5,2012,-6.630083344,42.26029547,1 - UTM1x1 + Elevation,1010,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
1781,U-P10357,V1b,V15,V15,Weed,V15B,V1,,NA,NA,1968,-8.885966839,43.10088069,3 - UTM10x10 + Elevation,340,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum sanguinale-Mercurialis annua
1323,S-P15114,V1b,V15,V15,Weed,V15B,V1,,5,100,NA,-2.2599852,42.9421886,1 - UTM1x1 + Elevation,650,NA,NA,NA,
1472,T-P07935,V1b,V15,V15,Weed,V15B,V1,,NA,30,1999,-1.632632329,42.93281139,1 - UTM1x1 + Elevation,520,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio-Polygonetum persicariae
1378,S-P20389,V1b,V15,V,Weed,V15B,V1,W,NA,30,1972,-8.733845821,42.36326797,3 - UTM10x10 + Elevation,20,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Panicum sanguinale-Mercurialis annua
