SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
Q-P10111,210111,Geranio robertiani-Caryolophetum sempervirentis,116,10615,29TPG73,29TPG7533,7212,600,"Bragança: Castrelos, ponte de Castrelos",PT,ATL_COAST,N_DUNES,100,,NA,20,2725,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-6.927495113,41.85609022,3 - UTM10x10 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, R55   ,V39,0
Q-P10113,210113,Urtico dioicae-Sambucetum ebuli,102,11914,29TPG74,29TPG7640,7214,840,"Bragança: Parâmio, à saída da aldeia em direcção ao Zeive",PT,ATL_COAST,N_DUNES,100,N,18,6,856,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-6.910248865,41.92871595,3 - UTM10x10 + Elevation,840,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
Q-P10114,210114,Urtico dioicae-Sambucetum ebuli,111,11145,29TPG63,29TPG6233,7215,750,Vinhais: Soutelo,PT,ATL_COAST,N_DUNES,100,,NA,2,856,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-7.068726986,41.87997997,3 - UTM10x10 + Elevation,750,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
Q-P10115,210115,Urtico dioicae-Sambucetum ebuli,110,11050,29TPG63,29TPG6934,7216,820,Vinhais: Vila Verde,PT,ATL_COAST,N_DUNES,100,W,4.5,9,856,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-7.052709018,41.85533498,3 - UTM10x10 + Elevation,820,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
Q-P10116,210116,Urtico dioicae-Sambucetum ebuli,113,10019,29TPG93,29TPG9937,7217,740,Vinhais: Paçó,PT,ATL_COAST,N_DUNES,100,,NA,4,856,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-6.624125452,41.85887416,3 - UTM10x10 + Elevation,740,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
Q-P10117,210117,Urtico dioicae-Sambucetum ebuli,108,9606,29TPG62,29TPG6928,7218,800,Vinhais: Ousilhão,PT,ATL_COAST,N_DUNES,100,,NA,4,856,"Gonçalves Aguiar, C.F.",2000,Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho,Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.,No forest,-6.95616051,41.77406386,3 - UTM10x10 + Elevation,800,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
Q-P13511,213511,Allio triquetri-Urticetum membranaceae,148,12078,29TNF36,29TNF3564,8098,100,DL; Maia: Vilar,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.560248488,41.2393617,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V37,0
Q-P13512,213512,Allio triquetri-Urticetum membranaceae,148,11819,29TNF36,29TNF3565,8099,100,DL; Maia: Vilar,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.634095047,41.21055453,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13513,213513,Allio triquetri-Urticetum membranaceae,147,11977,29TNF36,29TNF3567,8100,120,DL; Maia: Cavadinha,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.629594569,41.24138274,3 - UTM10x10 + Elevation,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V     ,V39,0
Q-P13514,213514,Allio triquetri-Urticetum membranaceae,152,13693,29TNG32,29TNG3125,8101,15,Mi; Ponte de Lima: Sá,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.612696465,41.76433749,3 - UTM10x10 + Elevation,15,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13515,213515,Allio triquetri-Urticetum membranaceae,145,11986,29TNF36,29TNF3564,8102,90,DL; Maia: Vilar,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.57665353,41.20795808,3 - UTM10x10 + Elevation,90,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13516,213516,Allio triquetri-Urticetum membranaceae,NA,NA,29TNF35,29TNF3358,8103,115,DL; Porto: Porto: Paranhos,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.586394188,41.12646408,3 - UTM10x10 + Elevation,115,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
Q-P13517,213517,Allio triquetri-Urticetum membranaceae,147,11956,29TNF36,29TNF3465,8104,70,DL; Maia: Barroso,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.579791927,41.21680786,3 - UTM10x10 + Elevation,70,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V37,0
Q-P13518,213518,Allio triquetri-Urticetum membranaceae,143,13750,29TNG63,29TNG6034,8105,110,Mi; Ponte da Barca: Paradamonte,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.255182038,41.86232255,3 - UTM10x10 + Elevation,110,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
Q-P13519,213519,Allio triquetri-Urticetum membranaceae,149,14541,29TNG13,29TNG1030,8106,5,Mi; Caminha: Entre Vila Praia de Âncora e Santo Isidro,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.860919048,41.84912089,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13520,213520,Allio triquetri-Urticetum membranaceae,151,13807,29TNG32,29TNG3124,8107,10,Mi; Ponte de Lima: Bertiandos: Balada,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.572921413,41.77708254,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V37,0
Q-P13521,213521,Allio triquetri-Urticetum membranaceae,149,12098,29TNF36,29TNF3566,8108,120,DL; Maia: Taim,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.622931239,41.24711069,3 - UTM10x10 + Elevation,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
Q-P13522,213522,Allio triquetri-Urticetum membranaceae,150,12737,29TNF27,29TNF2673,8109,80,DL; Vila do Conde: Gião: Joudina,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.645241517,41.33963775,3 - UTM10x10 + Elevation,80,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13523,213523,Allio triquetri-Urticetum membranaceae,151,13782,29TNG32,29TNG3123,8110,5,Mi; Ponte de Lima: Bertiandos,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.63279612,41.77415324,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13524,213524,Allio triquetri-Urticetum membranaceae,153,13597,29TNG11,29TNG1815,8111,5,Mi; Viana do Castelo: Darque: margem esquerda do Lima,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.783882159,41.68920542,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13525,213525,Allio triquetri-Urticetum membranaceae,142,13401,29TNG63,29TNG6034,8112,110,Mi; Ponte da Barca: Paradamonte,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.264632808,41.86008796,3 - UTM10x10 + Elevation,110,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
Q-P13526,213526,Allio triquetri-Urticetum membranaceae,149,11078,29TNF33,29TNF3437,8113,90,DL; Santa Maria da Feira: S. Paio de Oleiros: Valado,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.591556494,40.99117886,3 - UTM10x10 + Elevation,90,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13527,213527,Allio triquetri-Urticetum membranaceae,151,12307,29TNF27,29TNF2675,8097,70,DL; Vila do Conde: Fajozes: Crasto,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.68699512,41.29796642,3 - UTM10x10 + Elevation,70,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
Q-P13528,213528,Allio triquetri-Urticetum membranaceae,148,12324,29TNF27,29TNF2775,8114,100,DL; Vila do Conde: Fajozes: Crasto,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.642655277,41.28215125,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V37,0
Q-P13529,213529,Allio triquetri-Urticetum membranaceae,146,12472,29TNF36,29TNF3168,8115,145,DL; Maia: Gemunde: Bairro,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.538011733,41.25844143,3 - UTM10x10 + Elevation,145,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
Q-P13530,213530,Allio triquetri-Urticetum membranaceae,139,13338,29TNG63,29TNG6034,8116,100,Mi; Ponte da Barca: Paradamonte,PT,ATL_COAST,N_DUNES,NA,,NA,NA,8857,"Alves, P.; Honrado, J.; Barreto Caldas, F.",2003,A vegetação escio-nitrófila vivaz (Classe Galio-Urticetea) do noroeste de Portugal continental: Allio triquetri-Urticetum membranaceae ass. nova.,Studia Bot. 22:,No forest,-8.247836068,41.86085883,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
R-P12717,312717,Urtico dioicae-Sambucetum ebuli,97,8426,30TVN83,30TVN8530,8474,1040,Cubilla,ES,ATL_COAST,N_DUNES,NA,,NA,10,856,"García-Mijangos, Itziar",1997,Flora y vegetación de los montes Obarenes (Burgos)., Guineana 3:1-457.,No forest,-3.181335485,42.80935772,3 - UTM10x10 + Elevation,1040,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V39   ,V39,7
R-P12727,312727,Urtico dioicae-Sambucetum ebuli,123,7212,30TVN93,30TVN9430,8475,550,De Bozoo a Santa Gadea del Cid,ES,ATL_COAST,N_DUNES,NA,,NA,50,856,"García-Mijangos, Itziar",1997,Flora y vegetación de los montes Obarenes (Burgos)., Guineana 3:1-457.,No forest,-3.095655307,42.7680364,3 - UTM10x10 + Elevation,550,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V38   ,V39,0
R-P15144,315144,Urtico dioicae-Sambucetum ebuli,134,14771,30TWN47,30TWN4774,25309,140,Bergara,ES,ATL_COAST,N_DUNES,NA,,NA,15,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.420077433,43.12321172,1 - UTM1x1 + Elevation,140,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
R-P15145,315145,Urtico dioicae-Sambucetum ebuli,130,14323,30TWN47,30TWN4674,25310,200,"Bergara , San Marcial",ES,ATL_COAST,N_DUNES,NA,,NA,10,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.432353444,43.12507425,1 - UTM1x1 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
R-P15146,315146,Urtico dioicae-Sambucetum ebuli,135,14983,30TWN47,30TWN4774,25311,150,Bergara,ES,ATL_COAST,N_DUNES,NA,,NA,20,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.417635987,43.12139835,1 - UTM1x1 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
R-P15147,315147,Urtico dioicae-Sambucetum ebuli,132,17198,30TWN58,30TWN5988,25312,300,"Itziar , Endoia",ES,ATL_COAST,N_DUNES,NA,,NA,20,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.268671539,43.24300789,1 - UTM1x1 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
R-P15148,315148,Urtico dioicae-Sambucetum ebuli,138,15817,30TWN48,30TWN4989,25313,50,Mendaro,ES,ATL_COAST,N_DUNES,NA,,NA,10,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.384338285,43.25449448,1 - UTM1x1 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P15149,315149,Urtico dioicae-Sambucetum ebuli,116,12688,30TWN35,30TWN3559,25314,450,Salinas de Léniz,ES,ATL_COAST,N_DUNES,NA,,NA,15,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.56853975,42.98879308,1 - UTM1x1 + Elevation,450,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P15150,315150,Urtico dioicae-Sambucetum ebuli,122,13117,30TWN36,30TWN3560,25315,300,Entre Eskoriatza y Salinas,ES,ATL_COAST,N_DUNES,NA,,NA,6,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.563582342,42.99597836,2 - UTM1x1 + Centroid,300,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P15151,315151,Urtico dioicae-Sambucetum ebuli,122,13117,30TWN36,30TWN3560,25316,300,Entre Eskoriatza y Salinas,ES,ATL_COAST,N_DUNES,NA,,NA,5,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.563582342,42.99597836,2 - UTM1x1 + Centroid,300,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P15152,315152,Urtico dioicae-Sambucetum ebuli,110,12127,30TWN35,30TWN3458,25317,600,Alto de Arlabán,ES,ATL_COAST,N_DUNES,NA,,NA,10,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.571093135,42.97439452,1 - UTM1x1 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P15153,315153,Urtico dioicae-Sambucetum ebuli,110,12127,30TWN35,30TWN3458,25318,600,Alto de Arlabán,ES,ATL_COAST,N_DUNES,NA,,NA,5,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.571093135,42.97439452,1 - UTM1x1 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
R-P15154,315154,Urtico dioicae-Sambucetum ebuli,124,13726,30TWN36,30TWN3969,25319,450,"Mondragón , Udala",ES,ATL_COAST,N_DUNES,NA,,NA,15,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.518772508,43.07864482,1 - UTM1x1 + Elevation,450,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V39   ,V39,7
R-P15155,315155,Urtico dioicae-Sambucetum ebuli,118,11667,30TWN48,30TWN4583,25320,530,"Eibar , Arrate",ES,ATL_COAST,N_DUNES,NA,,NA,15,0856d,"Loidi, A.",1983,Estudio de la flora y vegetación de las cuencas de los rios Deva y Urola en la provincia de Guipuzcoa.," Tesi Doctoral,",No forest,-2.443928241,43.20437335,1 - UTM1x1 + Elevation,530,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
R-P22241,322241,Geranio robertiani-Caryolophetum sempervirentis,122,11353,29TNG84,,11723,600,"Entre Barrio y Mugueimes (Muiños, Ourense)",ES,ATL_COAST,N_DUNES,100,SE,5,20,2725,"Pulgar, I.",1999,La vegetación de la Baixa Limia y sierras del entorno.,Tesis doctoral. Universidade de Santiago de Compostela.,No forest,-7.985576936,41.95720345,3 - UTM10x10 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
R-P22242,322242,Geranio robertiani-Caryolophetum sempervirentis,112,11186,29TNG84,,11724,815,"Porqueiros (Muiños, Ourense)",ES,ATL_COAST,N_DUNES,100,NW,NA,15,2725,"Pulgar, I.",1999,La vegetación de la Baixa Limia y sierras del entorno.,Tesis doctoral. Universidade de Santiago de Compostela.,No forest,-7.960557953,41.94568548,3 - UTM10x10 + Elevation,815,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
