"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"374",207782,"Q-P07782","Vicia tenuifolia","Vicia tenuifolia","+",1
"375",208526,"Q-P08526","Equisetum arvense","Equisetum arvense","+",1
"376",208526,"Q-P08526","Gnaphalium uliginosum","Gnaphalium uliginosum","1",5
"377",208526,"Q-P08526","Herniaria glabra","Herniaria glabra","a",5
"378",208526,"Q-P08526","Juncus tenageia","Juncus tenageia","*",1
"379",208526,"Q-P08526","Lythrum portula","Lythrum portula","1",5
"380",208526,"Q-P08526","Polygonum lapathifolium","Persicaria lapathifolia","1",5
"381",208526,"Q-P08526","Polygonum arenastrum","Polygonum aviculare","1",5
"382",208526,"Q-P08526","Polypogon maritimus","Polypogon maritimus","+",1
"383",208526,"Q-P08526","Sisymbrella aspera","Sisymbrella aspera","+",1
"384",208526,"Q-P08526","Spergularia rubra","Spergularia rubra","2",15
"385",208542,"Q-P08542","Epilobium hirsutum","Epilobium hirsutum","a",5
"386",208542,"Q-P08542","Glyceria declinata","Glyceria declinata","a",5
"387",208542,"Q-P08542","Mentha longifolia","Mentha longifolia","a",5
"388",208542,"Q-P08542","Oenanthe croccata","Oenanthe crocata","a",5
"389",208542,"Q-P08542","Scrophularia auriculata","Scrophularia auriculata","f",15
"390",208600,"Q-P08600","Linaria odoratissima","Linaria supina","2",15
"391",208600,"Q-P08600","Reseda alba","Reseda barrelieri ","3",37.5
"392",208600,"Q-P08600","Scrophularia chritmifolia","Scrophularia canina","f",15
"393",208601,"Q-P08601","Carduus carlinoides","Carduus carlinoides","2",15
"394",208601,"Q-P08601","Centranthus lecoqii","Centranthus lecoqii","+",1
"395",208601,"Q-P08601","Lactuca chondrilliflora","Lactuca viminea","2",15
"396",208601,"Q-P08601","Linaria odoratissima","Linaria supina","+",1
"397",208601,"Q-P08601","Melica magnolii","Melica ciliata","1",5
"398",208601,"Q-P08601","Nepeta aragonensis","Nepeta nepetella","1",5
"399",208601,"Q-P08601","Reseda alba","Reseda barrelieri ","3",37.5
"400",208601,"Q-P08601","Rumex scutatus","Rumex scutatus","1",5
"401",208601,"Q-P08601","Salvia pratensis","Salvia pratensis","1",5
"402",208601,"Q-P08601","Scrophularia chritmifolia","Scrophularia canina","1",5
"403",208620,"Q-P08620","Aconitum vulparia subsp. neapolitanum","Aconitum lycoctonum","2",15
"404",208620,"Q-P08620","Chaerophyllum hirsutum","Chaerophyllum hirsutum","2",15
"405",208620,"Q-P08620","Cirsium pannonicum","Cirsium pannonicum","a",5
"406",208620,"Q-P08620","Filipendula ulmaria","Filipendula ulmaria","f",15
"407",208620,"Q-P08620","Geum urbanum","Geum urbanum","1",5
"408",208620,"Q-P08620","Lotus pedunculatus var. villosus","Lotus pedunculatus","1",5
"409",208620,"Q-P08620","Lysimachia vulgaris","Lysimachia vulgaris","+",1
"410",208620,"Q-P08620","Mentha longifolia","Mentha longifolia","a",5
"411",208620,"Q-P08620","Scrophularia alpestris","Scrophularia alpestris","2",15
"412",208620,"Q-P08620","Scrophularia auriculata","Scrophularia auriculata","1",5
"413",208620,"Q-P08620","Valeriana pyrenaica","Valeriana pyrenaica","f",15
"414",208620,"Q-P08620","Vicia cracca subsp. tenuifolia","Vicia tenuifolia","1",5
"415",208681,"Q-P08681","Agrostis capillaris","Agrostis capillaris","1",5
"416",208681,"Q-P08681","Alchemilla xanthochlora","Alchemilla xanthochlora","a",5
"417",208681,"Q-P08681","Briza media","Briza media","a",5
"418",208681,"Q-P08681","Caltha palustris","Caltha palustris","+",1
"419",208681,"Q-P08681","Carex ovalis","Carex leporina","f",15
"420",208681,"Q-P08681","Centaurea jacea","Centaurea jacea","1",5
"421",208681,"Q-P08681","Cirsium rivulare","Cirsium rivulare","a",5
"422",208681,"Q-P08681","Deschampsia hispanica var. iberica","Deschampsia cespitosa","1",5
"423",208681,"Q-P08681","Epilobium parviflorum","Epilobium parviflorum","1",5
"424",208681,"Q-P08681","Galium lucidum","Galium lucidum","+",1
"425",208681,"Q-P08681","Geum rivale","Geum rivale","1",5
"426",208681,"Q-P08681","Holcus lanatus var. lanatus","Holcus lanatus","1",5
"427",208681,"Q-P08681","Senecio barbareifolius","Jacobaea erratica","a",5
"428",208681,"Q-P08681","Juncus effusus var. subglomeratus","Juncus effusus","f",15
"429",208681,"Q-P08681","Juncus inflexus var. inflexus","Juncus inflexus","f",15
"430",208681,"Q-P08681","Mentha longifolia","Mentha longifolia","2",15
"431",208681,"Q-P08681","Pedicularis verticillata","Pedicularis verticillata","1",5
"432",208681,"Q-P08681","Prunella grandiflora","Prunella grandiflora","2",15
"433",208681,"Q-P08681","Ranunculus repens","Ranunculus repens","2",15
"434",208681,"Q-P08681","Stellaria graminea","Stellaria graminea","1",5
"435",208681,"Q-P08681","Trifolium repens","Trifolium repens","1",5
"436",208681,"Q-P08681","Veronica beccabunga","Veronica beccabunga","+",1
"437",208684,"Q-P08684","Polygonum bistorta","Bistorta officinalis","1",5
"438",208684,"Q-P08684","Epilobium hirsutum","Epilobium hirsutum","1",5
"439",208684,"Q-P08684","Filipendula ulmaria","Filipendula ulmaria","j",37.5
"440",208684,"Q-P08684","Heracleum elegans","Heracleum sphondylium","1",5
"441",208684,"Q-P08684","Lysimachia vulgaris","Lysimachia vulgaris","1",5
"442",208684,"Q-P08684","Poa trivialis","Poa trivialis","1",5
"443",208684,"Q-P08684","Stachys sylvatica","Stachys sylvatica","1",5
"444",208684,"Q-P08684","Trifolium pratense","Trifolium pratense","+",1
"445",208685,"Q-P08685","Aconitum napellus subsp. vulgare","Aconitum napellus","1",5
"446",208685,"Q-P08685","Polygonum bistorta","Bistorta officinalis","2",15
"447",208685,"Q-P08685","Caltha palustris","Caltha palustris","1",5
"448",208685,"Q-P08685","Epilobium hirsutum","Epilobium hirsutum","1",5
"449",208685,"Q-P08685","Filipendula ulmaria","Filipendula ulmaria","3",37.5
"450",208685,"Q-P08685","Heracleum elegans","Heracleum sphondylium","1",5
"451",208685,"Q-P08685","Poa trivialis","Poa trivialis","1",5
"452",208685,"Q-P08685","Trifolium pratense","Trifolium pratense","+",1
"453",208685,"Q-P08685","Trisetum flavescens","Trisetum flavescens","1",5
"454",208686,"Q-P08686","Aconitum napellus subsp. vulgare","Aconitum napellus","1",5
"455",208686,"Q-P08686","Polygonum bistorta","Bistorta officinalis","a",5
"456",208686,"Q-P08686","Caltha palustris","Caltha palustris","1",5
"457",208686,"Q-P08686","Epilobium hirsutum","Epilobium hirsutum","1",5
"458",208686,"Q-P08686","Filipendula ulmaria","Filipendula ulmaria","4",62.5
"459",208686,"Q-P08686","Geum rivale","Geum rivale","1",5
"460",208686,"Q-P08686","Lysimachia vulgaris","Lysimachia vulgaris","+",1
"461",208686,"Q-P08686","Myosotis nemorosa","Myosotis martini","+",1
"462",208686,"Q-P08686","Poa trivialis","Poa trivialis","1",5
"463",208686,"Q-P08686","Trisetum flavescens","Trisetum flavescens","1",5
"464",208693,"Q-P08693","Agrostis capillaris","Agrostis capillaris","1",5
"465",208693,"Q-P08693","Anthoxanthum odoratum","Anthoxanthum alpinum","1",5
"466",208693,"Q-P08693","Briza media","Briza media","1",5
"467",208693,"Q-P08693","Caltha palustris","Caltha palustris","+",1
"468",208693,"Q-P08693","Cirsium rivulare","Cirsium rivulare","+",1
"469",208693,"Q-P08693","Epilobium parviflorum","Epilobium parviflorum","1",5
"470",208693,"Q-P08693","Filipendula ulmaria","Filipendula ulmaria","1",5
"471",208693,"Q-P08693","Holcus lanatus var. lanatus","Holcus lanatus","1",5
"472",208693,"Q-P08693","Senecio barbareifolius","Jacobaea erratica","+",1
"473",208693,"Q-P08693","Juncus effusus var. subglomeratus","Juncus effusus","+",1
"474",208693,"Q-P08693","Juncus inflexus var. inflexus","Juncus inflexus","2",15
"475",208693,"Q-P08693","Lathyrus pratensis","Lathyrus pratensis","+",1
"476",208693,"Q-P08693","Luzula multiflora","Luzula multiflora","1",5
"477",208693,"Q-P08693","Mentha aquatica","Mentha aquatica","+",1
"478",208693,"Q-P08693","Mentha longifolia","Mentha longifolia","2",15
"479",208693,"Q-P08693","Mentha suaveolens","Mentha suaveolens","a",5
"480",208693,"Q-P08693","Mentha Xrotundifolia","Mentha x rotundifolia","1",5
"481",208693,"Q-P08693","Plantago lanceolata","Plantago lanceolata","+",1
"482",208693,"Q-P08693","Poa trivialis subsp. feratiana","Poa feratiana","1",5
"483",208693,"Q-P08693","Ranunculus acris subsp. despectus","Ranunculus acris","1",5
"484",208693,"Q-P08693","Ranunculus repens","Ranunculus repens","1",5
"485",208693,"Q-P08693","Rumex crispus","Rumex crispus","+",1
"486",208693,"Q-P08693","Trifolium repens","Trifolium repens","1",5
"487",208694,"Q-P08694","Cardamine raphanifolia","Cardamine raphanifolia","+",1
"488",208694,"Q-P08694","Cirsium rivulare","Cirsium rivulare","1",5
"489",208694,"Q-P08694","Cynosurus cristatus","Cynosurus cristatus","1",5
"490",208694,"Q-P08694","Dactylis glomerata","Dactylis glomerata","1",5
"491",208694,"Q-P08694","Equisetum fluviatile","Equisetum fluviatile","+",1
"492",208694,"Q-P08694","Galium palustre","Galium palustre","+",1
"493",208694,"Q-P08694","Holcus lanatus var. lanatus","Holcus lanatus","1",5
"494",208694,"Q-P08694","Senecio barbareifolius","Jacobaea erratica","+",1
"495",208694,"Q-P08694","Juncus acutiflorus","Juncus acutiflorus","+",1
"496",208694,"Q-P08694","Juncus effusus var. subglomeratus","Juncus effusus","+",1
"497",208694,"Q-P08694","Juncus inflexus var. inflexus","Juncus inflexus","2",15
"498",208694,"Q-P08694","Mentha longifolia","Mentha longifolia","a",5
"499",208694,"Q-P08694","Mentha suaveolens","Mentha suaveolens","2",15
"500",208694,"Q-P08694","Mentha Xrotundifolia","Mentha x rotundifolia","+",1
"501",208694,"Q-P08694","Plantago media","Plantago media","+",1
"502",208694,"Q-P08694","Poa trivialis subsp. feratiana","Poa feratiana","+",1
"503",208694,"Q-P08694","Ranunculus acris subsp. despectus","Ranunculus acris","1",5
"504",208694,"Q-P08694","Rumex crispus","Rumex crispus","1",5
"505",208694,"Q-P08694","Trifolium pratense","Trifolium pratense","1",5
"506",208694,"Q-P08694","Trifolium repens","Trifolium repens","1",5
"507",208696,"Q-P08696","Briza media","Briza media","1",5
"508",208696,"Q-P08696","Carex binervis","Carex binervis","2",15
"509",208696,"Q-P08696","Juncus acutiflorus","Juncus acutiflorus","1",5
"510",208696,"Q-P08696","Juncus inflexus var. inflexus","Juncus inflexus","a",5
"511",208696,"Q-P08696","Lathyrus pratensis","Lathyrus pratensis","1",5
"512",208696,"Q-P08696","Mentha longifolia","Mentha longifolia","j",37.5
"513",208696,"Q-P08696","Festuca paniculata","Patzkea paniculata","+",1
"514",208696,"Q-P08696","Plantago lanceolata","Plantago lanceolata","+",1
"515",208696,"Q-P08696","Poa trivialis","Poa trivialis","a",5
"516",208696,"Q-P08696","Prunella vulgaris","Prunella vulgaris","1",5
"517",208696,"Q-P08696","Ranunculus repens","Ranunculus repens","f",15
"518",208696,"Q-P08696","Scrophularia alpestris","Scrophularia alpestris","a",5
"519",208696,"Q-P08696","Senecio doria subsp. laderoi","Senecio doria","a",5
"520",208696,"Q-P08696","Trifolium pratense","Trifolium pratense","1",5
"521",208697,"Q-P08697","Achillea millefolium","Achillea millefolium","+",1
"522",208697,"Q-P08697","Bellis perennis","Bellis perennis","1",5
"523",208697,"Q-P08697","Briza media","Briza media","1",5
"524",208697,"Q-P08697","Carex binervis","Carex binervis","f",15
"525",208697,"Q-P08697","Dactylis glomerata","Dactylis glomerata","1",5
"526",208697,"Q-P08697","Dactylorhiza maculata","Dactylorhiza maculata","1",5
"527",208697,"Q-P08697","Galium verum","Galium verum","1",5
"528",208697,"Q-P08697","Iris germanica","Iris x germanica","+",1
"529",208697,"Q-P08697","Juncus acutiflorus","Juncus acutiflorus","1",5
"530",208697,"Q-P08697","Juncus inflexus var. inflexus","Juncus inflexus","f",15
"531",208697,"Q-P08697","Lathyrus pratensis","Lathyrus pratensis","1",5
"532",208697,"Q-P08697","Mentha longifolia","Mentha longifolia","j",37.5
"533",208697,"Q-P08697","Plantago lanceolata","Plantago lanceolata","1",5
"534",208697,"Q-P08697","Poa trivialis","Poa trivialis","1",5
"535",208697,"Q-P08697","Prunella vulgaris","Prunella vulgaris","1",5
"536",208697,"Q-P08697","Scrophularia alpestris","Scrophularia alpestris","f",15
"537",208697,"Q-P08697","Senecio doria subsp. laderoi","Senecio doria","f",15
"538",208697,"Q-P08697","Trifolium pratense","Trifolium pratense","1",5
"539",208697,"Q-P08697","Trifolium repens","Trifolium repens","f",15
"540",208698,"Q-P08698","Briza media","Briza media","1",5
"541",208698,"Q-P08698","Carex binervis","Carex binervis","2",15
"542",208698,"Q-P08698","Centaurea nigra","Centaurea nigra","+",1
"543",208698,"Q-P08698","Cirsium pyrenaicum","Cirsium pyrenaicum","2",15
"544",208698,"Q-P08698","Dactylorhiza maculata","Dactylorhiza maculata","1",5
"545",208698,"Q-P08698","Dipsacus fullonum","Dipsacus fullonum","+",1
"546",208698,"Q-P08698","Holcus lanatus","Holcus lanatus","1",5
"547",208698,"Q-P08698","Juncus acutiflorus","Juncus acutiflorus","1",5
"548",208698,"Q-P08698","Juncus inflexus var. inflexus","Juncus inflexus","a",5
"549",208698,"Q-P08698","Mentha longifolia","Mentha longifolia","3",37.5
"550",208698,"Q-P08698","Ononis spinosa","Ononis spinosa","+",1
"551",208698,"Q-P08698","Poa trivialis","Poa trivialis","1",5
"552",208698,"Q-P08698","Potentilla reptans","Potentilla reptans","+",1
"553",208698,"Q-P08698","Prunella vulgaris","Prunella vulgaris","a",5
"554",208698,"Q-P08698","Ranunculus repens","Ranunculus repens","f",15
"555",208698,"Q-P08698","Scrophularia alpestris","Scrophularia alpestris","a",5
"556",208698,"Q-P08698","Senecio doria subsp. laderoi","Senecio doria","f",15
"557",208698,"Q-P08698","Verbena officinalis","Verbena officinalis","1",5
"558",208701,"Q-P08701","Briza media","Briza media","+",1
"559",208701,"Q-P08701","Carex binervis","Carex binervis","1",5
"560",208701,"Q-P08701","Cirsium pyrenaicum","Cirsium pyrenaicum","3",37.5
"561",208701,"Q-P08701","Cynosurus cristatus","Cynosurus cristatus","1",5
"562",208701,"Q-P08701","Senecio barbareifolius","Jacobaea erratica","1",5
"563",208701,"Q-P08701","Juncus acutiflorus","Juncus acutiflorus","a",5
"564",208701,"Q-P08701","Juncus inflexus var. inflexus","Juncus inflexus","2",15
"565",208701,"Q-P08701","Lotus villosus","Lotus pedunculatus","+",1
"566",208701,"Q-P08701","Mentha longifolia","Mentha longifolia","3",37.5
"567",208701,"Q-P08701","Plantago major","Plantago major","+",1
"568",208701,"Q-P08701","Ranunculus repens","Ranunculus repens","2",15
"569",208701,"Q-P08701","Senecio doria subsp. laderoi","Senecio doria","a",5
"570",208701,"Q-P08701","Trifolium pratense","Trifolium pratense","1",5
"571",208701,"Q-P08701","Veronica beccabunga","Veronica beccabunga","+",1
"572",208972,"Q-P08972","Arenaria montana","Arenaria modesta","1",5
"573",208972,"Q-P08972","Brachypodium sylvaticum","Brachypodium sylvaticum","1",5
"574",208972,"Q-P08972","Campanula rapunculus","Campanula rapunculus","1",5
"575",208972,"Q-P08972","Clinopodium vulgare","Clinopodium vulgare","1",5
"576",208972,"Q-P08972","Cruciata laevipes","Cruciata laevipes","1",5
"577",208972,"Q-P08972","Galium spurium","Galium spurium","1",5
"578",208972,"Q-P08972","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"579",208972,"Q-P08972","Geum urbanum","Geum urbanum","a",5
"580",208972,"Q-P08972","Hieracium vulgatum","Hieracium levicaule","+",1
"581",208972,"Q-P08972","Hypericum perforatum","Hypericum perforatum","1",5
"582",208972,"Q-P08972","Lamium maculatum","Lamium maculatum","+",1
"583",208972,"Q-P08972","Prunella grandiflora subsp. grandiflora","Prunella grandiflora","1",5
"584",208972,"Q-P08972","Prunella laciniata","Prunella laciniata","1",5
"585",208972,"Q-P08972","Sanguisorba minor","Sanguisorba minor","+",1
"586",208972,"Q-P08972","Stellaria holostea","Stellaria holostea","1",5
"587",208972,"Q-P08972","Teucrium scorodonia","Teucrium scorodonia","1",5
"588",208972,"Q-P08972","Trifolium medium var. banaticum","Trifolium medium","2",15
"589",208972,"Q-P08972","Trifolium pratense","Trifolium pratense","1",5
"590",208972,"Q-P08972","Trifolium repens","Trifolium repens","1",5
"591",208972,"Q-P08972","Vicia cracca subsp. tenuifolia","Vicia tenuifolia","1",5
"592",208978,"Q-P08978","Clinopodium vulgare","Clinopodium vulgare","1",5
"593",208978,"Q-P08978","Crepis lampsanoides","Crepis lampsanoides","2",15
"594",208978,"Q-P08978","Digitalis purpurea","Digitalis purpurea","2",15
"595",208978,"Q-P08978","Euphorbia hyberna","Euphorbia hyberna","+",1
"596",208978,"Q-P08978","Galium odoratum","Galium odoratum","1",5
"597",208978,"Q-P08978","Geranium robertianum","Geranium robertianum","+",1
"598",208978,"Q-P08978","Geum urbanum","Geum urbanum","+",1
"599",208978,"Q-P08978","Hieracium murorum","Hieracium murorum","1",5
"600",208978,"Q-P08978","Linaria triornithophora","Linaria triornithophora","3",37.5
"601",208978,"Q-P08978","Myosotis decumbens subsp. teresiana","Myosotis decumbens","+",1
"602",208978,"Q-P08978","Oxalis acetosella","Oxalis acetosella","1",5
"603",208978,"Q-P08978","Poa nemoralis","Poa nemoralis","1",5
"604",208978,"Q-P08978","Rubus idaeus","Rubus idaeus","1",5
"605",208978,"Q-P08978","Scrophularia alpestris","Scrophularia alpestris","1",5
"606",208978,"Q-P08978","Stachys sylvatica","Stachys sylvatica","+",1
"607",208978,"Q-P08978","Stellaria holostea","Stellaria holostea","2",15
"608",208978,"Q-P08978","Stellaria neglecta","Stellaria neglecta","1",5
"609",208978,"Q-P08978","Trifolium medium var. banaticum","Trifolium medium","1",5
"610",208978,"Q-P08978","Veronica officinalis","Veronica officinalis","1",5
"611",208978,"Q-P08978","Vicia orobus","Vicia orobus","1",5
"612",208978,"Q-P08978","Viola riviniana","Viola reichenbachiana s.l.","1",5
"613",208979,"Q-P08979","Anarrhinum bellidifolium","Anarrhinum bellidifolium","+",1
"614",208979,"Q-P08979","Anemone nemorosa","Anemone nemorosa","1",5
"615",208979,"Q-P08979","Aquilegia vulgaris","Aquilegia vulgaris","1",5
"616",208979,"Q-P08979","Arenaria montana","Arenaria modesta","1",5
"617",208979,"Q-P08979","Carex muricata subsp. lamprocarpa","Carex muricata","1",5
"618",208979,"Q-P08979","Ceratocapnos claviculata","Ceratocapnos claviculata","+",1
"619",208979,"Q-P08979","Crepis lampsanoides","Crepis lampsanoides","1",5
"620",208979,"Q-P08979","Digitalis purpurea","Digitalis purpurea","1",5
"621",208979,"Q-P08979","Doronicum carpetanum","Doronicum carpetanum","+",1
"622",208979,"Q-P08979","Fragaria vesca","Fragaria vesca","1",5
"623",208979,"Q-P08979","Avenula sulcata","Helictochloa marginata","+",1
"624",208979,"Q-P08979","Hieracium vulgatum","Hieracium levicaule","1",5
"625",208979,"Q-P08979","Hypericum perforatum","Hypericum perforatum","+",1
"626",208979,"Q-P08979","Lathyrus montanus","Lathyrus linifolius","1",5
"627",208979,"Q-P08979","Linaria triornithophora","Linaria triornithophora","2",15
"628",208979,"Q-P08979","Poa nemoralis","Poa nemoralis","1",5
"629",208979,"Q-P08979","Primula veris subsp. columnae","Primula veris","+",1
"630",208979,"Q-P08979","Rubus idaeus","Rubus idaeus","1",5
