"","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","SIVIMID","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"67",209995,112,10173,"29TPG94","29TPG9745","Q-P09995",7107,770,"Bragança: rio de Onor","PT","ATL_COAST","N_DUNES",50,"",NA,4,"1731","Crassulo tillaeae-Saginetum apetalae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V34","No forest",-6.613956586,41.93483594,"1 - UTM1x1 + Elevation",770
"68",209998,116,11337,"29TPG84","29TPG8741","Q-P09998",7110,670,"Bragança: França","PT","ATL_COAST","N_DUNES",50,"",NA,1,"1731","Crassulo tillaeae-Saginetum apetalae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V35","No forest",-6.730139245,41.90049921,"3 - UTM10x10 + Elevation",670
"69",209999,117,11005,"29TPG83","29TPG8936","Q-P09999",7111,640,"Bragança: Baçal","PT","ATL_COAST","N_DUNES",60,"",NA,1,"7011","Comunidad de Spergularia purpurea y Plantago coronopus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V","No forest",-6.736622917,41.88768148,"3 - UTM10x10 + Elevation",640
"70",210001,112,8895,"29TPG93","29TPG9733","Q-P10001",7113,780,"Bragança: Caravela","PT","ATL_COAST","N_DUNES",60,"",NA,1,"7011","Comunidad de Spergularia purpurea y Plantago coronopus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.604765258,41.81445954,"3 - UTM10x10 + Elevation",780
"71",210002,110,10172,"29TPG72","29TPG7529","Q-P10002",7114,800,"Bragança: Alimonde","PT","ATL_COAST","N_DUNES",30,"",NA,1,"7011","Comunidad de Spergularia purpurea y Plantago coronopus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V","No forest",-6.891229027,41.77448393,"3 - UTM10x10 + Elevation",800
"72",210003,117,10420,"29TPG83","29TPG8032","Q-P10003",7115,670,"Bragança: Grandais","PT","ATL_COAST","N_DUNES",50,"",NA,1,"7011","Comunidad de Spergularia purpurea y Plantago coronopus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V35","No forest",-6.75941207,41.86532531,"3 - UTM10x10 + Elevation",670
"73",210004,113,11320,"29TPG73","29TPG7335","Q-P10004",7116,680,"Bragança: Soeira","PT","ATL_COAST","N_DUNES",50,"",NA,1,"7011","Comunidad de Spergularia purpurea y Plantago coronopus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.929148103,41.88304723,"3 - UTM10x10 + Elevation",680
"74",210005,115,9813,"29TPG93","29TPG9632","Q-P10005",7117,670,"Bragança: Babe","PT","ATL_COAST","N_DUNES",80,"SE",4.5,8,"4249","Trifolio cherleri-Taeniatheretum capitis-medusae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.627751393,41.88037126,"3 - UTM10x10 + Elevation",670
"75",210010,118,10426,"29TPG83","29TPG8630","Q-P10010",7122,670,"Bragança: St.ª Maria-à saída para França","PT","ATL_COAST","N_DUNES",90,"S",2.5,4,"4249","Trifolio cherleri-Taeniatheretum capitis-medusae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.757218181,41.8689991,"3 - UTM10x10 + Elevation",670
"76",210011,113,9933,"29TPG83","29TPG8637","Q-P10011",7123,700,"Bragança: Rabal","PT","ATL_COAST","N_DUNES",90,"NE",4.5,4,"4249","Trifolio cherleri-Taeniatheretum capitis-medusae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.799392864,41.80817847,"3 - UTM10x10 + Elevation",700
"77",210012,115,10523,"29TPG83","29TPG8637","Q-P10012",7124,650,"Bragança: Rabal","PT","ATL_COAST","N_DUNES",90,"",NA,4,"4249","Trifolio cherleri-Taeniatheretum capitis-medusae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.766626048,41.8650886,"3 - UTM10x10 + Elevation",650
"78",210013,115,10426,"29TPG83","29TPG8630","Q-P10013",7125,670,"Bragança: St.ª Maria, junto ao Castelo","PT","ATL_COAST","N_DUNES",80,"SW",45,6,"548","Medicagini rigidulae-Aegilopetum geniculatae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.764221399,41.86516756,"3 - UTM10x10 + Elevation",670
"79",210015,114,10612,"29TPG83","29TPG8637","Q-P10015",7126,650,"Bragança: Rabal","PT","ATL_COAST","N_DUNES",60,"",NA,30,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.731706991,41.88604061,"3 - UTM10x10 + Elevation",650
"80",210016,116,11486,"29TPG73","29TPG7335","Q-P10016",7127,680,"Vinhais: Soeira","PT","ATL_COAST","N_DUNES",90,"",NA,10,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.936804617,41.88998822,"3 - UTM10x10 + Elevation",680
"81",210017,112,9853,"29TPG93","29TPG9536","Q-P10017",7128,580,"Bragança: Labiados","PT","ATL_COAST","N_DUNES",100,"SE",45,4,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",580
"82",210018,116,9707,"29TPG93","29TPG9130","Q-P10018",7129,640,"Bragança: Gimonde","PT","ATL_COAST","N_DUNES",70,"W",54,5,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.632460618,41.87842123,"3 - UTM10x10 + Elevation",640
"83",210019,116,9731,"29TPG93","29TPG9130","Q-P10019",7130,680,"Bragança: Gimonde, estrada par a Alta Lombada","PT","ATL_COAST","N_DUNES",100,"S",9,3,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.624837156,41.87145852,"3 - UTM10x10 + Elevation",680
"84",210020,115,11031,"29TPG73","29TPG7335","Q-P10020",7131,700,"Bragança: Soeira, junto à estrada","PT","ATL_COAST","N_DUNES",90,"SW",54,8,"2181","Coincyo setigerae-Brassicetum barrelieri","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.930891087,41.87218204,"3 - UTM10x10 + Elevation",700
"85",210025,116,10091,"29TPG94","29TPG9040","Q-P10025",7136,650,"Bragança: Aveleda, caminho que margina a rib.ª da Aveleda","PT","ATL_COAST","N_DUNES",100,"",NA,8,"2176","Bromo scoparii-Hordeetum leporini","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.625956464,41.89123386,"3 - UTM10x10 + Elevation",650
"86",210026,112,9853,"29TPG93","29TPG9536","Q-P10026",7137,620,"Bragança: Labiados","PT","ATL_COAST","N_DUNES",100,"",NA,6,"2176","Bromo scoparii-Hordeetum leporini","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",620
"87",210118,112,10244,"29TPG83","29TPG8039","Q-P10118",7219,800,"Bragança: Cova de Lua","PT","ATL_COAST","N_DUNES",100,"",NA,6,"7018","Comunidad de Filipendula ulmaria","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R55","No forest",-6.779569911,41.83944951,"3 - UTM10x10 + Elevation",800
"88",210119,108,11073,"29TPG74","29TPG7442","Q-P10119",7220,900,"Bragança: Zeive","PT","ATL_COAST","N_DUNES",100,"",NA,10,"7018","Comunidad de Filipendula ulmaria","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R55","No forest",-6.872080787,41.89579402,"3 - UTM10x10 + Elevation",900
"89",210120,114,11623,"29TPG73","29TPG7837","Q-P10120",7221,850,"Bragança: Espinhosela","PT","ATL_COAST","N_DUNES",100,"S",4.5,16,"7018","Comunidad de Filipendula ulmaria","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R55","No forest",-6.871211312,41.88141603,"3 - UTM10x10 + Elevation",850
"90",210122,107,11630,"29TPG74","29TPG7840","Q-P10122",7223,840,"Bragança: Vilarinho","PT","ATL_COAST","N_DUNES",100,"",NA,12,"7018","Comunidad de Filipendula ulmaria","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R55","No forest",-6.926212203,41.91376317,"3 - UTM10x10 + Elevation",840
"91",210132,112,9853,"29TPG93","29TPG9536","Q-P10132",7232,550,"Bragança: Labiados","PT","ATL_COAST","N_DUNES",90,"NW",NA,NA,"2174","Anogrammo leptophyllae-Parietarietum lusitanicae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V","No forest",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",550
"92",210151,105,11511,"29TPG84","29TPG8545","Q-P10151",7251,1020,"Bragança: Montesinho, imediatamente a Norte da aldeia","PT","ATL_COAST","N_DUNES",60,"",NA,12,"7020","Comunidad de Ornithogalum concinnum y Agrostis truncatula subps. commista","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V15","No forest",-6.746470029,41.93238379,"3 - UTM10x10 + Elevation",1020
"93",210231,109,10514,"29TPG83","29TPG8237","Q-P10231",7320,1300,"Bragança: Carragosa, Soutelo, Porto do Sabor","PT","ATL_COAST","N_DUNES",50,"",NA,1,"2123","Agrostio truncatulae-Sedetum lusitanici","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V15","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",1300
"94",210327,106,12016,"29TPG84","29TPG8741","Q-P10327",7405,1040,"Bragança: França, Montesinho, a Norte da aldeia","PT","ATL_COAST","N_DUNES",100,"S",4.5,16,"7025","Comunidad de Agrostis x fouilladei y Arrhenatherum elatius subsp. bulbosus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V15","No forest",-6.805684907,41.91422527,"3 - UTM10x10 + Elevation",1040
"95",210329,101,11655,"29TPG74","29TPG7242","Q-P10329",7407,1010,"Vinhais: Mofreita, junto à casa florestal da Mofreita","PT","ATL_COAST","N_DUNES",100,"SW",18,20,"7025","Comunidad de Agrostis x fouilladei y Arrhenatherum elatius subsp. bulbosus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V32","No forest",-6.880932239,41.92250847,"3 - UTM10x10 + Elevation",1010
"96",210340,109,10514,"29TPG83","29TPG8237","Q-P10340",7418,1220,"Bragança: Carragosa, Soutelo, planalto antes do Porto do Sabor","PT","ATL_COAST","N_DUNES",100,"",NA,16,"7026","Comunidad de Agrostis x fouilladei y Hypericum linarifolium","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","V15","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",1220
"97",210378,111,9325,"29TPG93","29TPG9632","Q-P10378",7455,910,"Bragança: Babe","PT","ATL_COAST","N_DUNES",100,"",NA,4,"3913","Deschampsio hispanicae-Juncetum effusi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.59155308,41.83648585,"3 - UTM10x10 + Elevation",910
"98",210379,111,11266,"29TPG73","29TPG7230","Q-P10379",7456,800,"Bragança: Vila Boa de Ousilhão","PT","ATL_COAST","N_DUNES",100,"",NA,6,"3913","Deschampsio hispanicae-Juncetum effusi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.863887938,41.87986211,"3 - UTM10x10 + Elevation",800
"99",210386,109,10514,"29TPG83","29TPG8637","Q-P10386",7463,590,"Bragança: Rabal, próximo do parque de campismo","PT","ATL_COAST","N_DUNES",100,"",NA,2,"2141","Hyperico undulati-Juncetum acutiflori","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590
"100",210387,115,10735,"29TPG83","29TPG8637","Q-P10387",7464,640,"Bragança: Rabal","PT","ATL_COAST","N_DUNES",100,"",NA,4,"2141","Hyperico undulati-Juncetum acutiflori","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.734112513,41.8859623,"3 - UTM10x10 + Elevation",640
"101",210392,114,9578,"29TPG93","29TPG9937","Q-P10392",7468,700,"Vinhais: Paçó, junto à estrada para Vinhais","PT","ATL_COAST","N_DUNES",100,"",NA,4,"2141","Hyperico undulati-Juncetum acutiflori","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.633235152,41.84958107,"3 - UTM10x10 + Elevation",700
"102",210401,112,9853,"29TPG93","29TPG9136","Q-P10401",7476,620,"Bragança: Sacoias","PT","ATL_COAST","N_DUNES",100,"",NA,6,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",620
"103",210402,109,9623,"29TPG93","29TPG9733","Q-P10402",7477,850,"Bragança: Caravela","PT","ATL_COAST","N_DUNES",100,"",NA,4,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.609291615,41.85213796,"3 - UTM10x10 + Elevation",850
"104",210403,115,9134,"29TPG93","29TPG9732","Q-P10403",7478,870,"Bragança: Palácios","PT","ATL_COAST","N_DUNES",100,"",NA,6,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.609167395,41.80711716,"3 - UTM10x10 + Elevation",870
"105",210404,115,9469,"29TPG93","29TPG9732","Q-P10404",7451,860,"Bragança: Palácios","PT","ATL_COAST","N_DUNES",100,"",NA,4,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.611772519,41.81063716,"3 - UTM10x10 + Elevation",860
"106",210405,115,10932,"29TPG73","29TPG7335","Q-P10405",7480,720,"Bragança: Soeira","PT","ATL_COAST","N_DUNES",100,"",NA,2,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.930560288,41.86679066,"3 - UTM10x10 + Elevation",720
"107",210406,109,10514,"29TPG83","29TPG8535","Q-P10406",7481,600,"Bragança: Meixedo, estrada Bragança-Portelo","PT","ATL_COAST","N_DUNES",100,"NE",4.5,4,"2144","Mentho suaveolentis-Juncetum inflexi","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600
"108",210407,109,10514,"29TPG83","29TPG8637","Q-P10407",7482,590,"Bragança, Rabal","PT","ATL_COAST","N_DUNES",90,"",NA,12,"7031","Comunidad de Paspalum paspalodes","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590
"109",210413,116,9701,"29TPG82","29TPG8128","Q-P10413",7487,750,"Bragança: Gostei, Castanheira","PT","ATL_COAST","N_DUNES",100,"S",9,4,"227","Trifolio fragiferi-Cynodontetum dactyli","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.808149786,41.79348049,"3 - UTM10x10 + Elevation",750
"110",210414,112,10576,"29TPG84","29TPG8741","Q-P10414",7488,660,"Bragança: França junto ao estradão para o picadeiro","PT","ATL_COAST","N_DUNES",100,"",NA,3,"3938","Lolio perennis-Plantaginetum maioris","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","R36","No forest",-6.72501324,41.89526299,"3 - UTM10x10 + Elevation",660
