"","SIVIMID","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"117","Q-P08740","Centaureo cyani-Raphanetum microcarpae",45,"Geranio pusilli-Anthriscion caucalidis","V15","",NA,20,"1990",-4.528495991,42.84729103,"4 - UTM10x10 + Centroid",970,"Scleranthion annui","Papaveretea rhoeadis",0,"Polygono-Poetea annuae"
"118","Q-P08741","Centaureo cyani-Raphanetum microcarpae",1045,"Oxalidion europaeae","V15","",NA,20,"1990",-4.61429613,42.88457007,"3 - UTM10x10 + Elevation",1130,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"119","Q-P08742","Sisymbrio officinalis-Hordeetum murini",46,"Sisymbrion officinalis","V37","",NA,20,"1990",-4.646560297,42.80846808,"3 - UTM10x10 + Elevation",1120,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"120","Q-P08743","Sisymbrio officinalis-Hordeetum murini",47,"Sisymbrion officinalis","V37","",NA,12,"1990",-4.741715289,42.79985585,"3 - UTM10x10 + Elevation",1100,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"121","Q-P08744","Sisymbrio officinalis-Hordeetum murini",48,"Sisymbrion officinalis","V37","",NA,18,"1990",-4.946753488,42.86499029,"3 - UTM10x10 + Elevation",1200,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"122","Q-P08747","Urtico dioicae-Sambucetum ebuli",49,"Balloto-Conion maculati","V","",NA,20,"1990",-4.504036138,42.88246998,"3 - UTM10x10 + Elevation",1000,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"123","Q-P08748","Urtico dioicae-Sambucetum ebuli",50,"Balloto-Conion maculati","R57","",NA,40,"1990",-4.690827121,42.90687801,"3 - UTM10x10 + Elevation",1250,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"124","Q-P08749","Urtico dioicae-Sambucetum ebuli",51,"Balloto-Conion maculati","R57","",NA,20,"1990",-4.512128657,42.91298042,"3 - UTM10x10 + Elevation",1070,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"125","Q-P08750","Galio aparines-Conietum maculati",52,"Geo urbani-Alliarion officinalis","V39","S",10,40,"1990",-4.514005163,42.88954259,"3 - UTM10x10 + Elevation",1000,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"126","Q-P08751","Galio aparines-Conietum maculati",53,"Balloto-Conion maculati","V39","",NA,12,"1990",-4.534039347,42.90728585,"3 - UTM10x10 + Elevation",1070,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"127","Q-P08752","Geranio robertiani-Cariolophetum sempervirentis",54,"Geo urbani-Alliarion officinalis","V39","",NA,20,"1990",-4.67882657,42.91605961,"3 - UTM10x10 + Elevation",1300,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"128","Q-P08753","Geranio robertiani-Cariolophetum sempervirentis",55,"Geo urbani-Alliarion officinalis","R55","",NA,12,"1990",-4.487894143,42.92410402,"3 - UTM10x10 + Elevation",1080,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"129","Q-P08754","",56,"Cirsion richterano-chodati","V38","N",5,20,NA,-4.666943542,42.83879034,"3 - UTM10x10 + Elevation",1250,"Unknown",NA,0,"Artemisietea vulgaris"
"130","Q-P08755","",57,"Cirsion richterano-chodati","V38","",NA,70,NA,-4.749295633,42.89519337,"3 - UTM10x10 + Elevation",1240,"Unknown",NA,0,"Artemisietea vulgaris"
"131","Q-P08756","",58,"Cirsion richterano-chodati","V38","N",5,350,NA,-4.677118412,42.85304978,"3 - UTM10x10 + Elevation",1330,"Unknown",NA,0,"Artemisietea vulgaris"
"132","Q-P08758","Carduo carpetani-Onopordetum acanthii",59,"Cirsion richterano-chodati","V38","",NA,100,"1990",-4.66851798,42.80634914,"3 - UTM10x10 + Elevation",1130,"Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris",0,"Artemisietea vulgaris"
"133","Q-P08760","Comunidad de Cirsium richterianum",60,"Cirsion richterano-chodati","V38","",NA,50,"1990",-4.498878138,42.87173158,"3 - UTM10x10 + Elevation",1000,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"134","Q-P08761","Comunidad de Cirsium richterianum",61,"Cirsion richterano-chodati","V38","",NA,40,"1990",-4.550416473,42.87644814,"3 - UTM10x10 + Elevation",1050,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"135","Q-P08762","Comunidad de Cirsium richterianum",62,"Cirsion richterano-chodati","V38","",NA,20,"1990",-4.543611372,42.89815216,"3 - UTM10x10 + Elevation",1070,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"136","Q-P08763","Comunidad de Cirsium richterianum",63,"Cirsion richterano-chodati","V38","",NA,10,"1990",-4.528495991,42.84729103,"4 - UTM10x10 + Centroid",970,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"137","Q-P08764","Comunidad de Cirsium richterianum",64,"Cirsion richterano-chodati","V38","",NA,100,"1990",-4.527275081,42.83173387,"3 - UTM10x10 + Elevation",1100,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"138","Q-P08765","Comunidad de Cirsium richterianum",65,"Cirsion richterano-chodati","V38","",NA,100,"1990",-4.69316451,42.81319133,"3 - UTM10x10 + Elevation",1080,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"139","Q-P08766","Comunidad de Cirsium richterianum",66,"Cirsion richterano-chodati","V38","",NA,50,"1990",-4.648957603,42.80663255,"3 - UTM10x10 + Elevation",1120,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"140","Q-P08767","Comunidad de Cirsium richterianum",67,"Cirsion richterano-chodati","V38","",NA,40,"1990",-4.668372809,42.80094819,"3 - UTM10x10 + Elevation",1120,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"141","Q-P08768","Comunidad de Cirsium richterianum",68,"Cirsion richterano-chodati","V38","",NA,60,"1990",-4.491578057,42.87362795,"3 - UTM10x10 + Elevation",1020,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"142","Q-P08769","Polygono-Matricarietum matricarioidis",1793,"Polygono-Coronopodion","V35","",NA,1,"1990",-4.575170475,42.88691619,"3 - UTM10x10 + Elevation",1030,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"143","Q-P08770","Polygono-Matricarietum matricarioidis",1794,"Polygono-Coronopodion","V35","",NA,8,"1990",-4.761486489,42.8932054,"3 - UTM10x10 + Elevation",1240,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"144","Q-P08771","Polygono-Matricarietum matricarioidis",1795,"Polygono-Coronopodion","V35","",NA,4,"1990",-4.609727536,42.8972414,"3 - UTM10x10 + Elevation",1300,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"145","Q-P08772","Polygono-Matricarietum matricarioidis",1796,"Polygono-Coronopodion","V35","",NA,10,"1990",-4.550506646,42.88004893,"3 - UTM10x10 + Elevation",1040,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"146","Q-P08773","Polygono-Matricarietum matricarioidis",1797,"Polygono-Coronopodion","V35","",NA,2,"1990",-4.805345737,42.88531803,"3 - UTM10x10 + Elevation",1330,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"147","Q-P08774","Polygono-Matricarietum matricarioidis",1798,"Saginion procumbentis","V35","",NA,5,"1990",-4.518195682,42.86067093,"3 - UTM10x10 + Elevation",990,"Polygono-Coronopodion","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"148","Q-P08972","Trifolio medii-Lathyretum nigri",208972,"Epilobion angustifolii","R55","SW",10,30,"1990",-4.530432385,42.86050798,"3 - UTM10x10 + Elevation",1060,"Linarion triornithophorae","Trifolio-Geranietea sanguinei",0,"Epilobietea angustifolii"
"149","Q-P08978","Omphalodo nitidae-Linarietum triornithophorae",208978,"Epilobion angustifolii","R57","NE",10,40,"1990",-4.671981819,42.84411989,"3 - UTM10x10 + Elevation",1350,"Linarion triornithophorae","Trifolio-Geranietea sanguinei",0,"Epilobietea angustifolii"
"150","Q-P08979","Omphalodo nitidae-Linarietum triornithophorae",208979,"Epilobion angustifolii","R57","",NA,20,"1990",-4.804820884,42.86731641,"3 - UTM10x10 + Elevation",1350,"Linarion triornithophorae","Trifolio-Geranietea sanguinei",0,"Epilobietea angustifolii"
"151","Q-P09152","Geranio lusitanici-Scrophularietum herminii",69,"Arction lappae","V39","",NA,NA,"2004",-8.040051389,42.06645631,"3 - UTM10x10 + Elevation",1030,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"152","Q-P09153","Geranio lusitanici-Scrophularietum herminii",70,"Balloto-Conion maculati","V","",NA,NA,"2004",-8.125972742,41.84117573,"2 - UTM1x1 + Centroid",1120,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"153","Q-P09154","Geranio lusitanici-Scrophularietum herminii",71,"Arction lappae","V38","",NA,NA,"2004",-8.142281322,42.04570422,"3 - UTM10x10 + Elevation",1050,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"154","Q-P09155","Geranio lusitanici-Scrophularietum herminii",72,"Balloto-Conion maculati","V38","",NA,NA,"2004",-8.062724337,42.07805993,"3 - UTM10x10 + Elevation",990,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"155","Q-P09156","Geranio lusitanici-Scrophularietum herminii",73,"Balloto-Conion maculati","V39","",NA,NA,"2004",-7.906153316,41.9282218,"3 - UTM10x10 + Elevation",850,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"156","Q-P09157","Geranio lusitanici-Scrophularietum herminii",74,"Balloto-Conion maculati","V39","",NA,NA,"2004",-7.890158938,41.81366373,"3 - UTM10x10 + Elevation",980,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"157","Q-P09158","Geranio lusitanici-Scrophularietum herminii",75,"Balloto-Conion maculati","R57","",NA,NA,"2004",-8.223140863,41.76475744,"3 - UTM10x10 + Elevation",650,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"158","Q-P09159","Geranio lusitanici-Scrophularietum herminii",76,"Balloto-Conion maculati","V39","",NA,NA,"2004",-8.109776323,41.06042424,"3 - UTM10x10 + Elevation",550,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"159","Q-P09160","Geranio lusitanici-Scrophularietum herminii",77,"Balloto-Conion maculati","V38","",NA,NA,"2004",-8.043883733,42.08429349,"3 - UTM10x10 + Elevation",1000,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"160","Q-P09505","Echio rosulati-Picridetum echioisia",78,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.843430513,41.81580832,"3 - UTM10x10 + Elevation",30,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"161","Q-P09506","Echio rosulati-Picridetum echioisia",79,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.290880571,41.59419853,"3 - UTM10x10 + Elevation",190,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"162","Q-P09507","Echio rosulati-Picridetum echioisia",80,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.19947904,41.65059694,"3 - UTM10x10 + Elevation",170,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"163","Q-P09508","Echio rosulati-Picridetum echioisia",81,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.642217634,41.77188901,"3 - UTM10x10 + Elevation",10,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"164","Q-P09509","Echio rosulati-Picridetum echioisia",82,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.86443276,41.78232801,"3 - UTM10x10 + Elevation",10,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"165","Q-P09510","Echio rosulati-Picridetum echioisia",83,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.559760071,41.14936218,"3 - UTM10x10 + Elevation",70,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"166","Q-P09511","Echio rosulati-Picridetum echioisia",84,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.625035142,41.1605866,"3 - UTM10x10 + Elevation",80,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"167","Q-P09512","Echio rosulati-Picridetum echioisia",85,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.637550131,41.22298792,"3 - UTM10x10 + Elevation",70,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"168","Q-P09513","Echio rosulati-Picridetum echioisia",86,"Dauco-Melilotion","V38","",NA,NA,"2002",-8.631537195,42.06048304,"2 - UTM1x1 + Centroid",70,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"169","Q-P09810","Bidenti tripartitae-Polygonetum lapathifolii",1046,"Oxalidion europaeae","V","",NA,4,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",580,"Bidention tripartitae","Bidentetea",0,"Bidentetea"
"170","Q-P09811","Bidenti tripartitae-Polygonetum lapathifolii",209811,"Paspalo-Agrostion semiverticillati"," R36   ","",NA,12,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590,"Bidention tripartitae","Bidentetea",0,"Bidentetea"
"171","Q-P09812","Bidenti tripartitae-Polygonetum lapathifolii",209812,"Paspalo-Agrostion semiverticillati"," Qb    ","",NA,12,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",600,"Bidention tripartitae","Bidentetea",0,"Bidentetea"
"172","Q-P09813","Bidenti tripartitae-Polygonetum lapathifolii",209813,"Paspalo-Agrostion semiverticillati"," C35a  ","",NA,8,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",530,"Bidention tripartitae","Bidentetea",0,"Bidentetea"
"173","Q-P09840","Comunidad de Crypsis schoenoides y Cyperus fuscus",209840,"Potentillion anserinae","R36","",NA,4,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",590,"Unknown",NA,0,"Polygono-Poetea annuae"
"174","Q-P09917","Cymbalarietum muralis",2169,"Geo urbani-Alliarion officinalis","V","SE",90,4,"2000",-6.614058215,41.93663371,"1 - UTM1x1 + Elevation",750,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",0,"Epilobietea angustifolii"
"175","Q-P09918","Cymbalarietum muralis",2170,"Cymbalario-Asplenion","?","W",90,3,"2000",-6.902707464,41.96319006,"3 - UTM10x10 + Elevation",800,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"176","Q-P09919","Cymbalarietum muralis",2171,"Cymbalario-Asplenion","?","NW",90,2,"2000",-7.068164578,41.83317711,"3 - UTM10x10 + Elevation",830,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"177","Q-P09920","Cymbalarietum muralis",2172,"Cymbalario-Asplenion","V","NW",90,2,"2000",-6.883145708,41.79997091,"3 - UTM10x10 + Elevation",840,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Epilobietea angustifolii"
"178","Q-P09921","Parietarietum judaicae",2173,"Cymbalario-Asplenion","V","S",90,1,"2000",-6.860724682,41.86736218,"3 - UTM10x10 + Elevation",850,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"179","Q-P09946","Comunidad de Carduus carpetanus",87,"Sisymbrion officinalis","V32","",NA,6,"2000",-6.830072255,41.71711066,"3 - UTM10x10 + Elevation",900,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"180","Q-P09947","Comunidad de Carduus carpetanus",1047,"Scleranthion annui","V38","",NA,8,"2000",-6.7732351,41.89548738,"3 - UTM10x10 + Elevation",990,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Artemisietea vulgaris"
"181","Q-P09948","Comunidad de Carduus carpetanus",1048,"Scleranthion annui","V32","S",9,10,"2000",-6.611594935,41.85026448,"3 - UTM10x10 + Elevation",870,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"182","Q-P09949","Comunidad de Carduus carpetanus",1049,"Scleranthion annui","R1R","",NA,4,"2000",-6.833092387,41.84847887,"3 - UTM10x10 + Elevation",910,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"183","Q-P09950","Comunidad de Carduus carpetanus",1050,"Scleranthion annui","V38","",NA,12,"2000",-7.079603721,41.89940303,"3 - UTM10x10 + Elevation",780,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"184","Q-P09951","Carlino corymbosae-Carthametum lanati",1051,"Scleranthion annui","V33","W",54,4,"2000",-6.80628046,41.80254728,"3 - UTM10x10 + Elevation",680,"Onopordion castellani","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"185","Q-P09952","Carlino corymbosae-Carthametum lanati",88,"Dauco-Melilotion","V33","",NA,10,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",560,"Onopordion castellani","Artemisietea vulgaris",0,"Polygono-Poetea annuae"
"186","Q-P09953","Carlino corymbosae-Carthametum lanati",89,"Dauco-Melilotion","V38","SE",36,6,"2000",-7.018834242,41.85292547,"3 - UTM10x10 + Elevation",760,"Onopordion castellani","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"187","Q-P09954","Carlino corymbosae-Carthametum lanati",1052,"Dauco-Melilotion","V33","S",4.5,4,"2000",-6.607392805,41.86120262,"3 - UTM10x10 + Elevation",790,"Onopordion castellani","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"188","Q-P09959","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus",209959,"Potentillion anserinae","V33","",NA,10,"2000",-6.994015306,41.84118635,"3 - UTM10x10 + Elevation",760,"Hordeion murini","Chenopodietea",0,"Polygono-Poetea annuae"
"189","Q-P09962","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus",209962,"Potentillion anserinae","V32","",NA,8,"2000",-6.605977199,41.83603333,"3 - UTM10x10 + Elevation",820,"Hordeion murini","Chenopodietea",0,"Polygono-Poetea annuae"
"190","Q-P09967","Comunidad de Silybum marianum y Carduus tenuiflorus",90,"Sisymbrion officinalis","V32","SW",9,16,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",600,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"191","Q-P09968","Comunidad de Silybum marianum y Carduus tenuiflorus",91,"Sisymbrion officinalis","V32","",NA,6,"2000",-6.788335231,41.82475275,"3 - UTM10x10 + Elevation",640,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"192","Q-P09982","Matricario-Polygonetum avicularis",1799,"Polygono-Coronopodion","V35","",NA,4,"2000",-7.182960705,41.96578556,"2 - UTM1x1 + Centroid",750,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"193","Q-P09983","Matricario-Polygonetum avicularis",1800,"Polygono-Coronopodion","V35","",NA,5,"2000",-7.053959534,41.87510045,"3 - UTM10x10 + Elevation",790,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"194","Q-P09984","Matricario-Polygonetum avicularis",1801,"Polygono-Coronopodion","V35","SE",9,1,"2000",-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"195","Q-P09985","Matricario-Polygonetum avicularis",1802,"Polygono-Coronopodion","V35","",NA,2,"2000",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",620,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"196","Q-P09986","Crassulo tillaeae-Saginetum apetalae",209986,"Polycarpion tetraphylli","V35","",NA,1,"2000",-6.827197264,41.74962379,"3 - UTM10x10 + Elevation",840,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"197","Q-P09989","Crassulo tillaeae-Saginetum apetalae",209989,"Polycarpion tetraphylli","V34","",NA,1,"2000",-6.766626048,41.8650886,"3 - UTM10x10 + Elevation",640,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"198","Q-P09991","Crassulo tillaeae-Saginetum apetalae",209991,"Polycarpion tetraphylli","V35","",NA,2,"2000",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",620,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"199","Q-P09993","Crassulo tillaeae-Saginetum apetalae",209993,"Polycarpion tetraphylli","V35","",NA,3,"2000",-6.632766489,41.88381447,"3 - UTM10x10 + Elevation",640,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"200","Q-P09995","Crassulo tillaeae-Saginetum apetalae",209995,"Polycarpion tetraphylli","V34","",NA,4,"2000",-6.613956586,41.93483594,"1 - UTM1x1 + Elevation",770,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"201","Q-P09996","Crassulo tillaeae-Saginetum apetalae",1813,"Polygono-Coronopodion","V35","",NA,4,"2000",-7.056833538,41.84438384,"3 - UTM10x10 + Elevation",750,"Polycarpion tetraphylli","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"202","Q-P09997","Crassulo tillaeae-Saginetum apetalae",1814,"Polygono-Coronopodion","V35","",NA,2,"2000",-6.755024052,41.87267286,"3 - UTM10x10 + Elevation",640,"Polycarpion tetraphylli","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"203","Q-P09998","Crassulo tillaeae-Saginetum apetalae",209998,"Polycarpion tetraphylli","V35","",NA,1,"2000",-6.730139245,41.90049921,"3 - UTM10x10 + Elevation",670,"Polycarpion tetraphylli","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"204","Q-P09999","Comunidad de Spergularia purpurea y Plantago coronopus",209999,"Polycarpion tetraphylli","V","",NA,1,"2000",-6.736622917,41.88768148,"3 - UTM10x10 + Elevation",640,"Scleranthion annui","Papaveretea rhoeadis",0,"Polygono-Poetea annuae"
