Releve number,SIVIMID,Analysis.Names,Cover.percent
84,NEW-OMAR-CA04,Blackstonia perfoliata aggr.,3
84,NEW-OMAR-CA04,Brachypodium pinnatum aggr.,0.5
84,NEW-OMAR-CA04,Daucus carota,0.5
84,NEW-OMAR-CA04,Lotus corniculatus,0.5
84,NEW-OMAR-CA04,Melilotus albus,50
84,NEW-OMAR-CA04,Picris hieracioides,0.5
84,NEW-OMAR-CA04,Plantago lanceolata,0.5
84,NEW-OMAR-CA04,Prunella vulgaris,0.5
84,NEW-OMAR-CA04,Rubus ulmifolius aggr.,5
84,NEW-OMAR-CA04,Trifolium campestre,0.5
2063,NEW-OMAR-CA05,Carex cuprina,2
2063,NEW-OMAR-CA05,Dactylis glomerata,30
2063,NEW-OMAR-CA05,Dipsacus fullonum,3
2063,NEW-OMAR-CA05,Holcus lanatus,25
2063,NEW-OMAR-CA05,Juncus inflexus,40
2063,NEW-OMAR-CA05,Mentha suaveolens,3
2063,NEW-OMAR-CA05,Plantago lanceolata,0.5
2063,NEW-OMAR-CA05,Poa trivialis,2
2063,NEW-OMAR-CA05,Potentilla reptans,2
2063,NEW-OMAR-CA05,Salix atrocinerea,0.5
2063,NEW-OMAR-CA05,Schedonorus arundinaceus,5
2064,NEW-OMAR-CA06,Centaurea nigra,60
2064,NEW-OMAR-CA06,Dactylis glomerata,5
2064,NEW-OMAR-CA06,Holcus lanatus,20
2064,NEW-OMAR-CA06,Juncus inflexus,10
2064,NEW-OMAR-CA06,Mentha suaveolens,5
2064,NEW-OMAR-CA06,Plantago lanceolata,10
2064,NEW-OMAR-CA06,Poa trivialis,0.5
2064,NEW-OMAR-CA06,Schedonorus arundinaceus,0.5
2065,NEW-OMAR-CA07,Brachypodium pinnatum aggr.,20
2065,NEW-OMAR-CA07,Buddleja davidii,5
2065,NEW-OMAR-CA07,Daucus carota,0.5
2065,NEW-OMAR-CA07,Dipsacus fullonum,0.5
2065,NEW-OMAR-CA07,Lotus corniculatus,0.5
2065,NEW-OMAR-CA07,Potentilla reptans,1
2065,NEW-OMAR-CA07,Rubus ulmifolius aggr.,10
2065,NEW-OMAR-CA07,Salix atrocinerea,60
2066,NEW-OMAR-CA08,Alnus glutinosa aggr.,60
2066,NEW-OMAR-CA08,Brachypodium pinnatum aggr.,20
2066,NEW-OMAR-CA08,Carex pendula,0.5
2066,NEW-OMAR-CA08,Juncus inflexus,10
2066,NEW-OMAR-CA08,Mentha suaveolens,0.5
2066,NEW-OMAR-CA08,Plantago lanceolata,0.5
2066,NEW-OMAR-CA08,Potentilla reptans,10
2066,NEW-OMAR-CA08,Rubus ulmifolius aggr.,0.5
2066,NEW-OMAR-CA08,Salix atrocinerea,30
2066,NEW-OMAR-CA08,Vicia sativa aggr.,0.5
2067,NEW-OMAR-CA09,Alnus glutinosa aggr.,25
2067,NEW-OMAR-CA09,Carex pendula,0.5
2067,NEW-OMAR-CA09,Daucus carota,0.5
2067,NEW-OMAR-CA09,Hypericum perforatum,0.5
2067,NEW-OMAR-CA09,Juncus inflexus,5
2067,NEW-OMAR-CA09,Lotus corniculatus,0.5
2067,NEW-OMAR-CA09,Mentha suaveolens,0.5
2067,NEW-OMAR-CA09,Potentilla reptans,10
2067,NEW-OMAR-CA09,Salix atrocinerea,60
2067,NEW-OMAR-CA09,Trifolium campestre,0.5
2067,NEW-OMAR-CA09,Vicia sativa aggr.,0.5
2068,NEW-OMAR-CA10,Brachypodium pinnatum aggr.,95
2068,NEW-OMAR-CA10,Daucus carota,0.5
2068,NEW-OMAR-CA10,Leontodon saxatilis aggr.,0.5
2068,NEW-OMAR-CA10,Lotus corniculatus,0.5
2068,NEW-OMAR-CA10,Plantago lanceolata,0.5
2068,NEW-OMAR-CA10,Trifolium campestre,0.5
2068,NEW-OMAR-CA10,Trifolium pratense,5
1989,NEW-OMAR-CC86,Anisantha madritensis,1
1989,NEW-OMAR-CC86,Asplenium trichomanes,5
1989,NEW-OMAR-CC86,Calystegia sepium,1
1989,NEW-OMAR-CC86,Catapodium rigidum,1
1989,NEW-OMAR-CC86,Cymbalaria muralis,5
1989,NEW-OMAR-CC86,Dactylis glomerata,1
1989,NEW-OMAR-CC86,Hedera helix aggr.,5
1989,NEW-OMAR-CC86,Sonchus asper,1
1989,NEW-OMAR-CC86,Taraxacum sect. Taraxacum,1
1269,NEW-OMAR-LF10,Capsella bursa-pastoris,1
1269,NEW-OMAR-LF10,Ceratochloa cathartica,1
1269,NEW-OMAR-LF10,Hordeum murinum,15
1269,NEW-OMAR-LF10,Lolium perenne,5
1269,NEW-OMAR-LF10,Ochlopoa annua,15
1269,NEW-OMAR-LF10,Plantago major,37.5
1269,NEW-OMAR-LF10,Polygonum aviculare,5
1269,NEW-OMAR-LF10,Sisymbrium officinale,5
1269,NEW-OMAR-LF10,Taraxacum sect. Taraxacum,5
2071,NEW-OMAR-LF109,Agrostis capillaris,1
2071,NEW-OMAR-LF109,Arctium minus,37.5
2071,NEW-OMAR-LF109,Avena barbata,5
2071,NEW-OMAR-LF109,Bidens aureus,5
2071,NEW-OMAR-LF109,Calystegia sepium,5
2071,NEW-OMAR-LF109,Chelidonium majus,1
2071,NEW-OMAR-LF109,Conium maculatum,37.5
2071,NEW-OMAR-LF109,Lactuca serriola,1
2071,NEW-OMAR-LF109,Lapsana communis,1
2071,NEW-OMAR-LF109,Lavatera cretica,5
2071,NEW-OMAR-LF109,Rumex obtusifolius,1
2071,NEW-OMAR-LF109,Torilis japonica,1
2071,NEW-OMAR-LF109,Urtica dioica,1
2072,NEW-OMAR-LF95,Anisantha madritensis,5
2072,NEW-OMAR-LF95,Arctium minus,62.5
2072,NEW-OMAR-LF95,Calystegia sepium,1
2072,NEW-OMAR-LF95,Centaurea nigra,1
2072,NEW-OMAR-LF95,Cirsium vulgare,1
2072,NEW-OMAR-LF95,Cyperus eragrostis,1
2072,NEW-OMAR-LF95,Dactylis glomerata,1
2072,NEW-OMAR-LF95,Dipsacus fullonum,5
2072,NEW-OMAR-LF95,Erigeron canadensis,1
2072,NEW-OMAR-LF95,Galium aparine,1
2072,NEW-OMAR-LF95,Holcus lanatus,1
2072,NEW-OMAR-LF95,Hypericum perforatum,1
2072,NEW-OMAR-LF95,Inula montana,5
2072,NEW-OMAR-LF95,Lavatera cretica,1
2072,NEW-OMAR-LF95,Picris hieracioides,1
2072,NEW-OMAR-LF95,Piptatherum miliaceum,1
2072,NEW-OMAR-LF95,Plantago lanceolata,1
2072,NEW-OMAR-LF95,Poa trivialis,1
2072,NEW-OMAR-LF95,Taraxacum sect. Taraxacum,1
2072,NEW-OMAR-LF95,Torilis japonica,5
2072,NEW-OMAR-LF95,Urtica dioica,15
2072,NEW-OMAR-LF95,Verbena officinalis,1
2073,NEW-OMAR-MO01,Buddleja davidii,5
2073,NEW-OMAR-MO01,Daucus carota,0.5
2073,NEW-OMAR-MO01,Dittrichia viscosa,5
2073,NEW-OMAR-MO01,Helminthotheca echioides,1
2073,NEW-OMAR-MO01,Holcus lanatus,10
2073,NEW-OMAR-MO01,Hypochaeris radicata,1
2073,NEW-OMAR-MO01,Lotus corniculatus,60
2073,NEW-OMAR-MO01,Medicago sativa,3
2073,NEW-OMAR-MO01,Melilotus officinalis,20
2073,NEW-OMAR-MO01,Trifolium campestre,10
2073,NEW-OMAR-MO01,Trifolium pratense,15
2074,NEW-OMAR-MO02,Centaurium erythraea,0.5
2074,NEW-OMAR-MO02,Dittrichia viscosa,20
2074,NEW-OMAR-MO02,Helminthotheca echioides,2
2074,NEW-OMAR-MO02,Holcus lanatus,5
2074,NEW-OMAR-MO02,Linum bienne,0.5
2074,NEW-OMAR-MO02,Lotus corniculatus,40
2074,NEW-OMAR-MO02,Medicago sativa,10
2074,NEW-OMAR-MO02,Trifolium pratense,30
2075,NEW-OMAR-MO03,Dactylis glomerata,1
2075,NEW-OMAR-MO03,Daucus carota,0.5
2075,NEW-OMAR-MO03,Dittrichia viscosa,10
2075,NEW-OMAR-MO03,Helminthotheca echioides,3
2075,NEW-OMAR-MO03,Holcus lanatus,2
2075,NEW-OMAR-MO03,Lotus corniculatus,40
2075,NEW-OMAR-MO03,Melilotus albus,10
2075,NEW-OMAR-MO03,Plantago lanceolata,30
2075,NEW-OMAR-MO03,Plantago major,3
2075,NEW-OMAR-MO03,Trifolium pratense,5
2076,NEW-OMAR-MO04,Bromus hordeaceus,1
2076,NEW-OMAR-MO04,Dactylis glomerata,1
2076,NEW-OMAR-MO04,Daucus carota,0.5
2076,NEW-OMAR-MO04,Dittrichia viscosa,1
2076,NEW-OMAR-MO04,Helminthotheca echioides,1
2076,NEW-OMAR-MO04,Leucanthemum vulgare,10
2076,NEW-OMAR-MO04,Lotus corniculatus,30
2076,NEW-OMAR-MO04,Medicago sativa,1
2076,NEW-OMAR-MO04,Plantago lanceolata,30
2076,NEW-OMAR-MO04,Prunella vulgaris,1
2076,NEW-OMAR-MO04,Trifolium pratense,20
2077,NEW-OMAR-MO05,Dactylis glomerata,1
2077,NEW-OMAR-MO05,Daucus carota,1
2077,NEW-OMAR-MO05,Dittrichia viscosa,10
2077,NEW-OMAR-MO05,Helminthotheca echioides,5
2077,NEW-OMAR-MO05,Holcus lanatus,1
2077,NEW-OMAR-MO05,Hypochaeris radicata,5
2077,NEW-OMAR-MO05,Lotus corniculatus,30
2077,NEW-OMAR-MO05,Medicago polymorpha,10
2077,NEW-OMAR-MO05,Melilotus albus,10
2077,NEW-OMAR-MO05,Plantago lanceolata,10
2077,NEW-OMAR-MO05,Robinia pseudoacacia,20
2077,NEW-OMAR-MO05,Trifolium pratense,1
2078,NEW-OMAR-MO06,Cortaderia selloana,50
2078,NEW-OMAR-MO06,Daucus carota,0.5
2078,NEW-OMAR-MO06,Dittrichia viscosa,1
2078,NEW-OMAR-MO06,Helminthotheca echioides,1
2078,NEW-OMAR-MO06,Holcus lanatus,1
2078,NEW-OMAR-MO06,Hypochaeris radicata,1
2078,NEW-OMAR-MO06,Lolium perenne,1
2078,NEW-OMAR-MO06,Lotus corniculatus,20
2078,NEW-OMAR-MO06,Medicago polymorpha,1
2078,NEW-OMAR-MO06,Melilotus albus,5
2078,NEW-OMAR-MO06,Plantago lanceolata,10
2078,NEW-OMAR-MO06,Trifolium pratense,3
2079,NEW-OMAR-MO07,Daucus carota,1
2079,NEW-OMAR-MO07,Dittrichia viscosa,2
2079,NEW-OMAR-MO07,Helminthotheca echioides,2
2079,NEW-OMAR-MO07,Holcus lanatus,20
2079,NEW-OMAR-MO07,Lotus corniculatus,30
2079,NEW-OMAR-MO07,Melilotus albus,15
2079,NEW-OMAR-MO07,Plantago lanceolata,40
2079,NEW-OMAR-MO07,Trifolium pratense,5
2080,NEW-OMAR-MO08,Bromus hordeaceus,10
2080,NEW-OMAR-MO08,Cortaderia selloana,30
2080,NEW-OMAR-MO08,Daucus carota,0.5
2080,NEW-OMAR-MO08,Dittrichia viscosa,10
2080,NEW-OMAR-MO08,Geranium dissectum,0.5
2080,NEW-OMAR-MO08,Helminthotheca echioides,1
2080,NEW-OMAR-MO08,Holcus lanatus,15
2080,NEW-OMAR-MO08,Lotus corniculatus,20
2080,NEW-OMAR-MO08,Medicago sativa,1
2080,NEW-OMAR-MO08,Melilotus albus,20
2080,NEW-OMAR-MO08,Trifolium campestre,1
2081,NEW-OMAR-MO09,Blackstonia perfoliata aggr.,0.5
2081,NEW-OMAR-MO09,Centaurium erythraea,0.5
2081,NEW-OMAR-MO09,Daucus carota,0.5
2081,NEW-OMAR-MO09,Dittrichia viscosa,20
2081,NEW-OMAR-MO09,Lotus corniculatus,10
2081,NEW-OMAR-MO09,Plantago lanceolata,1
2081,NEW-OMAR-MO09,Quercus ilex,40
2081,NEW-OMAR-MO09,Trifolium campestre,1
2081,NEW-OMAR-MO09,Trifolium pratense,20
2082,NEW-OMAR-MO10,Avena barbata,1
2082,NEW-OMAR-MO10,Bromus hordeaceus,8
2082,NEW-OMAR-MO10,Helminthotheca echioides,1
2082,NEW-OMAR-MO10,Lotus corniculatus,5
2082,NEW-OMAR-MO10,Melilotus albus,5
2082,NEW-OMAR-MO10,Plantago lanceolata,30
2082,NEW-OMAR-MO10,Trifolium pratense,50
2083,NEW-OMAR-NI01,Buddleja davidii,20
2083,NEW-OMAR-NI01,Cirsium vulgare,1
2083,NEW-OMAR-NI01,Erigeron sumatrensis,1
2083,NEW-OMAR-NI01,Rubus ulmifolius aggr.,15
2083,NEW-OMAR-NI01,Sedum album,1
1564,NEW-OMAR-NI02,Andryala integrifolia,5
1564,NEW-OMAR-NI02,Cirsium vulgare,0.5
1564,NEW-OMAR-NI02,Daucus carota,0.5
1564,NEW-OMAR-NI02,Lactuca serriola,3
1564,NEW-OMAR-NI02,Smyrnium olusatrum,40
104,NEW-OMAR-NI03,Buddleja davidii,0.5
104,NEW-OMAR-NI03,Daucus carota,2
104,NEW-OMAR-NI03,Galactites tomentosus,10
104,NEW-OMAR-NI03,Gastridium ventricosum,8
104,NEW-OMAR-NI03,Melilotus albus,0.5
104,NEW-OMAR-NI03,Piptatherum miliaceum,3
104,NEW-OMAR-NI03,Rubus ulmifolius aggr.,5
104,NEW-OMAR-NI03,Verbascum pulverulentum,10
2086,NEW-OMAR-NI04,Buddleja davidii,5
2086,NEW-OMAR-NI04,Clematis vitalba,12
2086,NEW-OMAR-NI04,Daucus carota,0.5
2086,NEW-OMAR-NI04,Hirschfeldia incana,30
2086,NEW-OMAR-NI04,Piptatherum miliaceum,15
2086,NEW-OMAR-NI04,Plantago lanceolata,5
2086,NEW-OMAR-NI04,Rubus ulmifolius aggr.,12
2087,NEW-OMAR-NI05,Centaurea nigra,5
2087,NEW-OMAR-NI05,Daucus carota,0.5
2087,NEW-OMAR-NI05,Gastridium ventricosum,3
2087,NEW-OMAR-NI05,Helminthotheca echioides,5
2087,NEW-OMAR-NI05,Holcus lanatus,2
2087,NEW-OMAR-NI05,Medicago polymorpha,15
2087,NEW-OMAR-NI05,Piptatherum miliaceum,0.5
2087,NEW-OMAR-NI05,Rubus ulmifolius aggr.,3
2087,NEW-OMAR-NI05,Trifolium campestre,5
2088,NEW-OMAR-NI06,Cortaderia selloana,25
2088,NEW-OMAR-NI06,Medicago sativa,30
2088,NEW-OMAR-NI06,Plantago lanceolata,1
2088,NEW-OMAR-NI06,Smyrnium olusatrum,10
2088,NEW-OMAR-NI06,Trifolium campestre,30
2089,NEW-OMAR-NI07,Avena barbata,0.5
2089,NEW-OMAR-NI07,Centaurea nigra,5
2089,NEW-OMAR-NI07,Melilotus albus,5
2089,NEW-OMAR-NI07,Rubus ulmifolius aggr.,75
2089,NEW-OMAR-NI07,Verbascum pulverulentum,5
2090,NEW-OMAR-NI10,Clematis vitalba,60
2090,NEW-OMAR-NI10,Hedera helix aggr.,10
2090,NEW-OMAR-NI10,Rubus ulmifolius aggr.,30
2090,NEW-OMAR-NI10,Smyrnium olusatrum,0.5
2091,NEW-OMAR-PA102,Achillea millefolium,1
2091,NEW-OMAR-PA102,Angelica sylvestris,1
2091,NEW-OMAR-PA102,Anisantha madritensis,5
2091,NEW-OMAR-PA102,Arctium minus,5
2091,NEW-OMAR-PA102,Artemisia vulgaris,5
2091,NEW-OMAR-PA102,Calystegia sepium,1
2091,NEW-OMAR-PA102,Cirsium vulgare,5
2091,NEW-OMAR-PA102,Daucus carota,5
2091,NEW-OMAR-PA102,Dipsacus fullonum,5
2091,NEW-OMAR-PA102,Galium aparine,37.5
2091,NEW-OMAR-PA102,Holcus lanatus,1
2091,NEW-OMAR-PA102,Lactuca serriola,1
2091,NEW-OMAR-PA102,Persicaria maculosa,5
2091,NEW-OMAR-PA102,Piptatherum miliaceum,1
2091,NEW-OMAR-PA102,Rubus ulmifolius aggr.,15
2091,NEW-OMAR-PA102,Senecio sylvaticus,1
2091,NEW-OMAR-PA102,Sonchus asper,1
2091,NEW-OMAR-PA102,Tussilago farfara,1
93,NEW-OMAR-PA104,Achillea millefolium,5
93,NEW-OMAR-PA104,Angelica sylvestris,1
93,NEW-OMAR-PA104,Artemisia vulgaris,15
93,NEW-OMAR-PA104,Centaurea nigra,5
93,NEW-OMAR-PA104,Cirsium vulgare,1
93,NEW-OMAR-PA104,Daucus carota,1
93,NEW-OMAR-PA104,Dipsacus fullonum,15
93,NEW-OMAR-PA104,Holcus lanatus,5
93,NEW-OMAR-PA104,Hypericum perforatum,5
93,NEW-OMAR-PA104,Lotus corniculatus,1
93,NEW-OMAR-PA104,Melilotus albus,5
93,NEW-OMAR-PA104,Persicaria maculosa,1
93,NEW-OMAR-PA104,Picris hieracioides,1
93,NEW-OMAR-PA104,Plantago lanceolata,1
93,NEW-OMAR-PA104,Rubus ulmifolius aggr.,5
93,NEW-OMAR-PA104,Salix atrocinerea,5
93,NEW-OMAR-PA104,Trifolium campestre,5
93,NEW-OMAR-PA104,Trifolium pratense,1
93,NEW-OMAR-PA104,Urtica dioica,1
93,NEW-OMAR-PA104,Verbascum pulverulentum,5
832,NEW-OMAR-PA30,Agrostis capillaris,1
832,NEW-OMAR-PA30,Anagallis arvensis,1
832,NEW-OMAR-PA30,Bellis perennis,1
832,NEW-OMAR-PA30,Dactylis glomerata,5
832,NEW-OMAR-PA30,Daucus carota,1
832,NEW-OMAR-PA30,Erigeron canadensis,1
832,NEW-OMAR-PA30,Geranium molle,1
832,NEW-OMAR-PA30,Hirschfeldia incana,5
832,NEW-OMAR-PA30,Leontodon saxatilis aggr.,1
832,NEW-OMAR-PA30,Ochlopoa annua,37.5
832,NEW-OMAR-PA30,Plantago major,1
832,NEW-OMAR-PA30,Polygonum aviculare,5
832,NEW-OMAR-PA30,Senecio vulgaris,1
832,NEW-OMAR-PA30,Verbena officinalis,5
492,NEW-OMAR-PA35,Anthemis arvensis,5
492,NEW-OMAR-PA35,Capsella bursa-pastoris,5
492,NEW-OMAR-PA35,Cerastium fontanum,1
492,NEW-OMAR-PA35,Chelidonium majus,1
492,NEW-OMAR-PA35,Chenopodium album,1
492,NEW-OMAR-PA35,Dactylis glomerata,1
492,NEW-OMAR-PA35,Daucus carota,5
492,NEW-OMAR-PA35,Euphorbia helioscopia,5
492,NEW-OMAR-PA35,Euphorbia peplus,15
492,NEW-OMAR-PA35,Galium aparine,1
492,NEW-OMAR-PA35,Lapsana communis,37.5
492,NEW-OMAR-PA35,Lipandra polysperma,1
492,NEW-OMAR-PA35,Lolium perenne,1
492,NEW-OMAR-PA35,Mercurialis annua,15
492,NEW-OMAR-PA35,Oxalis corniculata,5
492,NEW-OMAR-PA35,Pteridium aquilinum,1
492,NEW-OMAR-PA35,Senecio vulgaris,15
492,NEW-OMAR-PA35,Sinapis arvensis,1
492,NEW-OMAR-PA35,Sonchus oleraceus,15
492,NEW-OMAR-PA35,Stellaria media,15
492,NEW-OMAR-PA35,Taraxacum sect. Taraxacum,1
492,NEW-OMAR-PA35,Veronica persica,5
2095,NEW-OMAR-PA68,Agrostis capillaris,1
2095,NEW-OMAR-PA68,Asplenium adiantum-nigrum aggr.,1
2095,NEW-OMAR-PA68,Cymbalaria muralis,1
2095,NEW-OMAR-PA68,Hedera helix aggr.,37.5
2095,NEW-OMAR-PA68,Holcus lanatus,1
2095,NEW-OMAR-PA68,Lamium maculatum,1
2095,NEW-OMAR-PA68,Lotus corniculatus,1
2095,NEW-OMAR-PA68,Polystichum setiferum,1
2095,NEW-OMAR-PA68,Pteridium aquilinum,1
2095,NEW-OMAR-PA68,Rubus ulmifolius aggr.,5
2095,NEW-OMAR-PA68,Sedum album,1
2095,NEW-OMAR-PA68,Stellaria holostea,1
2095,NEW-OMAR-PA68,Teucrium scorodonia,5
2095,NEW-OMAR-PA68,Umbilicus rupestris,5
2095,NEW-OMAR-PA68,Urtica dioica,1
94,NEW-OMAR-PA97,Arctium minus,1
94,NEW-OMAR-PA97,Artemisia vulgaris,5
94,NEW-OMAR-PA97,Avena sterilis,1
94,NEW-OMAR-PA97,Calystegia sepium,1
94,NEW-OMAR-PA97,Ceratochloa cathartica,5
94,NEW-OMAR-PA97,Dactylis glomerata,5
94,NEW-OMAR-PA97,Diplotaxis tenuifolia,1
94,NEW-OMAR-PA97,Dipsacus fullonum,5
94,NEW-OMAR-PA97,Echium vulgare,5
94,NEW-OMAR-PA97,Helminthotheca echioides,5
94,NEW-OMAR-PA97,Hirschfeldia incana,5
94,NEW-OMAR-PA97,Holcus lanatus,5
94,NEW-OMAR-PA97,Hypericum perforatum,1
94,NEW-OMAR-PA97,Lactuca serriola,1
94,NEW-OMAR-PA97,Melilotus albus,5
94,NEW-OMAR-PA97,Melilotus indicus,15
94,NEW-OMAR-PA97,Oenothera glazioviana,5
94,NEW-OMAR-PA97,Piptatherum miliaceum,15
94,NEW-OMAR-PA97,Plantago major,1
94,NEW-OMAR-PA97,Sisymbrium officinale,5
94,NEW-OMAR-PA97,Sonchus oleraceus,1
94,NEW-OMAR-PA97,Taraxacum sect. Taraxacum,1
94,NEW-OMAR-PA97,Verbascum pulverulentum,1
94,NEW-OMAR-PA97,Verbena officinalis,1
2097,NEW-OMAR-PA98,Agrostis capillaris,15
2097,NEW-OMAR-PA98,Anisantha madritensis,15
2097,NEW-OMAR-PA98,Artemisia vulgaris,1
2097,NEW-OMAR-PA98,Avena sterilis,5
2097,NEW-OMAR-PA98,Chenopodium album,1
2097,NEW-OMAR-PA98,Cirsium vulgare,1
2097,NEW-OMAR-PA98,Daucus carota,1
2097,NEW-OMAR-PA98,Diplotaxis tenuifolia,5
2097,NEW-OMAR-PA98,Holcus lanatus,5
2097,NEW-OMAR-PA98,Hordeum murinum,5
2097,NEW-OMAR-PA98,Lavatera cretica,1
2097,NEW-OMAR-PA98,Lolium perenne,5
2097,NEW-OMAR-PA98,Piptatherum miliaceum,15
2097,NEW-OMAR-PA98,Plantago major,5
2097,NEW-OMAR-PA98,Polypogon monspeliensis,5
2097,NEW-OMAR-PA98,Rubus ulmifolius aggr.,1
2097,NEW-OMAR-PA98,Sisymbrium officinale,5
2097,NEW-OMAR-PA98,Sonchus oleraceus,1
2097,NEW-OMAR-PA98,Trifolium dubium,37.5
2097,NEW-OMAR-PA98,Trifolium pratense,1
2097,NEW-OMAR-PA98,Trifolium repens,1
2097,NEW-OMAR-PA98,Tussilago farfara,1
2097,NEW-OMAR-PA98,Verbena officinalis,1
754,NEW-OMAR-RE27,Agrostis capillaris,1
754,NEW-OMAR-RE27,Bellis perennis,1
754,NEW-OMAR-RE27,Cardamine hirsuta,1
754,NEW-OMAR-RE27,Dactylis glomerata,1
754,NEW-OMAR-RE27,Daucus carota,1
754,NEW-OMAR-RE27,Holcus lanatus,1
754,NEW-OMAR-RE27,Lactuca serriola,5
754,NEW-OMAR-RE27,Ochlopoa annua,37.5
754,NEW-OMAR-RE27,Plantago major,5
754,NEW-OMAR-RE27,Ranunculus repens,1
754,NEW-OMAR-RE27,Sonchus oleraceus,1
754,NEW-OMAR-RE27,Taraxacum sect. Taraxacum,5
754,NEW-OMAR-RE27,Verbena officinalis,1
2029,NEW-OMAR-TU92,Agrostis curtisii aggr.,1
2029,NEW-OMAR-TU92,Chelidonium majus,1
2029,NEW-OMAR-TU92,Cymbalaria muralis,15
2029,NEW-OMAR-TU92,Pseudarrhenatherum longifolium,1
2029,NEW-OMAR-TU92,Rubus ulmifolius aggr.,5
2100,P-P22132,Agrostis stolonifera,5
2100,P-P22132,Allium vineale,5
2100,P-P22132,Barbarea intermedia,1
2100,P-P22132,Cardamine hirsuta,5
2100,P-P22132,Cerastium glomeratum,5
2100,P-P22132,Geranium dissectum,1
2100,P-P22132,Glyceria declinata,5
2100,P-P22132,Ochlopoa annua,15
2100,P-P22132,Ranunculus acris,1
2100,P-P22132,Ranunculus repens,1
2100,P-P22132,Ranunculus sardous,62.5
2100,P-P22132,Sonchus asper,5
2100,P-P22132,Trifolium repens,1
2021,Q-P02778,Asplenium ceterach,5
2021,Q-P02778,Asplenium ruta-muraria,1
2021,Q-P02778,Asplenium trichomanes,15
2021,Q-P02778,Cymbalaria muralis,37.5
2021,Q-P02778,Hedera helix aggr.,1
2021,Q-P02778,Parietaria judaica aggr.,5
2021,Q-P02778,Polypodium cambricum,5
2021,Q-P02778,Umbilicus rupestris,5
2017,Q-P02779,Anagallis arvensis,1
2017,Q-P02779,Asplenium ceterach,5
2017,Q-P02779,Asplenium trichomanes,1
2017,Q-P02779,Cymbalaria muralis,37.5
2017,Q-P02779,Geranium robertianum,5
2017,Q-P02779,Parietaria judaica aggr.,1
2017,Q-P02779,Polypodium cambricum,1
1997,Q-P02780,Catapodium rigidum,1
1997,Q-P02780,Centranthus ruber,1
1997,Q-P02780,Cymbalaria muralis,15
1997,Q-P02780,Daucus carota,1
1997,Q-P02780,Erigeron canadensis,1
1997,Q-P02780,Parietaria judaica aggr.,1
1997,Q-P02780,Plantago coronopus,1
1997,Q-P02780,Polypodium cambricum,1
1997,Q-P02780,Sonchus oleraceus,1
2022,Q-P02781,Asplenium ceterach,1
2022,Q-P02781,Asplenium trichomanes,5
2022,Q-P02781,Centranthus ruber,1
2022,Q-P02781,Cymbalaria muralis,37.5
2022,Q-P02781,Erigeron karvinskianus,5
2022,Q-P02781,Erinus alpinus,1
2022,Q-P02781,Parietaria judaica aggr.,5
2022,Q-P02781,Polypodium cambricum,1
173,Q-P02782,Anagallis arvensis,1
173,Q-P02782,Crithmum maritimum,37.5
173,Q-P02782,Cymbalaria muralis,15
173,Q-P02782,Hedera helix aggr.,1
173,Q-P02782,Parietaria judaica aggr.,15
173,Q-P02782,Polycarpon tetraphyllum,1
173,Q-P02782,Sonchus oleraceus,5
2106,Q-P02783,Anagallis arvensis,1
2106,Q-P02783,Asplenium marinum,1
2106,Q-P02783,Crithmum maritimum,37.5
2106,Q-P02783,Cymbalaria muralis,5
2106,Q-P02783,Euphorbia peplus,5
2106,Q-P02783,Parietaria judaica aggr.,5
2106,Q-P02783,Smilax aspera,1
2106,Q-P02783,Sonchus oleraceus,5
2011,Q-P02784,Asplenium adiantum-nigrum aggr.,1
2011,Q-P02784,Asplenium marinum,1
2011,Q-P02784,Asplenium scolopendrium,5
2011,Q-P02784,Asplenium trichomanes,5
2011,Q-P02784,Crithmum maritimum,5
2011,Q-P02784,Cymbalaria muralis,37.5
2011,Q-P02784,Daucus carota,1
2011,Q-P02784,Festuca juncifolia,5
2011,Q-P02784,Lactuca serriola,1
2011,Q-P02784,Parietaria judaica aggr.,5
167,Q-P02785,Blackstonia perfoliata aggr.,1
167,Q-P02785,Centranthus ruber,5
167,Q-P02785,Cymbalaria muralis,15
167,Q-P02785,Daucus carota,1
167,Q-P02785,Festuca rubra aggr.,15
167,Q-P02785,Hypericum hircinum,1
167,Q-P02785,Leucanthemum vulgare,1
167,Q-P02785,Parietaria judaica aggr.,15
167,Q-P02785,Polypodium cambricum,1
167,Q-P02785,Urtica membranacea,1
154,Q-P02786,Asplenium ceterach,1
154,Q-P02786,Asplenium trichomanes,5
154,Q-P02786,Catapodium rigidum,1
154,Q-P02786,Centranthus ruber,1
154,Q-P02786,Cymbalaria muralis,5
154,Q-P02786,Daucus carota,1
154,Q-P02786,Geranium robertianum,1
154,Q-P02786,Hedera helix aggr.,1
154,Q-P02786,Hypericum hircinum,1
154,Q-P02786,Origanum vulgare,5
154,Q-P02786,Parietaria judaica aggr.,15
154,Q-P02786,Umbilicus rupestris,1
161,Q-P02787,Asplenium ceterach,5
161,Q-P02787,Asplenium trichomanes,5
161,Q-P02787,Catapodium rigidum,5
161,Q-P02787,Centranthus ruber,15
161,Q-P02787,Cymbalaria muralis,5
161,Q-P02787,Hypericum hircinum,37.5
161,Q-P02787,Parietaria judaica aggr.,5
161,Q-P02787,Polypodium cambricum,5
177,Q-P02788,Asplenium ceterach,1
